trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S03_5_1,S03,5,1,D,filler,3,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\3_day_sun_empty.jpg,,,,,,,M_5_40_D_filler_3_day_sun_empty_BRIGHTONLY.jpg,Ignore,2026-01-06T16:48:09.282,0.0,0,0,,,D,3,None,1,Correct Rejection,正解(スルー成功),0,4.693,4.293,4.493,19804.591,0.05049334267998769,4.6885,4.37325,4.530875,,0.0,,
S03_5_2,S03,5,2,4,unmatch,1,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\1_day_sun_empty.jpg,,,,,,,M_5_22_4_unmatch_1_day_sun_empty_ORIG.jpg,Mismatch,2026-01-06T16:48:11.810,2.52829384803772,152,303,,,4,1,None,0,Omission,無反応(不正解),303,5.0,4.485,4.7425,19739.424,0.050660039522936434,4.9856,4.5862,4.7859,,0.0,1.9732425157674656,507.0
S03_5_3,S03,5,3,P,filler,3,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\3_day_rain_empty.jpg,,,,,,,M_5_43_P_filler_3_day_rain_empty_BRIGHTONLY.jpg,Ignore,2026-01-06T16:48:14.305,5.023366689682007,301,603,2026-01-06 16:48:15.468090,1.1621580123901367,P,3,b,0,False Alarm,お手つき(スルー失敗),603,4.419,4.27,4.3445,14397.869,0.06945472277876677,4.417199999999999,4.257,4.3370999999999995,,0.0,,
S03_5_4,S03,5,4,L,filler,9,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\9_day_rain_empty.jpg,,,,,,,M_5_10_L_filler_9_day_rain_empty_MODEL.jpg,Ignore,2026-01-06T16:48:16.810,7.528158664703369,452,903,,,L,9,None,1,Correct Rejection,正解(スルー成功),903,4.599,4.476,4.5375,19773.798,0.05057197408408845,4.5851999999999995,4.4346000000000005,4.5099,,0.0,,
S03_5_5,S03,5,5,5,match,5,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\5_day_rain_busy.jpg,,,,,,,M_5_3_5_match_5_day_rain_busy_MODEL.jpg,Match,2026-01-06T16:48:19.297,10.014652490615845,601,1202,,,5,5,None,0,Omission,無反応(不正解),1202,4.616,4.367,4.4915,382.367,2.61528845323995,4.5692,4.3884,4.4788,381.7686,2.621026223478018,4.802032082073934,1252.0
S03_5_6,S03,5,6,A,filler,6,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\6_day_rain_busy.jpg,,,,,,,M_5_29_A_filler_6_day_rain_busy_BRIGHTONLY.jpg,Ignore,2026-01-06T16:48:21.791,12.509119272232056,751,1501,2026-01-06 16:48:23.092609,1.3009250164031982,A,6,t,0,False Alarm,お手つき(スルー失敗),1501,4.455,4.067,4.261,19775.356,0.050567989774747926,4.4212,4.108600000000001,4.264900000000001,,0.0,,
S03_5_7,S03,5,7,F,filler,8,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\8_day_sun_empty.jpg,,,,,,,M_5_39_F_filler_8_day_sun_empty_MODEL.jpg,Ignore,2026-01-06T16:48:24.306,15.02424383163452,901,1803,,,F,8,None,1,Correct Rejection,正解(スルー成功),1803,4.1,4.011,4.0555,19749.836,0.05063333184133782,4.210400000000001,4.0104,4.1104,,0.0,2.4891776969013635,2030.0
S03_5_8,S03,5,8,5,match,5,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\5_day_rain_busy.jpg,,,,,,,M_5_7_5_match_5_day_rain_busy_BRIGHTONLY.jpg,Match,2026-01-06T16:48:26.809,17.52669644355774,1052,2103,,,5,5,None,0,Omission,無反応(不正解),2103,4.411,4.126,4.2684999999999995,10614.686,0.09420909860169203,4.3778,4.0626,4.2202,,0.0,,
S03_5_9,S03,5,9,G,filler,3,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\3_day_sun_empty.jpg,,,,,,,M_5_11_G_filler_3_day_sun_empty_ORIG.jpg,Ignore,2026-01-06T16:48:29.290,20.00796866416931,1200,2401,2026-01-06 16:48:30.400031,1.109497308731079,G,3,t,0,False Alarm,お手つき(スルー失敗),2401,4.456,4.074,4.265000000000001,13482.853,0.07416827877601277,4.2414000000000005,4.0112,4.1263000000000005,,0.0,2.377703936210189,2640.0
S03_5_10,S03,5,10,S,filler,1,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\1_day_rain_busy.jpg,,,,,,,M_5_30_S_filler_1_day_rain_busy_ORIG.jpg,Ignore,2026-01-06T16:48:31.804,22.521509885787964,1351,2703,,,S,1,None,1,Correct Rejection,正解(スルー成功),2703,4.015,3.825,3.92,9621.42,0.10393476222844444,4.0218,3.7715999999999994,3.8966999999999996,,0.0,,
S03_5_11,S03,5,11,T,filler,6,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\6_day_sun_empty.jpg,,,,,,,M_5_17_T_filler_6_day_sun_empty_BRIGHTONLY.jpg,Ignore,2026-01-06T16:48:34.295,25.0133593082428,1501,3002,2026-01-06 16:48:35.728694,1.432769775390625,T,6,b,0,False Alarm,お手つき(スルー失敗),3002,4.454,4.484,4.468999999999999,19784.797,0.05054385950990551,4.5134,4.4698,4.4916,,0.0,,
S03_5_12,S03,5,12,7,unmatch,0,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\0_day_rain_busy.jpg,,,,,,,M_5_45_7_unmatch_0_day_rain_busy_ORIG.jpg,Mismatch,2026-01-06T16:48:36.809,27.526436805725098,1652,3303,,,7,0,None,0,Omission,無反応(不正解),3303,4.19,4.098,4.144,19776.062,0.05056618451135519,4.190700000000001,4.065,4.1278500000000005,,0.0,3.867615994788082,3542.0
S03_5_13,S03,5,13,T,filler,6,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\6_day_sun_busy.jpg,,,,,,,M_5_27_T_filler_6_day_sun_busy_MODEL.jpg,Ignore,2026-01-06T16:48:39.309,30.027090549468998,1802,3603,2026-01-06 16:48:40.544188,1.234532117843628,T,6,b,0,False Alarm,お手つき(スルー失敗),3603,3.951,3.907,3.9290000000000003,10696.568,0.09348792996033868,3.9859999999999998,3.8408,3.9134,,0.0,,
S03_5_14,S03,5,14,S,filler,4,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\4_day_sun_busy.jpg,,,,,,,M_5_36_S_filler_4_day_sun_busy_ORIG.jpg,Ignore,2026-01-06T16:48:41.795,32.51248574256897,1951,3901,,,S,4,None,1,Correct Rejection,正解(スルー成功),3901,4.467,4.398,4.432499999999999,19784.323,0.050545070458059144,4.5119,4.4046,4.45825,,0.0,,
S03_5_15,S03,5,15,0,match,0,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\0_day_sun_empty.jpg,,,,,,,M_5_16_0_match_0_day_sun_empty_MODEL.jpg,Match,2026-01-06T16:48:44.280,34.99753427505493,2100,4200,,,0,0,None,0,Omission,無反応(不正解),4200,4.562,4.459,4.5105,13312.102,0.07511961672168678,4.5642000000000005,4.4548,4.5095,,0.0,,
S03_5_16,S03,5,16,S,filler,3,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\3_day_sun_empty.jpg,,,,,,,M_5_26_S_filler_3_day_sun_empty_ORIG.jpg,Ignore,2026-01-06T16:48:46.809,37.52658128738403,2252,4503,2026-01-06 16:48:48.111080,1.301933765411377,S,3,t,0,False Alarm,お手つき(スルー失敗),4503,4.796,4.456,4.626,18411.132,0.054314965532809165,4.7784,4.4258,4.6021,,0.0,,
S03_5_17,S03,5,17,E,filler,9,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\9_day_rain_empty.jpg,,,,,,,M_5_13_E_filler_9_day_rain_empty_MODEL.jpg,Ignore,2026-01-06T16:48:49.312,40.02950167655945,2402,4804,,,E,9,None,1,Correct Rejection,正解(スルー成功),4804,4.827,4.814,4.8205,19770.916,0.050579345944315374,4.8854,4.787599999999999,4.836499999999999,,0.0,2.0757255061331095,4988.0
S03_5_18,S03,5,18,2,match,2,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\2_day_sun_busy.jpg,,,,,,,M_5_25_2_match_2_day_sun_busy_MODEL.jpg,Match,2026-01-06T16:48:51.826,42.543606996536255,2553,5105,,,2,2,None,0,Omission,無反応(不正解),5105,4.794,4.368,4.5809999999999995,10762.297,0.09291696744663337,4.7819,4.377,4.57945,,0.0,,
S03_5_19,S03,5,19,R,filler,1,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\1_day_rain_empty.jpg,,,,,,,M_5_32_R_filler_1_day_rain_empty_BRIGHTONLY.jpg,Ignore,2026-01-06T16:48:54.281,44.998491287231445,2700,5400,2026-01-06 16:48:55.325883,1.0448265075683594,R,1,t,0,False Alarm,お手つき(スルー失敗),5400,5.096,4.733,4.9145,889.964,1.1236409562633993,4.775399999999999,4.6914,4.7334,748.8179594855307,1.7612788344370474,2.734415707128986,5416.0
S03_5_20,S03,5,20,4,match,4,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\4_day_rain_empty.jpg,,,,,,,M_5_33_4_match_4_day_rain_empty_MODEL.jpg,Match,2026-01-06T16:48:56.812,47.53020143508911,2852,5704,,,4,4,None,0,Omission,無反応(不正解),5704,4.457,4.348,4.4025,17770.254,0.056273815782261746,4.4626,4.391399999999999,4.427,,0.0,1.9303510405736273,5811.0
S03_5_21,S03,5,21,I,filler,2,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\2_day_sun_busy.jpg,,,,,,,M_5_18_I_filler_2_day_sun_busy_ORIG.jpg,Ignore,2026-01-06T16:48:59.295,50.0133900642395,3001,6002,2026-01-06 16:49:00.390709,1.0947537422180176,I,2,t,0,False Alarm,お手つき(スルー失敗),6002,3.731,,,,,3.869933333333333,3.4792,3.6745666666666663,1449.8728545234803,0.0,4.294903168422965,6241.0
S03_5_22,S03,5,22,2,unmatch,9,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\9_day_sun_busy.jpg,,,,,,,M_5_31_2_unmatch_9_day_sun_busy_BRIGHTONLY.jpg,Mismatch,2026-01-06T16:49:01.827,52.54492282867432,3153,6305,,,2,9,None,0,Omission,無反応(不正解),6305,4.338,4.059,4.1985,12044.452,0.0830257781757111,4.340400000000001,4.0738,4.2071000000000005,,0.0,,
S03_5_23,S03,5,23,F,filler,2,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\2_day_rain_busy.jpg,,,,,,,M_5_19_F_filler_2_day_rain_busy_BRIGHTONLY.jpg,Ignore,2026-01-06T16:49:04.295,55.0128173828125,3301,6602,2026-01-06 16:49:05.337872,1.0424892902374268,F,2,b,0,False Alarm,お手つき(スルー失敗),6602,4.618,4.476,4.547000000000001,257.012,3.8908689088447233,4.5938,4.4482,4.521,252.83599999999996,3.9580947224965164,4.483683675203755,6621.0
S03_5_24,S03,5,24,P,filler,0,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\0_day_rain_empty.jpg,,,,,,,M_5_1_P_filler_0_day_rain_empty_MODEL.jpg,Ignore,2026-01-06T16:49:06.795,57.51264142990112,3451,6902,,,P,0,None,1,Correct Rejection,正解(スルー成功),6902,4.131,4.148,4.1395,11034.602,0.09062402069417637,4.1854,4.145999999999999,4.165699999999999,,0.0,3.516835665928235,6962.0
S03_5_25,S03,5,25,F,filler,8,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\8_day_rain_busy.jpg,,,,,,,M_5_6_F_filler_8_day_rain_busy_MODEL.jpg,Ignore,2026-01-06T16:49:09.301,60.018919944763184,3601,7202,,,F,8,None,1,Correct Rejection,正解(スルー成功),7202,4.047,3.926,3.9865,11040.405,0.09057638736984738,4.0422,3.9254000000000007,3.9838000000000005,,0.0,5.091975923850441,7399.0
S03_5_26,S03,5,26,7,unmatch,2,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\2_day_rain_empty.jpg,,,,,,,M_5_12_7_unmatch_2_day_rain_empty_ORIG.jpg,Mismatch,2026-01-06T16:49:11.804,62.521692752838135,3751,7503,,,7,2,None,0,Omission,無反応(不正解),7503,4.246,3.969,4.1075,11130.891,0.08984006761004128,4.263800000000001,3.9936,4.1287,,0.0,,
S03_5_27,S03,5,27,G,filler,9,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\9_day_sun_empty.jpg,,,,,,,M_5_4_G_filler_9_day_sun_empty_MODEL.jpg,Ignore,2026-01-06T16:49:14.307,65.02539467811584,3902,7803,2026-01-06 16:49:15.388088,1.0801279544830322,G,9,b,0,False Alarm,お手つき(スルー失敗),7803,4.407,4.178,4.2925,229.687,4.35375097415178,4.4963,4.2402,4.36825,237.47570000000002,4.2067399364121965,4.483436790150532,7818.0
S03_5_28,S03,5,28,Q,filler,1,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\1_day_rain_busy.jpg,,,,,,,M_5_24_Q_filler_1_day_rain_busy_ORIG.jpg,Ignore,2026-01-06T16:49:16.793,67.5105950832367,4051,8101,,,Q,1,None,1,Correct Rejection,正解(スルー成功),8101,4.062,4.159,4.1105,13705.72,0.07296223766427448,4.106,4.0988,4.102399999999999,,0.0,3.139963292836424,8251.0
S03_5_29,S03,5,29,0,unmatch,7,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\7_day_rain_busy.jpg,,,,,,,M_5_42_0_unmatch_7_day_rain_busy_MODEL.jpg,Mismatch,2026-01-06T16:49:19.280,69.99752688407898,4200,8400,,,0,7,None,0,Omission,無反応(不正解),8400,3.762,3.436,3.599,10246.498,0.09759431954214992,3.7826,3.432,3.6073,,0.0,,
S03_5_30,S03,5,30,R,filler,5,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\5_day_sun_busy.jpg,,,,,,,M_5_8_R_filler_5_day_sun_busy_ORIG.jpg,Ignore,2026-01-06T16:49:21.826,72.54403758049011,4353,8705,2026-01-06 16:49:22.933902,1.107299566268921,R,5,b,0,False Alarm,お手つき(スルー失敗),8705,4.467,4.426,4.4465,305.798,3.2701325711744356,4.525399999999999,4.425,4.475199999999999,322.879,3.0564336234180156,3.096465132330848,8708.0
S03_5_31,S03,5,31,I,filler,0,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\0_day_sun_busy.jpg,,,,,,,M_5_41_I_filler_0_day_sun_busy_BRIGHTONLY.jpg,Ignore,2026-01-06T16:49:24.279,74.99705624580383,4500,9000,,,I,0,None,1,Correct Rejection,正解(スルー成功),9000,4.033,3.921,3.9770000000000003,10443.348,0.09575473306070045,4.0246,3.9124000000000003,3.9685000000000006,,0.0,6.9724805799337375,9150.0
S03_5_32,S03,5,32,J,filler,0,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\0_day_sun_empty.jpg,,,,,,,M_5_44_J_filler_0_day_sun_empty_ORIG.jpg,Ignore,2026-01-06T16:49:26.811,77.52897334098816,4652,9303,,,J,0,None,1,Correct Rejection,正解(スルー成功),9303,3.507,3.349,3.428,9597.172,0.10419736147273384,3.4988,3.3444000000000003,3.4216,,0.0,2.314636894851863,9542.0
S03_5_33,S03,5,33,3,unmatch,7,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\7_day_sun_busy.jpg,,,,,,,M_5_20_3_unmatch_7_day_sun_busy_MODEL.jpg,Mismatch,2026-01-06T16:49:29.308,80.02560710906982,4802,9603,,,3,7,None,0,Omission,無反応(不正解),9603,4.125,3.645,3.885,256.848,3.8933532673020617,4.13,3.649,3.8895,252.1844,4.003969141612972,4.054487166471587,9609.0
S03_5_34,S03,5,34,C,filler,4,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\4_day_rain_busy.jpg,,,,,,,M_5_15_C_filler_4_day_rain_busy_BRIGHTONLY.jpg,Ignore,2026-01-06T16:49:31.795,82.51309323310852,4951,9902,2026-01-06 16:49:32.793105,0.9974470138549804,C,4,b,0,False Alarm,お手つき(スルー失敗),9902,3.991,3.892,3.9415,10430.236,0.09587510771568351,3.9530000000000003,3.8516,3.9023000000000003,,0.0,4.27197574440277,9967.0
S03_5_35,S03,5,35,9,unmatch,0,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\0_day_sun_empty.jpg,,,,,,,M_5_35_9_unmatch_0_day_sun_empty_BRIGHTONLY.jpg,Mismatch,2026-01-06T16:49:34.296,85.0135064125061,5101,10202,,,9,0,None,0,Omission,無反応(不正解),10202,3.659,3.46,3.5595,9543.719,0.10478095593552159,3.6795999999999998,3.5018000000000002,3.5907,,0.0,6.1540576280542325,10367.0
S03_5_36,S03,5,36,E,filler,8,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\8_day_rain_empty.jpg,,,,,,,M_5_5_E_filler_8_day_rain_empty_ORIG.jpg,Ignore,2026-01-06T16:49:36.795,87.51260185241699,5251,10502,2026-01-06 16:49:37.998274,1.2031071186065674,E,8,b,0,False Alarm,お手つき(スルー失敗),10502,4.032,3.882,3.957,3337.003,0.29967009319440224,4.061400000000001,3.9338,3.9976000000000003,1449.1143612040134,0.0,,
S03_5_37,S03,5,37,D,filler,1,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\1_day_sun_busy.jpg,,,,,,,M_5_23_D_filler_1_day_sun_busy_MODEL.jpg,Ignore,2026-01-06T16:49:39.319,90.03649735450745,5402,10804,,,D,1,None,1,Correct Rejection,正解(スルー成功),10804,4.144,4.101,4.1225000000000005,457.842,2.1841596009103577,4.1764,3.9959999999999996,4.0862,512.8674,2.1324914700890374,4.283909443319804,10845.0
S03_5_38,S03,5,38,9,match,9,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\9_day_sun_busy.jpg,,,,,,,M_5_14_9_match_9_day_sun_busy_BRIGHTONLY.jpg,Match,2026-01-06T16:49:41.795,92.51306295394896,5551,11102,,,9,9,None,0,Omission,無反応(不正解),11102,4.073,4.185,4.129,11840.94,0.08445275459549664,4.1392,4.130199999999999,4.1347,,0.0,4.128970053678619,11268.0
S03_5_39,S03,5,39,A,filler,5,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\5_day_rain_empty.jpg,,,,,,,M_5_21_A_filler_5_day_rain_empty_MODEL.jpg,Ignore,2026-01-06T16:49:44.295,95.01287150382996,5701,11402,2026-01-06 16:49:45.441643,1.146206617355347,A,5,t,0,False Alarm,お手つき(スルー失敗),11402,3.737,3.525,3.6310000000000002,9898.072,0.1010297763039105,3.7012,3.4886000000000004,3.5949,,0.0,,
S03_5_40,S03,5,40,U,filler,5,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\5_day_sun_busy.jpg,,,,,,,M_5_47_U_filler_5_day_sun_busy_BRIGHTONLY.jpg,Ignore,2026-01-06T16:49:46.804,97.52227544784546,5851,11703,,,U,5,None,1,Correct Rejection,正解(スルー成功),11703,3.858,3.529,3.6935000000000002,227.372,4.398078919128125,3.8838999999999997,3.6314,3.75765,226.9234,4.403194432302737,4.995457887001804,11727.0
S03_5_41,S03,5,41,4,match,4,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\4_day_rain_empty.jpg,,,,,,,M_5_38_4_match_4_day_rain_empty_ORIG.jpg,Match,2026-01-06T16:49:49.310,100.02782106399536,6002,12003,,,4,4,None,0,Omission,無反応(不正解),12003,3.945,4.087,4.016,11325.528,0.08829610416397364,3.9646,4.026999999999999,3.9957999999999996,,0.0,4.601196895658798,12150.0
S03_5_42,S03,5,42,A,filler,3,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\3_day_sun_busy.jpg,,,,,,,M_5_34_A_filler_3_day_sun_busy_ORIG.jpg,Ignore,2026-01-06T16:49:51.810,102.52777361869812,6152,12303,2026-01-06 16:49:53.158320,1.3479809761047363,A,3,b,0,False Alarm,お手つき(スルー失敗),12303,3.392,3.314,3.3529999999999998,9794.942,0.10209350907846111,3.3562,3.2978,3.327,,0.0,3.7469855962311,12542.0
S03_5_43,S03,5,43,S,filler,0,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\0_day_rain_busy.jpg,,,,,,,M_5_2_S_filler_0_day_rain_busy_BRIGHTONLY.jpg,Ignore,2026-01-06T16:49:54.315,105.0324432849884,6302,12604,,,S,0,None,1,Correct Rejection,正解(スルー成功),12604,3.768,3.507,3.6375,198.424,5.039712937951054,3.7516,3.5025999999999997,3.6270999999999995,199.1668,5.021270672160699,5.021270672160699,12605.0
