frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization
600.0,762,8.121780628773655,1.0,pictures\transformed\roomBright_figureDark\0.JPG,contrast,1.156662171660843,equalization,30.03526843703388,None,None,0.0,2_0_contrast1.2_equalization30.0.jpg,2.0,0,1.2,0.0,0.0,0.0,30.0
3000.0,3116,8.133016038865762,9.0,pictures\transformed\roomBright_figureDark\1.JPG,brightness,9.084382444383674,gamma,1.030651737531391,None,None,2.0,10_1_brightness9.1_gamma1.0.jpg,10.0,1,0.0,1.0,0.0,9.1,0.0
5100.0,5241,8.781419557289466,16.0,pictures\transformed\roomBright_figureDark\Q.JPG,contrast,1.050613167960655,brightness,24.17836614380903,gamma,1.09454650132195,2.0,17_Q_contrast1.1_brightness24.0_gamma1.1.jpg,17.0,Q,1.1,1.1,0.0,24.0,0.0
6000.0,5514,4.754677474816114,19.0,pictures\transformed\roomBright_figureDark\0.JPG,contrast,1.184794822835084,brightness,10.21143361273688,sharpness,0.9070667921038473,0.0,20_0_contrast1.2_brightness10.0_sharpness0.91.jpg,20.0,0,1.2,0.0,0.91,10.0,0.0
6300.0,6167,9.046502006369144,20.0,pictures\transformed\roomBright_figureDark\B.JPG,gamma,1.083154647745354,sharpness,0.1585111640309382,equalization,21.81118926761076,2.0,21_B_gamma1.1_sharpness0.16_equalization22.0.jpg,21.0,B,0.0,1.1,0.16,0.0,22.0
6900.0,6433,9.24448312810564,22.0,pictures\transformed\roomBright_figureDark\C.JPG,sharpness,0.7184429827750838,brightness,10.4296032693422,contrast,0.9517759923973141,1.0,23_C_sharpness0.72_brightness10.0_contrast0.95.jpg,23.0,C,0.95,0.0,0.72,10.0,0.0
9900.0,7065,9.564248178160154,32.0,pictures\transformed\roomBright_figureDark\3.JPG,sharpness,0.734482325061738,contrast,0.9315260769632212,brightness,16.7014794122647,0.0,33_3_sharpness0.73_contrast0.93_brightness17.0.jpg,33.0,3,0.93,0.0,0.73,17.0,0.0
10200.0,10035,8.262979956017594,33.0,pictures\transformed\roomBright_figureDark\C.JPG,contrast,0.8484671289935479,brightness,4.423763188642639,gamma,0.8867838322093544,1.0,34_C_contrast0.85_brightness4.4_gamma0.89.jpg,34.0,C,0.85,0.89,0.0,4.4,0.0
13500.0,10354,8.621623402615022,44.0,pictures\transformed\roomBright_figureDark\0.JPG,contrast,1.124100024790289,gamma,0.8552398422338298,brightness,21.01846540384039,0.0,45_0_contrast1.1_gamma0.86_brightness21.0.jpg,45.0,0,1.1,0.86,0.0,21.0,0.0
,13639,8.94117082296754,,,,,,,,,,,,,,,,,
