,フレーム数,両眼.注視Z座標[mm]
1,1713,1.712302995468308
2,3539,2.015187553246211
4,5879,1.766589438797686
5,8645,1.7313661260511062
6,10995,1.7012640698516461
7,11344,1.6695819613173641
8,12224,1.9025993794724712
9,12797,1.873291978271699
