trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S102_2_1,S102,2,1,G,filler,5,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\5_night_rain_empty.jpg,,,,,,,M_2_10_G_filler_5_night_rain_empty_ORIG.jpg,Ignore,2026-01-08T15:25:58.262,1767853558.2629278,0.0,0,0,,,G,5,,1,Correct Rejection,正解(スルー成功),0,7.628,7.386,7.507,19808.244,0.05048403079041232,,,,19808.17583333333,0.050484313106909394,0.050484313106909394,1.0
S102_2_2,S102,2,2,F,filler,3,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\3_night_sun_busy.jpg,,,,,,,M_2_47_F_filler_3_night_sun_busy_ORIG.jpg,Ignore,2026-01-08T15:26:00.861,1767853560.8612454,2.598317623138428,156,312,,,F,3,,1,Correct Rejection,正解(スルー成功),312,5.78,5.357,5.5685,10397.494,0.09617702111681911,5.7814000000000005,5.3944,5.5879,15094.039,0.06670257737130826,0.06670257737130826,313.0
S102_2_3,S102,2,3,8,match,8,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\8_night_sun_empty.jpg,brightness,46.88,,,,,M_2_7_8_match_8_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Match,2026-01-08T15:26:03.455,1767853563.45508,5.192152261734009,312,623,2026-01-08T15:26:04.975,1.5200066566467283,8,8,t,1,Hit,正解(一致),623,5.649,5.42,5.5344999999999995,19807.963,0.05048474696767154,5.6527,5.453799999999999,5.55325,19805.524599999997,0.05126139536434733,0.05126139536434733,624.0
S102_2_4,S102,2,4,D,filler,7,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\7_night_rain_busy.jpg,brightness,45.47,,,,,M_2_39_D_filler_7_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T15:26:06.043,1767853566.0433335,7.780405759811401,467,934,,,D,7,,1,Correct Rejection,正解(スルー成功),934,5.348,5.106,5.227,12123.499,0.08248443786731867,5.3608,5.188,5.2744,12204.693666666668,0.08233360387893542,0.08233360387893542,935.0
S102_2_5,S102,2,5,1,unmatch,4,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_2_13_1_unmatch_4_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Mismatch,2026-01-08T15:26:08.631,1767853568.631965,10.36903715133667,622,1244,2026-01-08T15:26:10.336,1.7040770053863523,1,4,b,1,Correct Rejection,正解(不一致),1244,5.838,5.647,5.7425,19788.687,0.05053392375148487,5.813000000000001,5.5616,5.6873000000000005,19785.236399999998,0.050545217509014397,0.050545217509014397,1245.0
S102_2_6,S102,2,6,L,filler,7,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\7_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_2_42_L_filler_7_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-08T15:26:11.235,1767853571.2355404,12.972612619400024,778,1557,,,L,7,,1,Correct Rejection,正解(スルー成功),1557,5.554,5.188,5.371,11029.516,0.09066580981432006,5.557,5.171200000000001,5.3641000000000005,11328.3068,0.08814192691871355,0.08814192691871355,1558.0
S102_2_7,S102,2,7,R,filler,0,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\0_night_sun_empty.jpg,brightness,46.88,,,,,M_2_2_R_filler_0_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-08T15:26:13.839,1767853573.8392768,15.576349020004272,935,1869,,,R,0,,1,Correct Rejection,正解(スルー成功),1869,6.036,5.932,5.984,13003.178,0.07690427678525973,6.025599999999999,5.8684,5.946999999999999,13562.1054,0.07422823151115776,0.07824454894751562,1875.0
S102_2_8,S102,2,8,3,match,3,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\3_night_rain_empty.jpg,brightness,35.62,,,,,M_2_46_3_match_3_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Match,2026-01-08T15:26:16.454,1767853576.45425,18.19132232666016,1091,2183,2026-01-08T15:26:18.300,1.8464062213897705,3,3,t,1,Hit,正解(一致),2183,6.01,5.773,5.8915,19783.385,0.05054746697797167,6.0352,5.7876,5.9114,19783.7212,0.05053857744032477,0.05053921332290614,2185.0
S102_2_9,S102,2,9,B,filler,8,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\8_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_2_45_B_filler_8_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-08T15:26:19.038,1767853579.038408,20.775480270385746,1247,2493,,,B,8,,1,Correct Rejection,正解(スルー成功),2493,4.808,4.306,4.557,10528.988,0.09497588942071167,4.813599999999999,4.4154,4.6145,10580.3696,0.09436727975526718,0.09460711369320587,2495.0
S102_2_10,S102,2,10,A,filler,1,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\1_night_sun_empty.jpg,brightness,46.88,,,,,M_2_31_A_filler_1_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-08T15:26:21.630,1767853581.6305764,23.367648601531982,1402,2804,,,A,1,,1,Correct Rejection,正解(スルー成功),2804,5.75,5.575,5.6625,19804.21,0.05049431408776215,5.7826,5.5576,5.6701,19804.9784,0.05049235866417334,0.05050421315567748,2815.0
S102_2_11,S102,2,11,3,unmatch,2,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\2_night_rain_busy.jpg,brightness,45.47,,,,,M_2_4_3_unmatch_2_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Mismatch,2026-01-08T15:26:24.230,1767853584.2303052,25.967377424240112,1558,3116,2026-01-08T15:26:25.700,1.4702186584472656,3,2,b,1,Correct Rejection,正解(不一致),3116,5.378,5.02,5.199,10209.566,0.09794735643023415,5.3424000000000005,5.042,5.1922,10048.891400000002,0.09969235648398052,0.10017072692649967,3120.0
S102_2_12,S102,2,12,I,filler,8,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\8_night_rain_busy.jpg,,,,,,,M_2_32_I_filler_8_night_rain_busy_ORIG.jpg,Ignore,2026-01-08T15:26:26.821,1767853586.821808,28.55888032913208,1714,3427,,,I,8,,1,Correct Rejection,正解(スルー成功),3427,4.58,4.444,4.5120000000000005,11977.86,0.08348736752641957,4.587,4.421200000000001,4.5041,10553.867200000002,0.10045816577729194,0.11148227751254614,3431.0
S102_2_13,S102,2,13,7,match,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\7_night_sun_empty.jpg,,,,,,,M_2_15_7_match_7_night_sun_empty_ORIG.jpg,Match,2026-01-08T15:26:29.419,1767853589.4190707,31.156142950057983,1869,3739,2026-01-08T15:26:31.103,1.684427261352539,7,7,t,1,Hit,正解(一致),3739,5.971,5.617,5.7940000000000005,19793.713,0.050521092227617935,5.9848,5.6353333333333335,5.810066666666667,19798.763,0.05050582709451819,0.05050582709451819,3740.0
S102_2_14,S102,2,14,S,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\0_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_2_8_S_filler_0_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-08T15:26:32.016,1767853592.01661,33.753682374954224,2025,4050,,,S,0,,1,Correct Rejection,正解(スルー成功),4050,5.829,5.437,5.633,19791.731,0.05052615155288843,5.9134,5.4834,5.6983999999999995,19804.3206,0.050494032179608704,0.050494032179608704,4051.0
S102_2_15,S102,2,15,D,filler,6,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\6_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_2_6_D_filler_6_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-08T15:26:34.602,1767853594.602769,36.33984088897705,2180,4361,,,D,6,,1,Correct Rejection,正解(スルー成功),4361,5.41,4.738,5.074,19794.394,0.05051935411611995,5.409000000000001,4.9196,5.164300000000001,19796.834800000004,0.05051323230406488,0.05051323230406488,4362.0
S102_2_16,S102,2,16,4,match,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\4_night_rain_busy.jpg,brightness,45.47,,,,,M_2_9_4_match_4_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Match,2026-01-08T15:26:37.200,1767853597.2005606,38.93763279914856,2336,4673,2026-01-08T15:26:39.050,1.8501307964324951,4,4,t,1,Hit,正解(一致),4673,5.565,4.877,5.221,16115.777,0.062050995121116406,5.6292,4.8828000000000005,5.256,19785.912800000002,0.050537748314339416,0.05053995832543736,4675.0
S102_2_17,S102,2,17,E,filler,1,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\1_night_sun_empty.jpg,,,,,,,M_2_40_E_filler_1_night_sun_empty_ORIG.jpg,Ignore,2026-01-08T15:26:39.796,1767853599.7962258,41.53329801559448,2492,4984,,,E,1,,1,Correct Rejection,正解(スルー成功),4984,4.748,4.4,4.574,13682.299,0.0730871325060211,4.715999999999999,4.4048,4.5604,14014.208200000003,0.07138142869726952,0.0777859990860911,4991.0
S102_2_18,S102,2,18,C,filler,5,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\5_night_sun_busy.jpg,brightness,43.12,,,,,M_2_23_C_filler_5_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-08T15:26:42.395,1767853602.3952286,44.13230085372925,2648,5296,,,C,5,,1,Correct Rejection,正解(スルー成功),5296,5.587,5.022,5.3045,19771.129,0.05057880103862556,5.5855999999999995,5.0248,5.305199999999999,19772.4258,0.05057527347644699,0.05057527347644699,5297.0
S102_2_19,S102,2,19,4,match,4,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\4_night_rain_empty.jpg,,,,,,,M_2_30_4_match_4_night_rain_empty_ORIG.jpg,Match,2026-01-08T15:26:44.994,1767853604.9940934,46.73116564750672,2804,5608,2026-01-08T15:26:46.660,1.6660335063934326,4,4,t,1,Hit,正解(一致),5608,4.91,4.484,4.697,10607.992,0.09426854771383689,4.8347999999999995,4.494400000000001,4.6646,10607.992,0.09436496183102971,0.09436496183102971,5609.0
S102_2_20,S102,2,20,S,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\6_night_sun_empty.jpg,brightness,46.88,,,,,M_2_26_S_filler_6_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-08T15:26:47.582,1767853607.5828755,49.319947719573975,2959,5918,,,S,6,,1,Correct Rejection,正解(スルー成功),5918,5.288,4.938,5.1129999999999995,19770.636,0.050580062270126264,5.2904,4.909,5.0997,19769.4755,0.050583451492017074,0.05059973040047263,5929.0
S102_2_21,S102,2,21,0,unmatch,2,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\2_night_sun_empty.jpg,,,,,,,M_2_33_0_unmatch_2_night_sun_empty_ORIG.jpg,Mismatch,2026-01-08T15:26:50.172,1767853610.172356,51.909428358078,3115,6229,2026-01-08T15:26:51.951,1.7787563800811768,0,2,b,1,Correct Rejection,正解(不一致),6229,5.731,5.357,5.5440000000000005,19800.9,0.05050275492528117,5.694599999999999,5.3433,5.51895,19751.14706666667,0.05072384780554447,0.06567222229719574,6238.0
S102_2_22,S102,2,22,E,filler,8,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\8_night_rain_empty.jpg,,,,,,,M_2_35_E_filler_8_night_rain_empty_ORIG.jpg,Ignore,2026-01-08T15:26:52.761,1767853612.7614615,54.498533725738525,3270,6540,,,E,8,,1,Correct Rejection,正解(スルー成功),6540,5.197,4.828,5.0125,12159.483,0.08224033867229388,5.173,4.9024,5.0377,11810.5944,0.0845903591594527,0.0845903591594527,6541.0
S102_2_23,S102,2,23,0,unmatch,2,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\2_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_2_19_0_unmatch_2_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Mismatch,2026-01-08T15:26:55.349,1767853615.349996,57.08706831932068,3425,6850,2026-01-08T15:26:57.217,1.867940187454224,0,2,b,1,Correct Rejection,正解(不一致),6850,6.006,5.554,5.78,19758.752,0.05061048390100751,5.992,5.6107,5.801349999999999,19762.0038,0.05060164055515894,0.05060164055515894,6851.0
S102_2_24,S102,2,24,D,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\6_night_sun_empty.jpg,brightness,46.88,,,,,M_2_17_D_filler_6_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-08T15:26:57.953,1767853617.9534476,59.6905198097229,3581,7163,,,D,6,,1,Correct Rejection,正解(スルー成功),7163,5.08,4.896,4.9879999999999995,15040.458,0.06648733702125294,5.090400000000001,4.7362,4.9133000000000004,16402.711400000004,0.05872096635166747,0.05872096635166747,7164.0
S102_2_25,S102,2,25,9,unmatch,1,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\1_night_rain_empty.jpg,brightness,35.62,,,,,M_2_25_9_unmatch_1_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Mismatch,2026-01-08T15:27:00.541,1767853620.5416903,62.27876257896423,3737,7473,2026-01-08T15:27:02.287,1.7462210655212402,9,1,b,1,Correct Rejection,正解(不一致),7473,5.769,5.335,5.552,19787.217,0.05053767793621508,5.7682,5.2772,5.5227,19786.9716,0.05054127578846921,0.05055496493068538,7480.0
S102_2_26,S102,2,26,L,filler,6,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\6_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_2_28_L_filler_6_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-08T15:27:03.147,1767853623.147029,64.88410115242004,3893,7786,,,L,6,,1,Correct Rejection,正解(スルー成功),7786,5.321,4.827,5.074,11549.164,0.08658635378283656,5.301,4.661,4.981,11608.713200000002,0.08574195655073377,0.08574195655073377,7787.0
S102_2_27,S102,2,27,Q,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\6_night_rain_busy.jpg,brightness,45.47,,,,,M_2_11_Q_filler_6_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T15:27:05.761,1767853625.7618694,67.49894165992737,4050,8100,,,Q,6,,1,Correct Rejection,正解(スルー成功),8100,5.61,5.263,5.4365000000000006,19774.911,0.0505691277194623,5.612,5.2152,5.413600000000001,19770.815000000002,0.05058013678078956,0.05058013678078956,8101.0
S102_2_28,S102,2,28,2,unmatch,4,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_2_48_2_unmatch_4_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Mismatch,2026-01-08T15:27:08.356,1767853628.3566356,70.0937077999115,4206,8411,2026-01-08T15:27:09.953,1.5967366695404053,2,4,b,1,Correct Rejection,正解(不一致),8411,5.629,5.348,5.4885,19777.756,0.05056185342765883,5.628,5.3296,5.4788,19774.776,0.05056942742954118,0.05056942742954118,8412.0
S102_2_29,S102,2,29,L,filler,2,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\2_night_rain_busy.jpg,,,,,,,M_2_24_L_filler_2_night_rain_busy_ORIG.jpg,Ignore,2026-01-08T15:27:10.951,1767853630.9516387,72.68871092796326,4361,8723,,,L,2,,1,Correct Rejection,正解(スルー成功),8723,4.913,4.635,4.774,11324.402,0.08830488356029749,4.9454,4.598000000000001,4.771700000000001,12240.369600000002,0.08126343186409246,0.08126343186409246,8724.0
S102_2_30,S102,2,30,T,filler,3,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\3_night_rain_empty.jpg,brightness,35.62,,,,,M_2_12_T_filler_3_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-08T15:27:13.573,1767853633.5738902,75.31096243858337,4519,9037,,,T,3,,1,Correct Rejection,正解(スルー成功),9037,5.76,5.131,5.4455,19758.338,0.050611544351554266,5.7566,5.1718,5.4642,19756.819,0.0506169281068331,0.05062627206585037,9044.0
