trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,FrontIsDigit_inferred,Skip_Task,Skip_Reason,task_start_frame_emr,task_end_frame_emr,diopter_baseline,diopter_onset_frame,diopter_peak_frame,diopter_peak_value,diopter_delta,baseline_frame_start,baseline_frame_end,miosis_frame_start,miosis_frame_end,pupil_left_baseline,pupil_right_baseline,pupil_both_baseline,pupil_left_miosis_mean,pupil_right_miosis_mean,pupil_both_miosis_mean,pupil_left_miosis_min,pupil_right_miosis_min,pupil_both_miosis_min,pupil_left_change_rate_mean,pupil_right_change_rate_mean,pupil_both_change_rate_mean,pupil_left_change_rate_min,pupil_right_change_rate_min,pupil_both_change_rate_min
S102_5_1,S102,5,1,S,filler,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\7_night_rain_empty.jpg,,,,,,,M_5_24_S_filler_7_night_rain_empty_ORIG.jpg,Ignore,2026-01-08T15:42:19.221,1767854539.221696,0.0,0,0,,,S,7,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_5_2,S102,5,2,P,filler,9,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\9_night_rain_busy.jpg,,,,,,,M_5_21_P_filler_9_night_rain_busy_ORIG.jpg,Ignore,2026-01-08T15:42:21.817,1767854541.8177526,2.596056699752808,156,312,,,P,9,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_5_3,S102,5,3,9,unmatch,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\4_night_sun_empty.jpg,brightness,46.88,,,,,M_5_18_9_unmatch_4_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Mismatch,2026-01-08T15:42:24.437,1767854544.4378684,5.216172456741333,313,626,2026-01-08T15:42:26.159,1.7217330932617188,9,4,b,1,Correct Rejection,正解(不一致),True,False,,626.0,925.0,0.0,709.0,835.0,2.1171100600835837,2.1171100600835837,699.0,708.0,895.0,904.0,5.8908,5.4536999999999995,5.67225,5.8284,5.5005999999999995,5.664499999999999,5.77,5.368,5.5794999999999995,0.01059278875534721,-0.008599666281606973,0.0013663008506325691,0.020506552590480075,0.015714102352531168,0.016351535986601533
S102_5_4,S102,5,4,F,filler,5,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\5_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_5_12_F_filler_5_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-08T15:42:27.051,1767854547.0511026,7.82940673828125,470,940,,,F,5,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_5_5,S102,5,5,4,match,4,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\4_night_rain_empty.jpg,,,,,,,M_5_7_4_match_4_night_rain_empty_ORIG.jpg,Match,2026-01-08T15:42:29.646,1767854549.6461048,10.424408912658691,625,1251,2026-01-08T15:42:31.293,1.64760160446167,4,4,t,1,Hit,正解(一致),True,False,,1251.0,1550.0,0.0,1353.0,1447.0,9.941939075797343,9.941939075797343,1343.0,1352.0,1507.0,1516.0,6.8199,6.5237,6.6718,6.388299999999999,5.7744,6.08135,6.335,5.673,6.0175,0.06328538541620851,0.11485813265478177,0.08849935549626796,0.07110074927784861,0.13040145929457206,0.09806948649539855
S102_5_6,S102,5,6,S,filler,3,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\3_night_sun_empty.jpg,,,,,,,M_5_28_S_filler_3_night_sun_empty_ORIG.jpg,Ignore,2026-01-08T15:42:32.241,1767854552.2419446,13.020248651504517,781,1562,,,S,3,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_5_7,S102,5,7,U,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\0_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_5_47_U_filler_0_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-08T15:42:34.845,1767854554.8458202,15.62412428855896,937,1875,,,U,0,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_5_8,S102,5,8,9,unmatch,5,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\5_night_rain_empty.jpg,,,,,,,M_5_48_9_unmatch_5_night_rain_empty_ORIG.jpg,Mismatch,2026-01-08T15:42:37.433,1767854557.4333365,18.21164035797119,1093,2185,2026-01-08T15:42:38.995,1.562629461288452,9,5,b,1,Correct Rejection,正解(不一致),True,False,,2185.0,2484.0,0.0,2259.0,2382.0,3.188114708367207,3.188114708367207,2249.0,2258.0,2442.0,2451.0,6.7331,6.441800000000001,6.58745,6.3162,5.8911999999999995,6.1037,6.251,5.823,6.056,0.06191798725698416,0.08547300443975303,0.07343509248647044,0.0716014911407821,0.09606010742339101,0.08067613416420612
S102_5_9,S102,5,9,L,filler,2,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\2_night_rain_busy.jpg,,,,,,,M_5_17_L_filler_2_night_rain_busy_ORIG.jpg,Ignore,2026-01-08T15:42:40.036,1767854560.0365152,20.8148193359375,1249,2498,,,L,2,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_5_10,S102,5,10,1,match,1,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\1_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_5_9_1_match_1_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Match,2026-01-08T15:42:42.631,1767854562.6315334,23.40983748435974,1405,2809,2026-01-08T15:42:44.468,1.8369450569152832,1,1,t,1,Hit,正解(一致),True,True,no_diopter_onset,2809.0,3108.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
S102_5_11,S102,5,11,E,filler,5,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\5_night_sun_empty.jpg,,,,,,,M_5_10_E_filler_5_night_sun_empty_ORIG.jpg,Ignore,2026-01-08T15:42:45.231,1767854565.23184,26.010143995285038,1561,3121,,,E,5,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_5_12,S102,5,12,S,filler,5,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\5_night_sun_busy.jpg,,,,,,,M_5_4_S_filler_5_night_sun_busy_ORIG.jpg,Ignore,2026-01-08T15:42:47.830,1767854567.830261,28.608565092086792,1717,3433,,,S,5,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_5_13,S102,5,13,F,filler,3,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\3_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_5_34_F_filler_3_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-08T15:42:50.423,1767854570.4237678,31.20207190513611,1872,3744,,,F,3,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
