trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S101_1_1,S101,1,1,4,unmatch,7,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\7_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_1_2_4_unmatch_7_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Mismatch,2026-01-08T12:11:31.239,1767841891.2399895,0.0,0,0,2026-01-08T12:11:32.792,1.552748680114746,4,7,b,1,Correct Rejection,正解(不一致),0,4.992,4.798,4.895,19822.46,0.05044782534559283,4.984500000000001,4.831916666666667,4.908208333333334,19821.101333333336,0.050452375873485666,0.05046380273165903,16.0
S101_1_2,S101,1,2,R,filler,7,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\7_night_sun_empty.jpg,brightness,46.88,,,,,M_1_8_R_filler_7_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-08T12:11:33.833,1767841893.8335893,2.593599796295166,156,311,,,R,7,,1,Correct Rejection,正解(スルー成功),311,3.139,2.998,3.0685000000000002,9493.622,0.10533387573257078,3.1358,2.9818,3.0587999999999997,9485.4872,0.10549578888221325,0.10549578888221325,312.0
S101_1_3,S101,1,3,E,filler,5,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\5_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_1_25_E_filler_5_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-08T12:11:36.422,1767841896.422354,5.182364463806152,311,622,,,E,5,,1,Correct Rejection,正解(スルー成功),622,2.65,2.637,2.6435,3083.663,0.32428965162535595,2.6736,2.6356,2.6546000000000003,2947.2614,0.3420392835099798,0.3622466576221658,627.0
S101_1_4,S101,1,4,P,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\0_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_1_36_P_filler_0_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-08T12:11:39.019,1767841899.0197797,7.779790163040161,467,934,,,P,0,,1,Correct Rejection,正解(スルー成功),934,3.132,3.031,3.0815,3241.938,0.30845747204295704,3.1323333333333334,3.0244,3.0783666666666667,3286.4654,0.304409608888916,0.304409608888916,935.0
S101_1_5,S101,1,5,I,filler,0,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\0_night_sun_empty.jpg,brightness,46.88,,,,,M_1_10_I_filler_0_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-08T12:11:41.617,1767841901.617521,10.3775315284729,623,1245,,,I,0,,1,Correct Rejection,正解(スルー成功),1245,3.43,3.327,3.3785,5119.194,0.19534325130088837,3.4226,3.3278999999999996,3.37525,6086.7862000000005,0.16383537390241967,0.16619736443409017,1249.0
S101_1_6,S101,1,6,3,unmatch,1,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\1_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_1_33_3_unmatch_1_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Mismatch,2026-01-08T12:11:44.219,1767841904.2192297,12.97924017906189,779,1558,2026-01-08T12:11:45.716,1.4975697994232178,3,1,b,1,Correct Rejection,正解(不一致),1558,2.551,2.444,2.4975,1798.953,0.5558788917776062,2.545,2.4661999999999997,2.5056,1770.8847999999998,0.5640790246866286,0.5640790246866286,1559.0
S101_1_7,S101,1,7,G,filler,7,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\7_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_1_11_G_filler_7_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-08T12:11:46.824,1767841906.8240726,15.584083080291748,935,1870,,,G,7,,1,Correct Rejection,正解(スルー成功),1870,2.757,2.647,2.702,1918.135,0.5213397388609248,2.7658,2.6453999999999995,2.7055999999999996,1912.9135999999999,0.5195792338489567,0.5195792338489567,1871.0
S101_1_8,S101,1,8,S,filler,1,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\1_night_rain_empty.jpg,,,,,,,M_1_4_S_filler_1_night_rain_empty_ORIG.jpg,Ignore,2026-01-08T12:11:49.428,1767841909.4289625,18.18897294998169,1091,2183,,,S,1,,1,Correct Rejection,正解(スルー成功),2183,3.332,3.27,3.301,4987.247,0.20051142443917455,3.3282000000000003,3.1435000000000004,3.23585,4649.1668,0.21865512520211117,0.2249007886842646,2187.0
S101_1_9,S101,1,9,8,match,8,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\8_night_rain_empty.jpg,brightness,35.62,,,,,M_1_30_8_match_8_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Match,2026-01-08T12:11:52.017,1767841912.0171492,20.777159690856934,1247,2493,2026-01-08T12:11:53.573,1.5562150478363037,8,8,t,1,Hit,正解(一致),2493,3.521,3.517,3.519,10347.505,0.09664165419586655,3.5393999999999997,3.5489999999999995,3.5441999999999996,10392.836,0.09805686577335518,0.107900372404843,2498.0
S101_1_10,S101,1,10,T,filler,5,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\5_night_rain_busy.jpg,brightness,45.47,,,,,M_1_44_T_filler_5_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T12:11:54.605,1767841914.6053338,23.36534428596497,1402,2804,,,T,5,,1,Correct Rejection,正解(スルー成功),2804,3.247,3.173,3.21,7733.532,0.1293070229747546,3.2288666666666663,3.1724,3.200633333333333,5388.4488,0.19043588233236525,0.19043588233236525,2805.0
S101_1_11,S101,1,11,5,unmatch,2,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\2_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_1_9_5_unmatch_2_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Mismatch,2026-01-08T12:11:57.226,1767841917.2260797,25.98608994483948,1559,3118,2026-01-08T12:11:58.738,1.5128378868103027,5,2,b,1,Correct Rejection,正解(不一致),3118,2.386,2.335,2.3605,1598.08,0.6257509010812976,2.3646000000000003,2.3136,2.3391,1559.6680000000001,0.641689188018631,0.6514385073229474,3123.0
S101_1_12,S101,1,12,S,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\0_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_1_22_S_filler_0_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-08T12:11:59.831,1767841919.8313644,28.59137487411499,1715,3431,,,S,0,,1,Correct Rejection,正解(スルー成功),3431,2.663,2.58,2.6215,2027.08,0.49332044122580265,2.6738,2.5774,2.6256,2020.2518,0.4935867220010012,0.5046217827448194,3437.0
S101_1_13,S101,1,13,1,match,1,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,brightness,45.47,,,,,M_1_12_1_match_1_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Match,2026-01-08T12:12:02.425,1767841922.4251392,31.185149669647217,1871,3742,2026-01-08T12:12:04.446,2.021814346313477,1,1,t,1,Hit,正解(一致),3742,3.264,3.204,3.234,4169.463,0.23983903922399602,3.2626,3.1464,3.2045,3680.8461,0.27180120724223883,0.27180120724223883,3743.0
S101_1_14,S101,1,14,P,filler,1,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\1_night_sun_empty.jpg,,,,,,,M_1_48_P_filler_1_night_sun_empty_ORIG.jpg,Ignore,2026-01-08T12:12:05.034,1767841925.0347023,33.79471302032471,2028,4055,,,P,1,,1,Correct Rejection,正解(スルー成功),4055,3.373,3.275,3.324,11899.849,0.08403467976778528,3.3896,3.3006,3.3451000000000004,11271.4382,0.0886173669189356,0.0886173669189356,4056.0
S101_1_15,S101,1,15,9,match,9,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\9_night_sun_busy.jpg,,,,,,,M_1_20_9_match_9_night_sun_busy_ORIG.jpg,Match,2026-01-08T12:12:07.632,1767841927.6326616,36.392672061920166,2184,4367,2026-01-08T12:12:08.933,1.3011159896850586,9,9,t,1,Hit,正解(一致),4367,3.718,3.6,3.659,11880.251,0.08417330576601453,3.7234000000000003,3.5849999999999995,3.6542,12336.2206,0.08116393932567492,0.08116393932567492,4368.0
S101_1_16,S101,1,16,S,filler,9,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\9_night_sun_busy.jpg,brightness,43.12,,,,,M_1_32_S_filler_9_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-08T12:12:10.238,1767841930.2388856,38.99889612197876,2340,4680,,,S,9,,1,Correct Rejection,正解(スルー成功),4680,3.598,3.355,3.4764999999999997,6214.967,0.16090190020317083,3.4949999999999997,3.3948,3.4448999999999996,5758.798199999999,0.17401839843820552,0.3196727910988619,4712.0
S101_1_17,S101,1,17,6,unmatch,3,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\3_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_1_28_6_unmatch_3_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Mismatch,2026-01-08T12:12:12.843,1767841932.8431158,41.60312628746033,2496,4992,2026-01-08T12:12:14.188,1.3450040817260742,6,3,b,1,Correct Rejection,正解(不一致),4992,2.944,2.838,2.891,5859.962,0.17064957076513465,2.9454000000000002,2.8924999999999996,2.9189499999999997,5469.342,0.18721655795159814,0.2624694419146897,4999.0
S101_1_18,S101,1,18,L,filler,9,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\9_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_1_19_L_filler_9_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-08T12:12:15.432,1767841935.4324298,44.19244027137756,2652,5303,,,L,9,,1,Correct Rejection,正解(スルー成功),5303,3.029,2.952,2.9905,2190.5,0.45651677699155446,3.0334000000000003,2.959,2.9962,2293.102,0.4329518458911547,0.4329518458911547,5304.0
S101_1_19,S101,1,19,C,filler,9,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\9_night_sun_empty.jpg,,,,,,,M_1_34_C_filler_9_night_sun_empty_ORIG.jpg,Ignore,2026-01-08T12:12:18.021,1767841938.021932,46.78194236755371,2807,5614,,,C,9,,1,Correct Rejection,正解(スルー成功),5614,2.981,3.006,2.9935,3527.703,0.28347057561251615,3.0048,2.9804,2.9926,3534.1204,0.28483266067927726,0.28483266067927726,5615.0
S101_1_20,S101,1,20,8,match,8,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\8_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_1_24_8_match_8_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Match,2026-01-08T12:12:20.624,1767841940.624437,49.38444781303406,2963,5926,2026-01-08T12:12:22.091,1.4672205448150637,8,8,t,1,Hit,正解(一致),5926,3.108,3.153,3.1305,3696.014,0.27056174570767316,3.106,3.1521,3.12905,3156.6760000000004,0.3196204330446479,0.35261147768919704,5934.0
