trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,FrontIsDigit_inferred,Skip_Task,Skip_Reason,task_start_frame_emr,task_end_frame_emr,diopter_baseline,diopter_onset_frame,diopter_peak_frame,diopter_peak_value,diopter_delta,diopter_descent_frame,baseline_frame_start,baseline_frame_end,miosis_frame_start,miosis_frame_end,pupil_left_baseline,pupil_right_baseline,pupil_both_baseline,pupil_left_miosis_mean,pupil_right_miosis_mean,pupil_both_miosis_mean,pupil_left_miosis_min,pupil_right_miosis_min,pupil_both_miosis_min,pupil_left_miosis_min_frame,pupil_right_miosis_min_frame,pupil_both_miosis_min_frame,pupil_left_change_rate_mean,pupil_right_change_rate_mean,pupil_both_change_rate_mean,pupil_left_change_rate_min,pupil_right_change_rate_min,pupil_both_change_rate_min
S04_4_1,S04,4,1,9,unmatch,2,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\2_day_rain_busy.jpg,brightness,36.09,,,,,M_4_40_9_unmatch_2_day_rain_busy_BRIGHTONLY_brightness36.090.jpg,Mismatch,2026-01-09T11:23:31.799,1767925411.7999418,0.0,0,0,2026-01-09T11:23:33.375,1.5759425163269043,9,2,b,1,Correct Rejection,正解(不一致),True,True,baseline_window_before_emr_start,0.0,449.0,0.0,67.0,194.0,2.2341156720285222,2.2341156720285222,,,,,,,,,,,,,,,,,,,,,,,
S04_4_2,S04,4,2,E,filler,7,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\7_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_4_1_E_filler_7_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Ignore,2026-01-09T11:23:35.649,1767925415.6496344,3.8496925830841056,231,462,,,E,7,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S04_4_3,S04,4,3,L,filler,7,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\7_day_sun_empty.jpg,brightness,18.052,contrast,1.163,gamma,1.019,M_4_10_L_filler_7_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,Ignore,2026-01-09T11:23:39.495,1767925419.4957204,7.695778608322143,462,923,,,L,7,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S04_4_4,S04,4,4,0,unmatch,9,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\9_day_sun_busy.jpg,,,,,,,M_4_14_0_unmatch_9_day_sun_busy_ORIG.jpg,Mismatch,2026-01-09T11:23:43.372,1767925423.37237,11.572428226470947,694,1389,2026-01-09T11:23:45.087,1.714756965637207,0,9,b,1,Correct Rejection,正解(不一致),True,False,,1389.0,1838.0,0.0,1468.0,1597.0,4.1328536021108215,4.1328536021108215,1618.0,1269.0,1388.0,1468.0,1618.0,4.363119999999999,3.69297,4.028045,4.130836203090508,3.494111037527594,3.812473620309051,3.9679,3.3948,3.69025,1511.0,1486.0,1512.0,0.05323800328881422,0.05384797668879134,0.053517619512927155,0.09058196886631568,0.0807398922818219,0.08386078109852295
S04_4_5,S04,4,5,C,filler,3,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\3_day_rain_empty.jpg,,,,,,,M_4_39_C_filler_3_day_rain_empty_ORIG.jpg,Ignore,2026-01-09T11:23:47.223,1767925427.2233398,15.4233980178833,925,1851,,,C,3,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S04_4_6,S04,4,6,8,match,8,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\8_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_4_47_8_match_8_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Match,2026-01-09T11:23:51.059,1767925431.0598326,19.25989079475403,1156,2311,2026-01-09T11:23:52.588,1.5286483764648438,8,8,t,1,Hit,正解(一致),True,False,,2311.0,2760.0,0.0,2362.0,2461.0,5.528771577393697,5.528771577393697,2512.0,2191.0,2310.0,2362.0,2512.0,4.492789305555556,3.1445708333333333,3.818680069444445,3.4801589403973505,2.8994655629139072,3.189812251655629,3.3950000000000005,2.7771999999999997,3.1065,2444.0,2485.0,2470.0,0.2253901298923673,0.07794553960153845,0.16468198601416373,0.24434471124610382,0.11682701799530153,0.18649901444821884
S04_4_7,S04,4,7,L,filler,5,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\5_day_sun_busy.jpg,brightness,45.47,,,,,M_4_24_L_filler_5_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-09T11:23:54.907,1767925434.90744,23.107498168945312,1386,2773,,,L,5,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S04_4_8,S04,4,8,S,filler,5,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\5_day_sun_empty.jpg,,,,,,,M_4_7_S_filler_5_day_sun_empty_ORIG.jpg,Ignore,2026-01-09T11:23:58.750,1767925438.7509515,26.95100975036621,1617,3234,,,S,5,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S04_4_9,S04,4,9,T,filler,8,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\8_day_sun_empty.jpg,brightness,40.55,,,,,M_4_48_T_filler_8_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-09T11:24:02.607,1767925442.6078026,30.80786085128784,1848,3697,,,T,8,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S04_4_10,S04,4,10,5,match,5,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\5_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_4_12_5_match_5_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Match,2026-01-09T11:24:06.468,1767925446.4686997,34.66875767707825,2080,4160,2026-01-09T11:24:08.014,1.5462241172790527,5,5,t,1,Hit,正解(一致),True,False,,4160.0,4609.0,0.0,4222.0,4274.0,3.8016338718015907,3.8016338718015907,4372.0,4040.0,4159.0,4222.0,4372.0,3.78633,3.203356666666666,3.4948433333333337,3.898394701986755,3.2932483443708604,3.5958215231788073,3.7248000000000006,3.0466,3.3914,4318.0,4321.0,4321.0,-0.029597183020696853,-0.028061713714112677,-0.028893481113261222,0.01625056453082521,0.04893512742362938,0.029598847063244733
