trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,FrontIsDigit_inferred,Skip_Task,Skip_Reason,task_start_frame_emr,task_end_frame_emr,diopter_baseline,diopter_onset_frame,diopter_peak_frame,diopter_peak_value,diopter_delta,diopter_descent_frame,baseline_frame_start,baseline_frame_end,miosis_frame_start,miosis_frame_end,pupil_left_baseline,pupil_right_baseline,pupil_both_baseline,pupil_left_miosis_mean,pupil_right_miosis_mean,pupil_both_miosis_mean,pupil_left_miosis_min,pupil_right_miosis_min,pupil_both_miosis_min,pupil_left_miosis_min_frame,pupil_right_miosis_min_frame,pupil_both_miosis_min_frame,pupil_left_change_rate_mean,pupil_right_change_rate_mean,pupil_both_change_rate_mean,pupil_left_change_rate_min,pupil_right_change_rate_min,pupil_both_change_rate_min
S104_4_1,S104,4,1,E,filler,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,brightness,43.12,,,,,M_4_1_E_filler_4_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-09T12:43:28.960,1767930208.9608388,0.0,0,0,,,E,4,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_2,S104,4,2,6,unmatch,3,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\3_night_rain_empty.jpg,,,,,,,M_4_26_6_unmatch_3_night_rain_empty_ORIG.jpg,Mismatch,2026-01-09T12:43:31.546,1767930211.5468707,2.586031913757324,155,310,2026-01-09T12:43:32.911,1.364225149154663,6,3,b,1,Correct Rejection,正解(不一致),True,False,,310.0,609.0,0.0,389.0,497.0,2.816832842893244,2.816832842893244,539.0,190.0,309.0,389.0,539.0,3.997163333333333,3.3275108333333336,3.6623370833333335,4.41145408388521,3.7381774834437085,4.07481578366446,4.1386,3.50115,3.829475,492.0,497.0,496.0,-0.10364619006108756,-0.12341557118207473,-0.11262718066238243,-0.03538426000438661,-0.052182900481415814,-0.045636956092131
S104_4_3,S104,4,3,P,filler,3,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\3_night_rain_busy.jpg,,,,,,,M_4_44_P_filler_3_night_rain_busy_ORIG.jpg,Ignore,2026-01-09T12:43:34.130,1767930214.1305578,5.169718980789185,310,620,,,P,3,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_4,S104,4,4,I,filler,1,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\1_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_4_18_I_filler_1_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-09T12:43:36.718,1767930216.7187407,7.757901906967163,465,931,,,I,1,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_5,S104,4,5,4,unmatch,8,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\8_night_rain_busy.jpg,brightness,45.47,,,,,M_4_7_4_unmatch_8_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Mismatch,2026-01-09T12:43:39.306,1767930219.3061109,10.345272064208984,621,1241,2026-01-09T12:43:40.818,1.5126001834869385,4,8,b,1,Correct Rejection,正解(不一致),True,False,,1241.0,1540.0,0.0,1307.0,1372.0,3.3362132153849706,3.3362132153849706,1457.0,1121.0,1240.0,1307.0,1457.0,3.9234983333333333,3.2781074999999995,3.600802916666667,3.2802953642384103,2.826093377483444,3.0531943708609277,3.1396,2.7034,2.9341,1377.0,1406.0,1378.0,0.16393608826857062,0.1378887429764142,0.15207956627425503,0.19979576050115136,0.1753168558383152,0.18515395929634682
S104_4_6,S104,4,6,C,filler,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\7_night_rain_busy.jpg,,,,,,,M_4_2_C_filler_7_night_rain_busy_ORIG.jpg,Ignore,2026-01-09T12:43:41.889,1767930221.8893487,12.928509950637816,776,1551,,,C,7,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_7,S104,4,7,8,match,8,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\8_night_sun_busy.jpg,,,,,,,M_4_19_8_match_8_night_sun_busy_ORIG.jpg,Match,2026-01-09T12:43:44.484,1767930224.4840372,15.52319836616516,931,1863,2026-01-09T12:43:45.654,1.1703777313232422,8,8,t,1,Hit,正解(一致),True,False,,1863.0,2162.0,0.0,1917.0,1986.0,3.009520080935723,3.009520080935723,2067.0,1743.0,1862.0,1917.0,2067.0,5.041141666666667,4.225433333333333,4.6332875,4.476743046357616,3.736146357615893,4.106444701986755,4.1533999999999995,3.4841,3.8259499999999997,1999.0,2003.0,1999.0,0.11195849226793221,0.1157956917359419,0.11370820351926038,0.17609932935165168,0.17544551643618397,0.17424722726573735
S104_4_8,S104,4,8,G,filler,9,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\9_night_sun_busy.jpg,brightness,43.12,,,,,M_4_15_G_filler_9_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-09T12:43:47.079,1767930227.0790076,18.118168830871586,1087,2174,,,G,9,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_9,S104,4,9,T,filler,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\7_night_rain_busy.jpg,,,,,,,M_4_33_T_filler_7_night_rain_busy_ORIG.jpg,Ignore,2026-01-09T12:43:49.661,1767930229.6616216,20.700782775878903,1242,2484,,,T,7,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_10,S104,4,10,A,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\0_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_4_24_A_filler_0_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-09T12:43:52.247,1767930232.2474253,23.28658652305603,1397,2794,,,A,0,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_11,S104,4,11,8,unmatch,3,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\3_night_rain_empty.jpg,brightness,35.62,,,,,M_4_41_8_unmatch_3_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Mismatch,2026-01-09T12:43:54.831,1767930234.831561,25.87072253227234,1552,3104,2026-01-09T12:43:56.022,1.1911721229553225,8,3,b,1,Correct Rejection,正解(不一致),True,False,,3104.0,3403.0,0.0,3155.0,3236.0,9.506103301351278,9.506103301351278,3305.0,2984.0,3103.0,3155.0,3305.0,4.199057777777778,3.470986666666667,3.8350222222222223,3.662397350993377,3.1120238410596026,3.3872105960264904,3.3160000000000003,2.6721,3.0292000000000003,3247.0,3265.0,3266.0,0.12780496368125996,0.10341809406942823,0.11676897818241201,0.2102990300469523,0.23016126058296596,0.2101219173002039
S104_4_12,S104,4,12,B,filler,6,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\6_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_4_5_B_filler_6_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-09T12:43:57.429,1767930237.429871,28.469032526016235,1708,3416,,,B,6,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_13,S104,4,13,I,filler,1,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\1_night_sun_busy.jpg,brightness,43.12,,,,,M_4_28_I_filler_1_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-09T12:44:00.015,1767930240.0157144,31.05487561225891,1863,3727,,,I,1,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_14,S104,4,14,1,match,1,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_4_16_1_match_1_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Match,2026-01-09T12:44:02.611,1767930242.61156,33.650721311569214,2019,4038,2026-01-09T12:44:04.202,1.591170310974121,1,1,b,0,Miss,ミス(見逃し),True,False,,4038.0,4337.0,0.0,4100.0,4248.0,2.9621371306542623,2.9621371306542623,4250.0,3918.0,4037.0,4100.0,4250.0,5.064594444444444,4.17717,4.620882222222222,4.001029801324504,3.3281675496688745,3.664598675496688,3.5448,2.9376,3.2513000000000005,4232.0,4239.0,4241.0,0.20999996244252236,0.20324823991628918,0.2069482624176577,0.30008216079602734,0.2967487557365393,0.29638977068832917
S104_4_15,S104,4,15,B,filler,6,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\6_night_sun_empty.jpg,,,,,,,M_4_20_B_filler_6_night_sun_empty_ORIG.jpg,Ignore,2026-01-09T12:44:05.192,1767930245.1924596,36.23162078857422,2174,4348,,,B,6,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_16,S104,4,16,A,filler,3,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\3_night_sun_busy.jpg,brightness,43.12,,,,,M_4_48_A_filler_3_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-09T12:44:07.783,1767930247.783005,38.82216620445252,2329,4659,,,A,3,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_17,S104,4,17,6,unmatch,2,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\2_night_sun_empty.jpg,brightness,46.88,,,,,M_4_32_6_unmatch_2_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Mismatch,2026-01-09T12:44:10.368,1767930250.3687823,41.40794372558594,2484,4969,2026-01-09T12:44:11.633,1.265188217163086,6,2,b,1,Correct Rejection,正解(不一致),True,False,,4969.0,5268.0,0.0,5036.0,5094.0,8.991167721202062,8.991167721202062,5186.0,4849.0,4968.0,5036.0,5186.0,4.785027499999999,3.958988055555556,4.372007777777778,4.285705298013244,3.6124165562913904,3.9490609271523174,3.9212000000000002,3.1842,3.59,5170.0,5183.0,5182.0,0.1043509576458557,0.08754042558371193,0.09673972969015117,0.18052717565364024,0.19570355976909648,0.17886696857050433
S104_4_18,S104,4,18,R,filler,5,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\5_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_4_13_R_filler_5_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-09T12:44:12.958,1767930252.9580212,43.99718236923218,2640,5280,,,R,5,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_19,S104,4,19,L,filler,2,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\2_night_rain_empty.jpg,,,,,,,M_4_22_L_filler_2_night_rain_empty_ORIG.jpg,Ignore,2026-01-09T12:44:15.552,1767930255.5524204,46.59158158302307,2795,5591,,,L,2,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_20,S104,4,20,8,match,8,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\8_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_4_47_8_match_8_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Match,2026-01-09T12:44:18.153,1767930258.1533432,49.19250440597534,2952,5903,2026-01-09T12:44:19.618,1.4652202129364014,8,8,t,1,Hit,正解(一致),True,False,,5903.0,6202.0,0.0,5972.0,6082.0,2.6789832799478077,2.6789832799478077,6122.0,5783.0,5902.0,5972.0,6122.0,5.664000277777778,4.618064166666667,5.141032222222223,4.224253642384106,3.495163355408388,3.859708498896246,3.8042000000000002,2.9788,3.4352,6093.0,6119.0,6119.0,0.2541925432176258,0.2431540079852966,0.24923471939884512,0.3283545527133086,0.3549678193081264,0.3318073391659998
S104_4_21,S104,4,21,R,filler,8,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\8_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_4_35_R_filler_8_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-09T12:44:20.747,1767930260.747757,51.78691816329956,3107,6214,,,R,8,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_22,S104,4,22,Q,filler,1,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\1_night_sun_busy.jpg,brightness,43.12,,,,,M_4_40_Q_filler_1_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-09T12:44:23.338,1767930263.3382478,54.37740898132324,3263,6525,,,Q,1,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_23,S104,4,23,C,filler,2,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\2_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_4_34_C_filler_2_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-09T12:44:25.927,1767930265.9279616,56.96712279319763,3418,6836,,,C,2,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_24,S104,4,24,6,match,6,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\6_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_4_38_6_match_6_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Match,2026-01-09T12:44:28.509,1767930268.5091066,59.54826784133911,3573,7146,2026-01-09T12:44:30.155,1.6467382907867432,6,6,t,1,Hit,正解(一致),True,False,,7146.0,7445.0,0.0,7247.0,7341.0,2.2369733775711813,2.2369733775711813,7397.0,7026.0,7145.0,7247.0,7397.0,5.278231666666667,4.3275475000000005,4.802889583333334,4.632944370860928,3.870873951434879,4.2519091611479025,4.0632,3.342,3.7029,7371.0,7370.0,7371.0,0.12225444742808221,0.10552710249052646,0.1147185277998909,0.2301967293970613,0.22773811263770077,0.22902662329578513
S104_4_25,S104,4,25,E,filler,9,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\9_night_rain_empty.jpg,,,,,,,M_4_39_E_filler_9_night_rain_empty_ORIG.jpg,Ignore,2026-01-09T12:44:31.099,1767930271.0998716,62.13903284072876,3728,7457,,,E,9,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_26,S104,4,26,1,unmatch,8,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\8_night_sun_busy.jpg,brightness,43.12,,,,,M_4_43_1_unmatch_8_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Mismatch,2026-01-09T12:44:33.681,1767930273.681144,64.72030520439148,3883,7766,2026-01-09T12:44:35.497,1.8164308071136477,1,8,b,1,Correct Rejection,正解(不一致),True,False,,7766.0,8065.0,0.0,7885.0,7958.0,2.23441783878299,2.23441783878299,8035.0,7646.0,7765.0,7885.0,8035.0,5.423337500000001,4.534689166666667,4.9790133333333335,4.195119426048566,3.474145033112583,3.8346322295805737,3.9189999999999996,3.154,3.5519000000000003,7979.0,7987.0,7987.0,0.22646904677266244,0.23387361174606439,0.22984093978849085,0.2773822392576528,0.30447272479352233,0.28662573039906164
S104_4_27,S104,4,27,T,filler,9,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\9_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_4_25_T_filler_9_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-09T12:44:36.270,1767930276.2700846,67.30924582481384,4039,8077,,,T,9,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_28,S104,4,28,8,unmatch,9,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\9_night_rain_busy.jpg,,,,,,,M_4_23_8_unmatch_9_night_rain_busy_ORIG.jpg,Mismatch,2026-01-09T12:44:38.856,1767930278.856419,69.89558053016663,4194,8387,2026-01-09T12:44:40.464,1.6081085205078125,8,9,b,1,Correct Rejection,正解(不一致),True,False,,8387.0,8686.0,0.0,8443.0,8534.0,2.734771849591672,2.734771849591672,8593.0,8267.0,8386.0,8443.0,8593.0,4.863297222222223,4.009832777777778,4.436565,4.20077880794702,3.501996688741722,3.8513877483443704,3.8695999999999997,3.133,3.5056000000000003,8538.0,8544.0,8544.0,0.13622823858017738,0.1266476975923906,0.13189872156851742,0.20432582604280267,0.21867065944423558,0.20983914357165953
S104_4_29,S104,4,29,F,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\0_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_4_31_F_filler_0_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-09T12:44:41.442,1767930281.4424658,72.48162698745728,4349,8698,,,F,0,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_30,S104,4,30,E,filler,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\7_night_rain_empty.jpg,,,,,,,M_4_14_E_filler_7_night_rain_empty_ORIG.jpg,Ignore,2026-01-09T12:44:44.017,1767930284.0177035,75.05686473846436,4503,9007,,,E,7,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_4_31,S104,4,31,A,filler,8,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\8_night_sun_empty.jpg,,,,,,,M_4_17_A_filler_8_night_sun_empty_ORIG.jpg,Ignore,2026-01-09T12:44:46.623,1767930286.6236494,77.66281056404114,4660,9320,,,A,8,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
