day,time,button,timeFromStart,timeFromDisplay,image,status
2023-08-26,17:48:08.989611,t,43.80550718307495,1.1770405769348145,17_8_contrast1.2_sharpness0.8_equalization17.0.jpg,0.0
2023-08-26,17:48:19.054417,f,53.88576102256775,1.3036668300628662,21_C_brightness18.0_gamma0.59_sharpness0.83.jpg,2.0
2023-08-26,17:48:28.977702,f,63.809046506881714,1.2047438621520996,25_P_contrast0.83_sharpness0.29_equalization18.0.jpg,1.0
2023-08-26,17:48:41.522650,f,76.35399460792542,1.2595622539520264,30_E_gamma0.96_sharpness0.83_equalization20.0.jpg,2.0
2023-08-26,17:49:14.020814,t,108.85215902328493,1.230414867401123,43_0_gamma1.1_sharpness0.48_equalization16.0.jpg,0.0
2023-08-26,17:51:32.434274,f,11.455050468444824,1.3477497100830078,4_Q_sharpness0.73_gamma0.88_equalization12.0.jpg,2.0
2023-08-26,17:51:44.835684,t,23.856460332870483,1.2260370254516602,9_2_contrast0.84_equalization31.0.jpg,0.0
2023-08-26,17:51:52.288309,t,31.309085607528687,1.1973886489868164,12_3_gamma0.61_sharpness0.57.jpg,0.0
2023-08-26,17:51:57.263398,t,36.28213405609131,1.172196388244629,14_3_contrast1.2_sharpness0.43.jpg,0.0
2023-08-26,17:52:17.356102,t,56.37687849998474,1.2588605880737305,22_0_brightness10.0_gamma0.6_sharpness0.42.jpg,0.0
2023-08-26,17:52:34.891509,f,73.91228532791138,1.3152353763580322,29_I_brightness14.0_contrast0.89.jpg,1.0
2023-08-26,17:52:42.277782,f,81.29855823516846,1.19511079788208,32_9_sharpness0.21_gamma1.1.jpg,2.0
2023-08-26,17:52:47.321758,t,86.34253406524658,1.2537715435028076,34_3_contrast1.1_gamma0.82_equalization11.0.jpg,0.0
2023-08-26,17:52:57.385300,f,96.406076669693,1.296051263809204,38_I_contrast0.81_equalization20.0.jpg,2.0
2023-08-26,17:53:09.802290,f,108.8230664730072,1.2031710147857666,43_P_contrast1.1_gamma0.75_equalization8.4.jpg,1.0
2023-08-26,17:54:20.286670,t,1.6582529544830322,1.5638935565948486,1_7_contrast0.89_brightness1.2_gamma0.84.jpg,0.0
2023-08-26,17:54:52.583608,t,33.95519161224365,1.367849349975586,13_1_gamma0.61_contrast0.91_equalization18.0.jpg,0.0
2023-08-26,17:55:09.922649,f,51.2942328453064,1.1775567531585691,20_B_gamma0.84_sharpness0.19_equalization23.0.jpg,2.0
2023-08-26,17:55:37.352652,f,78.72423577308655,1.1153199672698977,31_8_brightness22.0_sharpness0.39.jpg,2.0
2023-08-26,17:55:42.385937,f,83.7575204372406,1.1525392532348633,33_T_gamma0.7_equalization16.0.jpg,1.0
2023-08-26,17:55:59.862777,t,101.23436093330383,1.1168229579925537,40_8_contrast1.2_equalization11.0.jpg,0.0
2023-08-26,17:57:15.666612,t,16.25469660758972,1.1406817436218262,6_8_contrast0.92_gamma0.69_equalization19.0.jpg,0.0
2023-08-26,17:57:35.686720,f,36.28036904335022,1.1588125228881836,14_T_brightness27.0_gamma1.0.jpg,2.0
2023-08-26,17:57:48.329710,t,48.92039346694946,1.3168206214904783,19_1_brightness10.0_gamma0.56.jpg,0.0
2023-08-26,17:57:58.151765,f,58.74353647232056,1.1370818614959717,23_T_sharpness0.041_gamma0.85_contrast0.95.jpg,1.0
2023-08-26,17:58:05.681289,t,66.27493739128113,1.1616122722625732,26_7_sharpness0.7_equalization12.0.jpg,0.0
2023-08-26,17:58:18.142957,f,78.7366054058075,1.1450822353363037,31_2_gamma0.84_contrast1.1_equalization30.0.jpg,2.0
2023-08-26,17:58:20.699477,t,81.29312515258789,1.185868740081787,32_9_brightness10.0_contrast1.0.jpg,2.0
2023-08-26,17:58:20.904594,f,81.49824237823486,1.3909859657287598,32_9_brightness10.0_contrast1.0.jpg,2.0
2023-08-26,17:58:55.745538,t,116.333434343338,1.2131481170654297,46_3_sharpness0.12_gamma0.81.jpg,0.0
2023-08-26,17:58:58.189351,t,118.76731395721436,1.1585638523101809,47_9_contrast0.81_sharpness0.54.jpg,0.0
2023-08-26,18:00:18.709148,t,23.85616159439087,1.247046947479248,9_1_contrast0.95_equalization11.0.jpg,0.0
2023-08-26,18:00:28.733431,f,33.88044452667236,1.2755277156829834,13_9_contrast0.93_sharpness0.61.jpg,2.0
2023-08-26,18:00:46.236689,f,51.383702516555786,1.2499701976776123,20_T_contrast1.1_sharpness0.2_brightness10.0.jpg,1.0
2023-08-26,18:01:01.003566,f,66.1505799293518,1.0553832054138184,26_T_sharpness0.06_brightness9.8.jpg,2.0
2023-08-26,18:01:16.315144,t,81.44867324829102,1.358321189880371,32_I_gamma0.63_brightness27.0.jpg,1.0
2023-08-26,18:01:46.153975,t,111.3009889125824,1.196192979812622,44_0_contrast1.1_brightness2.2_sharpness0.92.jpg,0.0
2023-08-26,18:03:10.132495,t,18.91995120048523,1.314514398574829,7_0_contrast1.2_gamma0.63_brightness18.0.jpg,0.0
2023-08-26,18:03:32.510104,t,41.29756021499634,1.197988748550415,16_2_sharpness0.91_gamma0.82_equalization10.0.jpg,0.0
2023-08-26,18:03:55.437731,t,64.20975422859192,1.592590093612671,25_7_brightness21.0_gamma0.74.jpg,0.0
2023-08-26,18:03:57.489498,f,66.27695345878601,1.1709387302398682,26_T_contrast1.1_sharpness0.8.jpg,2.0
2023-08-26,18:04:10.001249,f,78.78770399093628,1.176269292831421,31_C_gamma0.95_contrast0.95_equalization16.0.jpg,2.0
2023-08-26,18:04:14.904338,f,83.6917941570282,1.085700273513794,33_P_contrast0.9_equalization20.0.jpg,1.0
2023-08-26,18:04:19.943332,f,88.73078799247742,1.13153076171875,35_1_sharpness0.16_gamma1.1.jpg,2.0
2023-08-26,18:04:47.589544,f,116.37700009346008,1.284534931182861,46_T_contrast1.1_brightness11.0_sharpness0.18.jpg,1.0
2023-08-26,18:05:35.593995,t,8.828101634979248,1.2028818130493164,3_2_gamma0.73_equalization20.0.jpg,0.0
2023-08-26,18:05:45.752538,f,18.97196102142334,1.3688111305236816,7_I_brightness13.0_contrast0.89_sharpness0.23.jpg,2.0
2023-08-26,18:05:55.531505,f,28.766632080078125,1.160290241241455,11_2_gamma0.64_equalization16.0.jpg,2.0
2023-08-26,18:05:58.086757,t,31.3218846321106,1.2337305545806885,12_0_contrast0.89_gamma0.67.jpg,0.0
2023-08-26,18:06:07.957625,f,41.19275236129761,1.0944416522979736,16_T_contrast0.87_gamma0.51_equalization6.9.jpg,1.0
2023-08-26,18:06:15.532244,t,48.7673716545105,1.182236671447754,19_9_sharpness0.37_equalization20.0.jpg,0.0
2023-08-26,18:06:25.594245,f,58.8293719291687,1.20438551902771,23_I_contrast1.2_gamma0.84.jpg,1.0
2023-08-26,18:06:52.966296,f,86.19636058807373,1.0958614349365234,34_1_contrast1.0_equalization13.0.jpg,2.0
2023-08-26,18:07:05.592426,f,98.8275535106659,1.2196588516235352,39_C_sharpness0.42_contrast1.0_equalization25.0.jpg,1.0
2023-08-26,18:07:23.046969,f,116.2820966243744,1.1763041019439695,46_P_brightness17.0_sharpness0.42_contrast0.82.jpg,1.0
2023-08-26,18:07:25.540334,t,118.775461435318,1.1628735065460205,47_8_contrast1.0_gamma0.89_equalization6.1.jpg,0.0
2023-08-26,16:49:54.380464,t,31.530646085739136,1.4313404560089111,12_3_brightness14.0_gamma0.53_contrast0.86.jpg,0.0
2023-08-26,16:50:14.302617,t,51.43712902069092,1.3342044353485107,20_9_contrast1.1_brightness0.68.jpg,0.0
2023-08-26,16:50:16.904145,f,54.05432724952698,1.4376122951507568,21_B_contrast1.2_gamma0.9_equalization22.0.jpg,1.0
2023-08-26,16:50:19.438559,f,56.57762098312378,1.4869234561920166,22_7_contrast1.0_gamma0.71.jpg,2.0
2023-08-26,16:50:44.483150,f,81.63333249092102,1.537282943725586,32_C_sharpness0.85_brightness2.8.jpg,1.0
2023-08-26,16:50:46.899167,f,84.04934906959534,1.4606938362121582,33_I_brightness8.2_gamma0.86_sharpness0.43.jpg,1.0
2023-08-26,16:51:14.452853,t,111.60303521156312,1.511526346206665,44_7_brightness5.0_sharpness0.26.jpg,0.0
2023-08-26,16:51:16.890721,t,114.02579069137572,1.4167828559875488,45_2_gamma1.0_contrast1.1_sharpness0.31.jpg,0.0
2023-08-26,16:52:13.883996,t,1.6165330410003662,1.5264952182769775,1_1_gamma0.92_equalization29.0.jpg,0.0
2023-08-26,16:52:38.700421,f,26.434085369110107,1.3376805782318115,10_S_gamma0.53_contrast0.84.jpg,1.0
2023-08-26,16:52:46.093629,f,33.827292919158936,1.208543062210083,13_2_brightness11.0_gamma0.91_contrast0.96.jpg,2.0
2023-08-26,16:53:08.624370,f,56.35803389549256,1.233865737915039,22_T_sharpness0.54_equalization4.6.jpg,2.0
2023-08-26,16:53:13.672310,f,61.4059739112854,1.288438081741333,24_T_contrast1.1_sharpness0.86_equalization4.6.jpg,2.0
2023-08-26,16:53:16.247610,f,63.981273889541626,1.3735575675964355,25_7_contrast1.1_equalization21.0.jpg,2.0
2023-08-26,16:55:19.040200,t,11.461783409118652,1.356025457382202,4_9_contrast0.87_equalization7.7.jpg,0.0
2023-08-26,16:55:29.453183,f,21.87476634979248,1.7693519592285156,8_7_gamma0.64_contrast1.1_brightness26.0.jpg,0.0
2023-08-26,16:55:29.563294,t,21.984877347946167,1.879462957382202,8_7_gamma0.64_contrast1.1_brightness26.0.jpg,0.0
2023-08-26,16:55:54.283074,f,46.70465755462647,1.6064400672912598,18_I_contrast1.1_sharpness0.54.jpg,2.0
2023-08-26,16:55:59.031667,f,51.45325040817261,1.3343408107757568,20_J_sharpness0.63_equalization16.0.jpg,2.0
2023-08-26,16:56:01.532462,f,53.95404529571533,1.3471899032592771,21_3_sharpness0.79_gamma0.71_equalization15.0.jpg,2.0
2023-08-26,16:56:24.034505,f,76.45608854293823,1.333505630493164,30_E_gamma0.92_sharpness0.77_equalization16.0.jpg,1.0
2023-08-26,16:56:34.312457,f,86.7340395450592,1.6325254440307615,34_3_brightness10.0_sharpness0.92.jpg,0.0
2023-08-26,16:56:34.512345,t,86.93392825126648,1.832414150238037,34_3_brightness10.0_sharpness0.92.jpg,0.0
2023-08-26,16:56:46.742738,f,99.16432118415833,1.5522949695587158,39_J_brightness17.0_gamma0.98.jpg,2.0
2023-08-26,16:58:06.177579,t,1.7388479709625244,1.6481554508209229,1_0_gamma0.52_contrast0.92_equalization23.0.jpg,0.0
2023-08-26,16:58:20.824707,f,16.370307207107544,1.2737822532653809,6_9_sharpness0.92_contrast0.8.jpg,2.0
2023-08-26,16:58:23.504876,f,19.066145420074463,1.4476439952850342,7_P_brightness1.5_gamma0.85_contrast0.92.jpg,1.0
2023-08-26,16:58:28.335937,f,23.89720606803894,1.2784135341644287,9_T_contrast1.2_sharpness0.96_brightness6.3.jpg,1.0
2023-08-26,16:58:43.555981,t,39.11725044250488,1.501802921295166,15_2_gamma0.66_contrast1.0_brightness19.0.jpg,0.0
2023-08-26,16:59:28.424903,f,83.98617196083069,1.3860502243041992,33_3_sharpness0.07_gamma1.0.jpg,2.0
2023-08-26,16:59:45.810570,t,101.37183904647829,1.256286382675171,40_0_sharpness0.95_contrast0.82_equalization23.0.jpg,0.0
2023-08-26,16:59:50.829267,t,106.39053583145142,1.2870919704437256,42_0_contrast1.0_gamma0.5_equalization11.0.jpg,0.0
2023-08-26,17:00:00.846549,f,116.40781784057616,1.288503646850586,46_S_brightness24.0_sharpness0.2.jpg,2.0
2023-08-26,17:01:39.758829,f,6.327390670776367,1.2138707637786863,2_S_brightness0.81_contrast1.1.jpg,1.0
2023-08-26,17:02:12.355125,f,38.90794372558594,1.3035542964935305,15_I_contrast1.0_sharpness0.24_equalization19.0.jpg,1.0
2023-08-26,17:02:22.230994,f,48.7995548248291,1.2090177536010742,19_B_brightness4.0_gamma0.56.jpg,1.0
2023-08-26,17:02:37.338144,f,63.89103364944458,1.2802870273590088,25_8_brightness3.6_sharpness0.12_contrast0.85.jpg,2.0
2023-08-26,17:02:47.452472,f,74.02103352546692,1.4239826202392578,29_1_gamma0.78_brightness23.0_sharpness0.43.jpg,2.0
2023-08-26,17:02:50.215584,t,76.78414511680603,1.6520893573760986,30_2_brightness27.0_contrast1.2.jpg,0.0
2023-08-26,17:03:02.377256,t,88.92867827415466,1.3394296169281006,35_9_sharpness0.6_contrast0.83_equalization15.0.jpg,0.0
2023-08-26,17:03:07.274799,f,93.8433599472046,1.2364630699157717,37_P_brightness3.4_contrast0.93_sharpness0.042.jpg,1.0
2023-08-26,17:03:29.757384,f,116.32594561576845,1.2262725830078125,46_9_brightness8.3_sharpness0.7.jpg,2.0
2023-08-26,17:04:27.019715,t,6.298367261886597,1.1936910152435305,2_8_contrast1.1_brightness6.0_sharpness0.059.jpg,0.0
2023-08-26,17:04:44.607088,f,23.885740756988525,1.290856122970581,9_S_gamma0.76_equalization31.0.jpg,1.0
2023-08-26,17:05:14.956698,f,54.23535060882568,1.630817413330078,21_C_sharpness0.23_gamma0.72.jpg,1.0
2023-08-26,17:05:27.444480,f,66.72313189506531,1.6187074184417725,26_C_contrast0.87_brightness3.2.jpg,1.0
2023-08-26,17:05:37.099836,f,76.37848854064941,1.271493911743164,30_P_sharpness0.63_equalization6.7.jpg,1.0
2023-08-26,17:05:39.564050,t,78.82714867591858,1.1781413555145264,31_0_brightness20.0_contrast0.8_sharpness0.81.jpg,0.0
2023-08-26,17:05:42.000987,t,81.2786078453064,1.1705427169799805,32_2_contrast1.1_sharpness0.65_equalization5.8.jpg,0.0
2023-08-26,17:06:07.177613,f,106.4562656879425,1.3660178184509275,42_B_sharpness0.23_gamma1.1_brightness28.0.jpg,2.0
2023-08-26,17:07:58.919144,f,38.96368765830994,1.3534762859344482,15_0_brightness15.0_sharpness0.097_contrast0.88.jpg,2.0
2023-08-26,17:08:26.321727,f,66.36627173423767,1.2567496299743652,26_P_brightness19.0_sharpness0.72.jpg,1.0
2023-08-26,17:08:36.235817,f,76.28036093711853,1.158616304397583,30_T_gamma0.78_equalization21.0.jpg,2.0
2023-08-26,17:08:43.834380,t,83.87892436981201,1.274568796157837,33_7_brightness14.0_sharpness0.99.jpg,0.0
2023-08-26,17:09:06.231853,f,106.27535343170166,1.1682512760162354,42_3_gamma1.0_brightness14.0.jpg,2.0
2023-08-26,17:09:11.267226,f,111.2960045337677,1.1981844902038574,44_E_sharpness0.11_contrast1.0_equalization16.0.jpg,2.0
2023-08-26,17:10:12.034958,t,13.861295223236084,1.2573716640472412,5_9_sharpness0.44_equalization9.5.jpg,0.0
2023-08-26,17:10:22.037276,f,23.863613605499268,1.253955364227295,9_I_sharpness0.77_gamma0.53_equalization15.0.jpg,1.0
2023-08-26,17:10:27.113969,f,28.924866437911987,1.3252959251403809,11_8_contrast1.1_sharpness0.43_equalization8.6.jpg,2.0
2023-08-26,17:10:54.538203,t,56.36255931854248,1.268911838531494,22_8_contrast1.1_gamma0.74_sharpness0.92.jpg,0.0
2023-08-26,17:11:09.413161,t,71.23949837684631,1.1487348079681396,28_0_contrast0.85_sharpness0.18_equalization8.7.jpg,0.0
2023-08-26,17:11:11.927152,f,73.75348973274231,1.1704015731811523,29_0_gamma0.91_contrast0.91_sharpness0.35.jpg,2.0
2023-08-26,17:11:22.027082,f,83.85342001914978,1.2441282272338867,33_T_contrast1.1_gamma0.7_equalization25.0.jpg,2.0
2023-08-26,17:11:24.393575,t,86.21740961074829,1.1022844314575195,34_9_contrast0.84_sharpness0.24.jpg,0.0
2023-08-26,17:11:39.465716,f,101.29205346107484,1.198925256729126,40_P_brightness26.0_sharpness0.049_gamma0.9.jpg,1.0
2023-08-26,17:11:52.170353,f,113.99669075012208,1.4003825187683103,45_9_gamma0.5_sharpness0.024_equalization32.0.jpg,2.0
2023-08-26,17:11:57.017025,f,118.84336280822754,1.24104905128479,47_E_gamma0.79_contrast1.1.jpg,1.0
2023-08-31,21:10:45.511273,t,14.403183698654177,1.8055663108825684,5_7_sharpness0.99_gamma0.62_equalization10.0.jpg,0.0
2023-08-31,21:10:50.153103,f,19.045014142990112,1.4437334537506104,7_E_brightness0.51_contrast0.9.jpg,2.0
2023-08-31,21:11:15.249489,f,44.14036798477173,1.5111639499664309,17_E_brightness20.0_sharpness0.46.jpg,1.0
2023-08-31,21:11:20.219719,f,49.11162996292114,1.5033469200134275,19_1_sharpness0.62_contrast0.81.jpg,2.0
2023-08-31,21:11:25.430371,f,54.32228231430054,1.729413986206055,21_C_contrast0.86_gamma0.83.jpg,1.0
2023-08-31,21:11:32.776868,f,61.66877889633179,1.5487020015716553,24_P_contrast1.0_gamma0.76_brightness2.7.jpg,1.0
2023-08-31,21:11:45.195562,t,74.08747243881226,1.4612817764282229,29_1_contrast1.1_sharpness0.41_brightness15.0.jpg,0.0
2023-08-31,21:12:00.199878,t,89.07644414901733,1.466937780380249,35_9_sharpness0.38_contrast1.0_gamma0.65.jpg,0.0
2023-08-31,21:13:53.278513,f,21.824947118759155,1.6936070919036863,8_8_contrast1.1_sharpness0.23_brightness28.0.jpg,0.0
2023-08-31,21:14:07.785432,f,36.316099405288696,1.2101733684539795,14_7_gamma0.86_contrast1.1_equalization6.0.jpg,2.0
2023-08-31,21:14:22.784826,f,51.33125948905945,1.1995174884796145,20_Q_sharpness0.17_gamma1.1_equalization24.0.jpg,2.0
2023-08-31,21:14:42.842363,f,71.38775730133057,1.2879846096038818,28_S_sharpness0.37_contrast0.85_equalization15.0.jpg,2.0
2023-08-31,21:14:52.871438,f,81.41787147521973,1.3154613971710205,32_T_sharpness0.26_brightness19.0_gamma0.88.jpg,1.0
2023-08-31,21:53:15.156669,f,6.257321834564209,1.1606760025024414,2_2_gamma0.88_equalization17.0.jpg,2.0
2023-08-31,21:53:17.774948,f,8.875600337982178,1.2713088989257812,3_B_contrast1.1_equalization18.0.jpg,1.0
2023-08-31,21:53:22.557337,t,13.657989263534546,1.0212421417236328,5_8_brightness4.1_sharpness0.25.jpg,0.0
2023-08-31,21:53:37.733205,f,28.833857774734497,1.220651626586914,11_E_gamma0.87_contrast1.1_equalization17.0.jpg,1.0
2023-08-31,21:53:40.226103,f,31.32675552368164,1.1932103633880615,12_T_sharpness0.57_equalization17.0.jpg,1.0
2023-08-31,21:54:45.227053,f,96.32770586013794,1.2356069087982178,38_B_brightness17.0_contrast1.0_sharpness0.68.jpg,2.0
2023-08-31,21:54:47.829141,f,98.92876863479614,1.299140453338623,39_Q_gamma1.1_brightness29.0.jpg,2.0
2023-08-31,21:55:02.691631,t,113.79228353500366,1.1867268085479736,45_1_contrast1.1_gamma0.54.jpg,0.0
2023-08-31,21:56:10.782976,t,16.320317029953003,1.1313776969909668,6_8_brightness3.1_gamma0.63.jpg,0.0
2023-08-31,21:56:35.650118,f,41.18750071525574,1.0652730464935305,16_P_gamma0.61_brightness20.0_contrast0.83.jpg,2.0
2023-08-31,21:56:40.762743,f,46.31341719627381,1.177237033843994,18_7_gamma0.83_brightness13.0_contrast1.2.jpg,2.0
2023-08-31,21:56:43.268180,f,48.82100343704224,1.2068028450012207,19_S_sharpness0.11_contrast1.1_equalization18.0.jpg,1.0
2023-08-31,21:56:45.681364,f,51.234187841415405,1.0974936485290527,20_P_sharpness0.23_equalization31.0.jpg,1.0
2023-08-31,21:56:58.070571,f,63.62339425086975,1.003854274749756,25_2_gamma0.87_contrast0.87_sharpness0.42.jpg,2.0
2023-08-31,22:00:09.662604,t,91.40653157234192,1.237647294998169,36_1_gamma0.95_sharpness0.59.jpg,0.0
2023-08-31,22:00:12.234719,f,93.97864627838136,1.316296100616455,37_T_gamma0.69_sharpness0.98.jpg,1.0
2023-08-31,22:01:38.685008,f,13.77193522453308,1.085369348526001,5_C_gamma1.0_brightness2.1_contrast0.98.jpg,1.0
2023-08-31,22:01:41.189261,f,16.290224075317383,1.1237235069274902,6_8_contrast1.0_brightness9.1_gamma1.1.jpg,2.0
2023-08-31,22:02:08.988660,t,44.08848929405213,1.3958137035369873,17_3_sharpness0.45_brightness19.0_gamma0.92.jpg,0.0
2023-08-31,22:02:48.574201,t,83.67516446113586,0.9865942001342772,33_3_contrast0.93_equalization4.4.jpg,0.0
2023-08-31,22:02:51.018908,f,86.11987113952637,0.9054076671600342,34_1_contrast1.0_equalization30.0.jpg,2.0
2023-08-31,22:03:01.084552,f,96.18551564216614,1.0170555114746094,38_Q_gamma0.72_sharpness0.56_equalization28.0.jpg,2.0
2023-08-31,22:04:12.070420,t,6.421382665634155,1.2406377792358398,2_0_contrast1.2_equalization30.0.jpg,0.0
2023-08-31,22:04:31.947710,f,26.31424355506897,1.2077741622924805,10_1_brightness9.1_gamma1.0.jpg,2.0
2023-08-31,22:04:49.412991,f,43.7795250415802,1.17645263671875,17_Q_contrast1.1_brightness24.0_gamma1.1.jpg,2.0
