day,time,button,timeFromStart,timeFromDisplay,image,status,times,figure,contrast,gamma,sharpness,brightness,equalization
2023-08-26,16:55:19.040200,t,11.461783409118652,1.356025457382202,5_I_contrast1.1_gamma0.92_equalization22.0.jpg,4,5,I,1.1,0.92,0,0,22.0
2023-08-26,16:55:29.453183,f,21.87476634979248,1.7693519592285156,9_Q_contrast1.0_sharpness0.1_gamma1.1.jpg,4,9,Q,1.0,1.1,0.1,0,0
2023-08-26,16:55:29.563294,t,21.984877347946167,1.879462957382202,9_Q_contrast1.0_sharpness0.1_gamma1.1.jpg,4,9,Q,1.0,1.1,0.1,0,0
2023-08-26,16:55:54.283074,f,46.70465755462647,1.6064400672912598,19_8_gamma0.74_equalization11.0.jpg,4,19,8,0,0.74,0,0,11.0
2023-08-26,16:55:59.031667,f,51.45325040817261,1.3343408107757568,21_3_sharpness0.79_gamma0.71_equalization15.0.jpg,2,21,3,0,0.71,0.79,0,15.0
2023-08-26,16:56:01.532462,f,53.95404529571533,1.3471899032592771,22_I_sharpness0.91_gamma0.56.jpg,4,22,I,0,0.56,0.91,0,0
2023-08-26,16:56:24.034505,f,76.45608854293823,1.333505630493164,31_T_sharpness0.54_brightness27.0.jpg,4,31,T,0,0,0.54,27.0,0
2023-08-26,16:56:34.312457,f,86.7340395450592,1.6325254440307615,35_E_contrast1.1_equalization27.0.jpg,4,35,E,1.1,0,0,0,27.0
2023-08-26,16:56:34.512345,t,86.93392825126648,1.832414150238037,35_E_contrast1.1_equalization27.0.jpg,4,35,E,1.1,0,0,0,27.0
2023-08-26,16:56:46.742738,f,99.16432118415833,1.5522949695587158,40_9_gamma0.75_brightness12.0_sharpness0.31.jpg,4,40,9,0,0.75,0.31,12.0,0
