day,time,button,timeFromStart,timeFromDisplay,image,status,times,figure,contrast,gamma,sharpness,brightness,equalization
2023-08-26,17:57:15.666612,t,16.25469660758972,1.1406817436218262,7_2_sharpness0.25_contrast0.96_equalization19.0.jpg,4,7,2,0.96,0,0.25,0,19.0
2023-08-26,17:57:35.686720,f,36.28036904335022,1.1588125228881836,15_7_brightness1.9_contrast0.91_sharpness0.66.jpg,4,15,7,0.91,0,0.66,1.9,0
2023-08-26,17:57:48.329710,t,48.92039346694946,1.3168206214904783,20_0_gamma0.7_sharpness0.023_brightness7.3.jpg,4,20,0,0,0.7,0.023,7.3,0
2023-08-26,17:57:58.151765,f,58.74353647232056,1.1370818614959717,24_I_sharpness0.3_gamma0.8_brightness24.0.jpg,4,24,I,0,0.8,0.3,24.0,0
2023-08-26,17:58:05.681289,t,66.27493739128113,1.1616122722625732,27_I_sharpness0.14_gamma0.62_equalization28.0.jpg,4,27,I,0,0.62,0.14,0,28.0
2023-08-26,17:58:18.142957,f,78.7366054058075,1.1450822353363037,32_9_brightness10.0_contrast1.0.jpg,2,32,9,1.0,0,0,10.0,0
2023-08-26,17:58:20.699477,t,81.29312515258789,1.185868740081787,33_P_gamma0.92_equalization14.0.jpg,4,33,P,0,0.92,0,0,14.0
2023-08-26,17:58:20.904594,f,81.49824237823486,1.3909859657287598,33_P_gamma0.92_equalization14.0.jpg,4,33,P,0,0.92,0,0,14.0
2023-08-26,17:58:55.745538,t,116.333434343338,1.2131481170654297,47_9_contrast0.81_sharpness0.54.jpg,0,47,9,0.81,0,0.54,0,0
2023-08-26,17:58:58.189351,t,118.76731395721436,1.1585638523101809,48_S_gamma0.93_contrast0.89_brightness14.0.jpg,4,48,S,0.89,0.93,0,14.0,0
