day,time,button,timeFromStart,timeFromDisplay,image,status,times,figure,contrast,gamma,sharpness,brightness,equalization
2023-08-26,18:05:35.593995,t,8.828101634979248,1.2028818130493164,4_B_sharpness0.79_gamma0.96_equalization17.0.jpg,4,4,B,0,0.96,0.79,0,17.0
2023-08-26,18:05:45.752538,f,18.97196102142334,1.3688111305236816,8_T_sharpness0.092_equalization29.0.jpg,4,8,T,0,0,0.092,0,29.0
2023-08-26,18:05:55.531505,f,28.766632080078125,1.160290241241455,12_0_contrast0.89_gamma0.67.jpg,0,12,0,0.89,0.67,0,0,0
2023-08-26,18:05:58.086757,t,31.3218846321106,1.2337305545806885,13_I_contrast0.82_brightness22.0.jpg,4,13,I,0.82,0,0,22.0,0
2023-08-26,18:06:07.957625,f,41.19275236129761,1.0944416522979736,17_J_contrast1.0_gamma0.76_brightness11.0.jpg,4,17,J,1.0,0.76,0,11.0,0
2023-08-26,18:06:15.532244,t,48.7673716545105,1.182236671447754,20_7_brightness3.5_contrast1.0_gamma1.0.jpg,4,20,7,1.0,1.0,0,3.5,0
2023-08-26,18:06:25.594245,f,58.8293719291687,1.20438551902771,24_C_sharpness0.96_equalization31.0.jpg,4,24,C,0,0,0.96,0,31.0
2023-08-26,18:06:52.966296,f,86.19636058807373,1.0958614349365234,35_T_contrast0.83_equalization13.0.jpg,4,35,T,0.83,0,0,0,13.0
2023-08-26,18:07:05.592426,f,98.8275535106659,1.2196588516235352,40_8_sharpness0.94_gamma0.79_brightness30.0.jpg,4,40,8,0,0.79,0.94,30.0,0
2023-08-26,18:07:23.046969,f,116.2820966243744,1.1763041019439695,47_8_contrast1.0_gamma0.89_equalization6.1.jpg,0,47,8,1.0,0.89,0,0,6.1
2023-08-26,18:07:25.540334,t,118.775461435318,1.1628735065460205,48_I_gamma0.7_sharpness0.26_brightness20.0.jpg,4,48,I,0,0.7,0.26,20.0,0
