day,time,button,timeFromStart,timeFromDisplay,image,status,times,figure,contrast,gamma,sharpness,brightness,equalization
2023-08-26,16:43:45.975267,f,6.756937742233276,1.6685497760772705,3_J_contrast1.0_equalization11.0.jpg,4,3,J,1.0,0,0,0,11.0
2023-08-26,16:43:55.596122,t,16.377793073654175,1.2748172283172607,7_2_contrast1.1_sharpness0.43.jpg,2,7,2,1.1,0,0.43,0,0
2023-08-26,16:43:58.790678,f,19.572348833084103,1.9522647857666016,8_T_gamma0.72_brightness22.0.jpg,1,8,T,0,0.72,0,22.0,0
2023-08-26,16:44:00.957956,f,21.73962712287903,1.6324660778045654,9_P_brightness28.0_sharpness0.91.jpg,4,9,P,0,0,0.91,28.0,0
2023-08-26,16:44:15.768144,f,36.54981470108032,1.434478998184204,15_S_sharpness0.66_brightness25.0.jpg,4,15,S,0,0,0.66,25.0,0
2023-08-26,16:44:23.156380,f,43.938050270080566,1.3447279930114746,18_0_brightness22.0_sharpness0.037_contrast0.89.jpg,0,18,0,0.89,0,0.037,22.0,0
2023-08-26,16:44:25.663311,t,46.44498229026794,1.3170843124389648,19_2_sharpness0.3_gamma0.95_equalization18.0.jpg,4,19,2,0,0.95,0.3,0,18.0
2023-08-26,16:45:00.672589,f,81.45425963401794,1.3554158210754397,33_2_brightness20.0_gamma0.54.jpg,4,33,2,0,0.54,0,20.0,0
2023-08-26,16:45:15.716770,f,96.49844026565552,1.3900949954986572,39_8_sharpness0.11_brightness23.0_gamma0.51.jpg,4,39,8,0,0.51,0.11,23.0,0
2023-08-26,16:45:38.075769,f,118.8574402332306,1.2504169940948486,48_3_contrast1.1_equalization30.0.jpg,4,48,3,1.1,0,0,0,30.0
