trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment
S01_3_1,S01,3,1,J,filler,6,original,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\6_night_rain_busy.jpg,,,,,,,M_3_13_J_filler_6_night_rain_busy_ORIG.jpg,Ignore,2026-01-05T18:34:25.683,0.0,0,0,,,J,6,None,1,Correct Rejection,正解(スルー成功)
S01_3_2,S01,3,2,6,unmatch,9,brightonly,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\9_night_rain_empty.jpg,brightness,35.62,,,,,M_3_46_6_unmatch_9_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Mismatch,2026-01-05T18:34:28.169,2.486150026321411,149,298,,,6,9,None,0,Omission,無反応(不正解)
S01_3_3,S01,3,3,D,filler,4,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\4_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_3_34_D_filler_4_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-05T18:34:30.695,5.011711835861206,301,601,2026-01-05 18:34:31.683800,0.9883739948272705,D,4,b,0,False Alarm,お手つき(スルー失敗)
S01_3_4,S01,3,4,L,filler,3,original,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\3_night_sun_busy.jpg,,,,,,,M_3_14_L_filler_3_night_sun_busy_ORIG.jpg,Ignore,2026-01-05T18:34:33.187,7.504012584686279,450,900,,,L,3,None,1,Correct Rejection,正解(スルー成功)
S01_3_5,S01,3,5,0,unmatch,1,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\1_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_3_37_0_unmatch_1_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Mismatch,2026-01-05T18:34:35.686,10.003124952316284,600,1200,,,0,1,None,0,Omission,無反応(不正解)
S01_3_6,S01,3,6,T,filler,0,original,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\0_night_rain_busy.jpg,,,,,,,M_3_44_T_filler_0_night_rain_busy_ORIG.jpg,Ignore,2026-01-05T18:34:38.180,12.496305704116821,750,1500,2026-01-05 18:34:39.312258,1.1322376728057861,T,0,b,0,False Alarm,お手つき(スルー失敗)
S01_3_7,S01,3,7,4,unmatch,3,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\3_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_3_26_4_unmatch_3_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Mismatch,2026-01-05T18:34:40.705,15.021674156188965,901,1803,,,4,3,None,0,Omission,無反応(不正解)
S01_3_8,S01,3,8,R,filler,1,brightonly,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\1_night_sun_empty.jpg,brightness,46.88,,,,,M_3_25_R_filler_1_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-05T18:34:43.188,17.504929780960083,1050,2101,2026-01-05 18:34:44.132881,0.944237470626831,R,1,b,0,False Alarm,お手つき(スルー失敗)
S01_3_9,S01,3,9,E,filler,6,brightonly,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\6_night_rain_busy.jpg,brightness,45.47,,,,,M_3_27_E_filler_6_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-05T18:34:45.699,20.015629053115845,1201,2402,,,E,6,None,1,Correct Rejection,正解(スルー成功)
S01_3_10,S01,3,10,9,unmatch,4,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\4_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_3_15_9_unmatch_4_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Mismatch,2026-01-05T18:34:48.207,22.5239155292511,1351,2703,,,9,4,None,0,Omission,無反応(不正解)
