trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment
S01_9_1,S01,9,1,6,match,6,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\6_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_9_35_6_match_6_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Match,2026-01-05T19:03:40.219,0.0,0,0,,,6,6,None,0,Omission,無反応(不正解)
S01_9_2,S01,9,2,G,filler,8,original,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\8_night_rain_empty.jpg,,,,,,,M_9_15_G_filler_8_night_rain_empty_ORIG.jpg,Ignore,2026-01-05T19:03:42.744,2.5249714851379395,151,303,2026-01-05 19:03:43.915437,1.171083688735962,G,8,t,0,False Alarm,お手つき(スルー失敗)
S01_9_3,S01,9,3,7,unmatch,0,brightonly,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\0_night_sun_busy.jpg,brightness,43.12,,,,,M_9_38_7_unmatch_0_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Mismatch,2026-01-05T19:03:45.237,5.0181896686553955,301,602,,,7,0,None,0,Omission,無反応(不正解)
S01_9_4,S01,9,4,Q,filler,8,original,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\8_night_rain_empty.jpg,,,,,,,M_9_41_Q_filler_8_night_rain_empty_ORIG.jpg,Ignore,2026-01-05T19:03:47.724,7.5048558712005615,450,901,2026-01-05 19:03:48.593802,0.8695647716522217,Q,8,b,0,False Alarm,お手つき(スルー失敗)
S01_9_5,S01,9,5,P,filler,9,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\9_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_9_23_P_filler_9_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-05T19:03:50.223,10.003746271133423,600,1200,,,P,9,None,1,Correct Rejection,正解(スルー成功)
S01_9_6,S01,9,6,1,unmatch,0,original,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\0_night_sun_empty.jpg,,,,,,,M_9_43_1_unmatch_0_night_sun_empty_ORIG.jpg,Mismatch,2026-01-05T19:03:52.717,12.497936964035034,750,1500,,,1,0,None,0,Omission,無反応(不正解)
S01_9_7,S01,9,7,R,filler,7,brightonly,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\7_night_sun_empty.jpg,brightness,46.88,,,,,M_9_2_R_filler_7_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-05T19:03:55.225,15.005801439285278,900,1801,2026-01-05 19:03:56.070285,0.845102071762085,R,7,b,0,False Alarm,お手つき(スルー失敗)
S01_9_8,S01,9,8,T,filler,1,brightonly,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\1_night_rain_empty.jpg,brightness,35.62,,,,,M_9_42_T_filler_1_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-05T19:03:57.725,17.506608724594116,1050,2101,,,T,1,None,1,Correct Rejection,正解(スルー成功)
S01_9_9,S01,9,9,G,filler,5,original,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\5_night_rain_busy.jpg,,,,,,,M_9_12_G_filler_5_night_rain_busy_ORIG.jpg,Ignore,2026-01-05T19:04:00.251,20.032445430755615,1202,2404,,,G,5,None,1,Correct Rejection,正解(スルー成功)
S01_9_10,S01,9,10,7,match,7,original,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\7_night_sun_empty.jpg,,,,,,,M_9_47_7_match_7_night_sun_empty_ORIG.jpg,Match,2026-01-05T19:04:02.723,22.504353523254395,1350,2701,,,7,7,None,0,Omission,無反応(不正解)
