番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
79418,245855,370544620,,,,,,1023.249,579.205,1123.987,-696.708,11689.869,,Both,983.602,671.28,16.146,-89.806,450.0,0.09119,-0.069258,0.993422,-31.0,-54.0,-63.6,7.291,311.188,154.813,115.5,109.922,32.047,Auto,307.813,174.391,1590,10,320,240,1.0,,Both,1071.309,654.037,76.145,-78.011,450.0,0.087466,-0.046521,0.995081,31.0,-54.0,-63.6,5.989,367.813,401.438,94.875,89.5,161.719,Auto,360.766,415.531,10,10,320,240,1.0
79419,245856,370546120,,,,,,1022.245,581.621,1060.955,-709.418,11212.384,,Both,983.159,672.402,15.843,-90.574,450.0,0.0906,-0.070739,0.993372,-31.0,-54.0,-63.6,7.222,312.094,154.922,114.422,109.297,33.5,Auto,308.656,174.375,1590,10,320,240,1.0,,Both,1068.829,654.639,74.448,-78.423,450.0,0.0842,-0.04733,0.995324,31.0,-54.0,-63.6,5.958,368.922,401.625,94.375,89.344,158.719,Auto,361.625,415.672,10,10,320,240,1.0
79420,245857,370547620,,,,,,1022.478,581.871,1048.626,-702.755,11040.736,,Both,983.512,672.494,16.084,-90.637,450.0,0.091062,-0.070857,0.993321,-31.0,-54.0,-63.6,7.194,313.594,154.906,113.969,108.953,35.047,Auto,310.219,174.344,1590,10,320,240,1.0,,Both,1068.545,654.065,74.254,-78.03,450.0,0.083829,-0.046572,0.995391,31.0,-54.0,-63.6,6.046,370.188,401.406,95.781,90.484,160.766,Auto,362.859,415.5,10,10,320,240,1.0
79421,245858,370549120,,,,,,1021.145,579.358,1069.007,-688.105,11500.617,,Both,981.453,670.814,14.675,-89.487,450.0,0.088373,-0.068661,0.993718,-31.0,-54.0,-63.6,7.289,314.438,154.469,115.469,110.156,30.813,Auto,310.797,174.063,1590,10,320,240,1.0,,Both,1068.471,653.472,74.203,-77.624,450.0,0.083734,-0.045788,0.995436,31.0,-54.0,-63.6,5.977,371.578,400.75,94.688,89.625,159.922,Auto,364.25,414.906,10,10,320,240,1.0
79422,245859,370550620,,,,,,1020.03,580.46,1012.034,-682.108,11089.879,,Both,980.548,671.21,14.056,-89.758,450.0,0.087181,-0.06919,0.993787,-31.0,-54.0,-63.6,7.272,316.0,154.828,115.203,109.844,34.0,Auto,312.25,174.391,1590,10,320,240,1.0,,Both,1066.026,652.836,72.531,-77.189,450.0,0.080518,-0.044958,0.995739,31.0,-54.0,-63.6,6.037,373.078,400.453,95.641,90.469,159.406,Auto,365.5,414.688,10,10,320,240,1.0
79423,245860,370552120,,,,,,1018.58,581.099,989.251,-694.049,11108.717,,Both,978.877,671.945,12.913,-90.261,450.0,0.08498,-0.070172,0.993909,-31.0,-54.0,-63.6,7.287,318.453,155.016,115.438,110.453,32.406,Auto,314.516,174.469,1590,10,320,240,1.0,,Both,1064.479,653.676,71.472,-77.764,450.0,0.078474,-0.046077,0.995851,31.0,-54.0,-63.6,6.078,374.938,400.016,96.281,90.828,159.516,Auto,367.219,414.172,10,10,320,240,1.0
79424,245861,370553620,,,,,,1016.769,579.228,954.601,-659.634,11061.474,,Both,976.723,669.947,11.44,-88.895,450.0,0.082164,-0.067556,0.994327,-31.0,-54.0,-63.6,7.41,320.719,154.5,117.391,111.953,29.891,Auto,316.516,174.172,1590,10,320,240,1.0,,Both,1062.344,651.411,70.012,-76.214,450.0,0.075668,-0.043088,0.996202,31.0,-54.0,-63.6,6.054,377.609,399.047,95.906,90.719,158.453,Auto,369.672,413.438,10,10,320,240,1.0
79425,245862,370555120,,,,,,1015.703,579.082,927.846,-650.99,10957.179,,Both,974.843,671.25,10.154,-89.786,450.0,0.079681,-0.069288,0.994409,-31.0,-54.0,-63.6,7.349,323.75,154.828,116.422,111.219,30.453,Auto,319.328,174.344,1590,10,320,240,1.0,,Both,1061.048,651.088,69.126,-75.994,450.0,0.073961,-0.042666,0.996348,31.0,-54.0,-63.6,5.991,380.203,398.953,94.906,89.766,158.5,Auto,372.141,413.375,10,10,320,240,1.0
79426,245863,370556620,,,,,,1013.573,580.204,907.518,-681.058,11143.343,,Both,972.764,671.693,8.732,-90.089,450.0,0.076941,-0.069886,0.994583,-31.0,-54.0,-63.6,7.357,326.453,154.828,116.547,111.375,30.797,Auto,321.781,174.266,1590,10,320,240,1.0,,Both,1059.122,653.083,67.808,-77.359,450.0,0.07141,-0.045317,0.996417,31.0,-54.0,-63.6,5.975,382.125,399.094,94.656,89.141,156.828,Auto,373.859,413.313,10,10,320,240,1.0
79427,245864,370558120,,,,,,1013.807,579.082,909.833,-660.848,11123.167,,Both,973.007,670.461,8.898,-89.246,450.0,0.077268,-0.06826,0.994671,-31.0,-54.0,-63.6,7.355,326.422,154.516,116.516,111.469,32.859,Auto,321.766,174.094,1590,10,320,240,1.0,,Both,1059.328,651.734,67.949,-76.435,450.0,0.071687,-0.043528,0.996477,31.0,-54.0,-63.6,5.952,382.703,398.719,94.297,89.109,157.234,Auto,374.469,413.078,10,10,320,240,1.0
