番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
54645,221082,333385120,,,,,,1023.489,556.427,1212.472,-313.706,12562.603,,Both,984.327,643.987,16.642,-71.136,450.0,0.092313,-0.033203,0.995176,-31.0,-54.0,-63.6,7.204,311.844,127.609,114.125,108.359,41.281,Auto,308.438,150.281,1590,10,320,240,1.0,,Both,1072.977,630.501,77.286,-61.91,450.0,0.089746,-0.015337,0.995847,31.0,-54.0,-63.6,5.797,359.0,385.078,91.828,88.844,151.375,Auto,352.25,401.531,10,10,320,240,1.0
54646,221083,333386620,,,,,,1027.977,559.002,1396.644,-390.412,13515.336,,Both,989.792,646.286,20.38,-72.708,450.0,0.099477,-0.036221,0.99438,-31.0,-54.0,-63.6,7.217,310.375,128.234,114.328,108.188,42.844,Auto,307.625,150.688,1590,10,320,240,1.0,,Both,1079.115,635.0,81.485,-64.988,450.0,0.097802,-0.021286,0.994978,31.0,-54.0,-63.6,5.754,357.234,385.953,91.156,88.25,153.969,Auto,351.078,401.953,10,10,320,240,1.0
54647,221084,333388120,,,,,,1048.473,558.018,1742.454,-354.854,12955.528,,Both,1011.751,649.212,35.402,-74.71,450.0,0.128118,-0.039958,0.990954,-31.0,-54.0,-63.6,7.214,304.313,127.828,114.281,107.625,42.281,Auto,304.172,150.125,1590,10,320,240,1.0,,Both,1101.785,633.149,96.993,-63.722,450.0,0.12742,-0.018771,0.991671,31.0,-54.0,-63.6,5.936,352.469,386.063,94.031,91.938,156.828,Auto,348.594,402.172,10,10,320,240,1.0
54648,221085,333389620,,,,,,1055.695,560.534,1938.13,-415.87,13322.782,,Both,1020.339,651.552,41.277,-76.311,450.0,0.139224,-0.042976,0.989328,-31.0,-54.0,-63.6,7.209,301.625,128.328,114.203,107.391,38.609,Auto,302.5,150.438,1590,10,320,240,1.0,,Both,1110.334,636.528,102.841,-66.033,450.0,0.138491,-0.023197,0.990092,31.0,-54.0,-63.6,5.822,350.641,386.984,92.234,90.359,166.5,Auto,347.578,402.734,10,10,320,240,1.0
54649,221086,333391120,,,,,,1054.425,559.951,2027.938,-428.479,14127.673,,Both,1018.422,652.02,39.966,-76.631,450.0,0.136743,-0.043607,0.989646,-31.0,-54.0,-63.6,7.185,302.219,128.484,113.813,107.031,39.094,Auto,302.875,150.531,1590,10,320,240,1.0,,Both,1109.648,636.916,102.372,-66.299,450.0,0.137603,-0.023712,0.990204,31.0,-54.0,-63.6,5.768,350.5,387.063,91.375,89.703,158.063,Auto,347.375,402.797,10,10,320,240,1.0
54650,221087,333392620,,,,,,1054.911,559.979,1891.566,-398.17,13110.195,,Both,1018.905,652.256,40.296,-76.793,450.0,0.137366,-0.043914,0.989546,-31.0,-54.0,-63.6,7.17,302.031,128.078,113.594,106.5,38.859,Auto,302.734,150.094,1590,10,320,240,1.0,,Both,1109.263,635.645,102.109,-65.429,450.0,0.13711,-0.022038,0.990311,31.0,-54.0,-63.6,5.729,350.859,386.594,90.766,88.844,156.031,Auto,347.703,402.453,10,10,320,240,1.0
54651,221088,333394120,,,,,,1054.439,561.065,1866.536,-416.337,13001.354,,Both,1018.564,652.989,40.063,-77.294,450.0,0.136918,-0.044881,0.989565,-31.0,-54.0,-63.6,7.168,302.109,128.156,113.547,106.781,39.266,Auto,302.797,150.094,1590,10,320,240,1.0,,Both,1108.583,636.669,101.643,-66.129,450.0,0.136224,-0.02339,0.990402,31.0,-54.0,-63.6,5.716,351.094,386.688,90.547,88.625,158.547,Auto,347.859,402.438,10,10,320,240,1.0
54652,221089,333395620,,,,,,1054.096,562.122,1865.469,-438.573,13041.267,,Both,1018.618,653.057,40.1,-77.34,450.0,0.136987,-0.04497,0.989551,-31.0,-54.0,-63.6,7.156,302.734,128.172,113.359,106.484,38.141,Auto,303.422,150.094,1590,10,320,240,1.0,,Both,1108.197,637.866,101.379,-66.948,450.0,0.135719,-0.02497,0.990433,31.0,-54.0,-63.6,5.681,351.0,386.641,90.0,88.359,163.609,Auto,347.719,402.266,10,10,320,240,1.0
54653,221090,333397120,,,,,,1055.638,561.212,1786.488,-396.23,12287.746,,Both,1019.825,653.489,40.926,-77.636,450.0,0.138545,-0.045528,0.989309,-31.0,-54.0,-63.6,7.062,302.656,127.766,111.875,105.141,40.844,Auto,303.484,149.656,1590,10,320,240,1.0,,Both,1108.909,635.401,101.866,-65.262,450.0,0.136652,-0.021717,0.990381,31.0,-54.0,-63.6,5.676,351.594,385.906,89.922,88.203,168.531,Auto,348.406,401.781,10,10,320,240,1.0
54654,221091,333398620,,,,,,1055.275,562.979,1704.922,-411.204,11771.415,,Both,1019.629,654.959,40.791,-78.642,450.0,0.138278,-0.047463,0.989256,-31.0,-54.0,-63.6,7.051,303.0,127.859,111.703,105.031,39.156,Auto,303.813,149.563,1590,10,320,240,1.0,,Both,1107.425,635.893,100.851,-65.599,450.0,0.134729,-0.022371,0.99063,31.0,-54.0,-63.6,5.702,351.953,385.875,90.328,88.391,163.719,Auto,348.609,401.703,10,10,320,240,1.0
