番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
66240,232677,350777620,,,,,,1052.875,560.119,1949.489,-422.297,13807.878,,Both,1017.078,651.064,39.046,-75.977,450.0,0.13501,-0.042359,0.989938,-31.0,-54.0,-63.6,7.455,299.594,136.984,118.094,111.219,45.766,Auto,300.078,159.125,1590,10,320,240,1.0,,Both,1107.612,636.715,100.979,-66.161,450.0,0.134967,-0.023454,0.990572,31.0,-54.0,-63.6,6.25,353.219,397.016,99.016,93.375,166.969,Auto,349.891,412.766,10,10,320,240,1.0
66241,232678,350779120,,,,,,1051.147,561.961,2743.681,-661.069,19801.326,,Both,1016.225,650.297,38.462,-75.452,450.0,0.133911,-0.041356,0.99013,-31.0,-54.0,-63.6,7.486,299.469,136.813,118.578,111.734,44.125,Auto,299.859,159.031,1590,10,320,240,1.0,,Both,1109.331,643.982,102.155,-71.132,450.0,0.137155,-0.033024,0.989999,31.0,-54.0,-63.6,5.946,353.75,397.625,94.188,91.563,154.297,Auto,350.547,412.641,10,10,320,240,1.0
66242,232679,350780620,,,,,,1050.209,562.222,2715.834,-669.011,19804.238,,Both,1015.076,650.768,37.676,-75.775,450.0,0.132419,-0.041985,0.990304,-31.0,-54.0,-63.6,7.513,300.313,137.094,119.031,112.25,44.391,Auto,300.563,159.25,1590,10,320,240,1.0,,Both,1108.521,644.649,101.601,-71.589,450.0,0.136104,-0.033908,0.990114,31.0,-54.0,-63.6,5.963,354.188,397.828,94.469,91.313,147.906,Auto,350.906,412.781,10,10,320,240,1.0
66243,232680,350782120,,,,,,1049.702,560.693,2701.107,-623.115,19808.048,,Both,1013.932,650.412,36.894,-75.531,450.0,0.130939,-0.041525,0.99052,-31.0,-54.0,-63.6,7.572,301.563,137.078,119.953,113.031,43.453,Auto,301.672,159.266,1590,10,320,240,1.0,,Both,1107.995,642.977,101.241,-70.445,450.0,0.135432,-0.031707,0.990279,31.0,-54.0,-63.6,6.008,354.828,397.547,95.188,92.219,150.906,Auto,351.5,412.672,10,10,320,240,1.0
66244,232681,350783620,,,,,,1050.183,562.017,2715.623,-662.967,19808.293,,Both,1014.412,652.129,37.222,-76.706,450.0,0.131549,-0.043782,0.990342,-31.0,-54.0,-63.6,7.496,302.203,137.328,118.75,111.797,48.109,Auto,302.391,159.328,1590,10,320,240,1.0,,Both,1106.973,642.268,100.542,-69.96,450.0,0.134113,-0.030779,0.990488,31.0,-54.0,-63.6,6.035,356.234,397.359,95.594,92.063,150.969,Auto,352.828,412.547,10,10,320,240,1.0
66245,232682,350785120,,,,,,1047.763,560.294,2643.88,-611.344,19816.693,,Both,1011.875,649.496,35.487,-74.905,450.0,0.128277,-0.040333,0.990918,-31.0,-54.0,-63.6,7.651,304.063,137.719,121.203,114.109,42.094,Auto,303.938,160.0,1590,10,320,240,1.0,,Both,1105.51,642.137,99.541,-69.87,450.0,0.132217,-0.030613,0.990748,31.0,-54.0,-63.6,6.099,357.516,397.641,96.609,93.141,154.578,Auto,353.953,412.859,10,10,320,240,1.0
66246,232683,350786620,,,,,,1047.945,561.803,2649.387,-656.825,19816.873,,Both,1011.621,652.397,35.313,-76.889,450.0,0.127926,-0.044155,0.9908,-31.0,-54.0,-63.6,7.555,305.531,138.188,119.672,112.875,45.797,Auto,305.391,160.125,1590,10,320,240,1.0,,Both,1104.651,642.345,98.953,-70.012,450.0,0.131102,-0.030893,0.990887,31.0,-54.0,-63.6,6.085,358.516,397.484,96.391,92.672,155.594,Auto,354.875,412.688,10,10,320,240,1.0
66247,232684,350788120,,,,,,1047.651,559.304,2641.116,-581.676,19821.491,,Both,1010.838,650.604,34.777,-75.662,450.0,0.126923,-0.041799,0.991032,-31.0,-54.0,-63.6,7.615,306.031,137.75,120.641,113.625,42.219,Auto,305.781,159.891,1590,10,320,240,1.0,,Both,1104.023,639.086,98.524,-67.783,450.0,0.130304,-0.026597,0.991117,31.0,-54.0,-63.6,6.212,359.391,396.75,98.406,94.219,157.031,Auto,355.703,412.266,10,10,320,240,1.0
66248,232685,350789620,,,,,,1043.575,566.692,2518.932,-804.474,19826.343,,Both,1006.593,657.987,31.874,-80.713,450.0,0.121349,-0.051557,0.99127,-31.0,-54.0,-63.6,7.601,307.688,139.094,120.422,113.656,42.328,Auto,306.969,160.359,1590,10,320,240,1.0,,Both,1100.111,648.544,95.848,-74.253,450.0,0.125171,-0.039094,0.991365,31.0,-54.0,-63.6,6.058,360.125,397.609,95.969,92.281,159.531,Auto,356.0,412.188,10,10,320,240,1.0
66249,232686,350791120,,,,,,1045.752,575.675,1407.463,-585.535,10796.825,,Both,1006.008,676.217,31.474,-93.184,450.0,0.120404,-0.075518,0.989848,-31.0,-54.0,-63.6,7.501,309.016,140.219,118.828,112.188,72.625,Auto,308.313,159.422,1590,10,320,240,1.0,,Both,1094.992,647.671,92.346,-73.656,450.0,0.118514,-0.037973,0.992226,31.0,-54.0,-63.6,6.119,360.672,395.984,96.938,95.047,145.688,Auto,356.031,410.672,10,10,320,240,1.0
