番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
91710,258147,388982620,,,,,,1019.04,597.438,288.316,-280.495,3212.375,,Both,985.4,676.648,17.376,-93.479,450.0,0.093501,-0.076305,0.992691,-31.0,-54.0,-63.6,5.601,327.563,159.156,88.719,83.75,32.672,Auto,324.422,178.141,1590,10,320,240,1.0,,Both,1053.437,653.242,63.918,-77.467,450.0,0.063896,-0.04555,0.996917,31.0,-54.0,-63.6,4.783,379.547,400.016,75.766,71.125,159.578,Auto,370.703,414.25,10,10,320,240,1.0
91711,258148,388984120,,,,,,1020.64,594.436,422.493,-379.267,4583.12,,Both,986.049,675.99,17.819,-93.029,450.0,0.094357,-0.075434,0.992676,-31.0,-54.0,-63.6,5.571,326.844,158.688,88.25,83.281,32.734,Auto,323.781,177.75,1590,10,320,240,1.0,,Both,1056.249,651.682,65.842,-76.4,450.0,0.06762,-0.043473,0.996764,31.0,-54.0,-63.6,4.76,378.594,399.469,75.406,70.703,158.0,Auto,370.047,413.844,10,10,320,240,1.0
91712,258149,388985620,,,,,,1021.41,595.601,369.478,-334.526,3957.765,,Both,987.357,676.277,18.714,-93.225,450.0,0.096068,-0.075799,0.992484,-31.0,-54.0,-63.6,5.53,326.391,158.109,87.594,82.828,35.281,Auto,323.484,177.156,1590,10,320,240,1.0,,Both,1057.028,652.855,66.375,-77.202,450.0,0.068644,-0.045023,0.996625,31.0,-54.0,-63.6,4.733,377.063,398.938,74.984,69.938,157.719,Auto,368.578,413.188,10,10,320,240,1.0
91713,258150,388987120,,,,,,1022.048,593.912,424.415,-368.766,4499.515,,Both,987.754,675.135,18.986,-92.443,450.0,0.0966,-0.074293,0.992547,-31.0,-54.0,-63.6,5.584,325.203,156.859,88.469,83.453,33.344,Auto,322.344,176.031,1590,10,320,240,1.0,,Both,1058.773,652.686,67.569,-77.087,450.0,0.07095,-0.044792,0.996474,31.0,-54.0,-63.6,4.668,375.969,397.563,73.953,69.141,158.031,Auto,367.656,411.844,10,10,320,240,1.0
91714,258151,388988620,,,,,,1022.378,593.447,409.18,-350.596,4315.065,,Both,988.2,674.435,19.291,-91.965,450.0,0.09719,-0.073369,0.992558,-31.0,-54.0,-63.6,5.598,323.984,156.422,88.672,83.688,32.078,Auto,321.172,175.672,1590,10,320,240,1.0,,Both,1058.342,650.911,67.274,-75.872,450.0,0.070389,-0.042442,0.996616,31.0,-54.0,-63.6,4.74,375.016,396.75,75.078,69.891,158.234,Auto,366.672,411.203,10,10,320,240,1.0
91715,258152,388990120,,,,,,1022.635,595.218,330.135,-291.041,3467.201,,Both,989.188,674.783,19.967,-92.203,450.0,0.09848,-0.073817,0.992397,-31.0,-54.0,-63.6,5.6,323.75,156.375,88.703,83.594,32.406,Auto,321.047,175.594,1590,10,320,240,1.0,,Both,1057.855,651.618,66.941,-76.356,450.0,0.069743,-0.043381,0.996621,31.0,-54.0,-63.6,4.727,373.969,396.547,74.875,69.984,156.453,Auto,365.594,410.922,10,10,320,240,1.0
91716,258153,388991620,,,,,,1022.503,593.329,408.171,-348.26,4295.779,,Both,988.364,674.251,19.403,-91.839,450.0,0.097406,-0.073126,0.992555,-31.0,-54.0,-63.6,5.572,323.453,155.813,88.266,83.422,32.469,Auto,320.656,175.094,1590,10,320,240,1.0,,Both,1058.604,650.98,67.453,-75.92,450.0,0.070734,-0.042533,0.996588,31.0,-54.0,-63.6,4.767,374.031,395.938,75.516,70.438,158.516,Auto,365.734,410.375,10,10,320,240,1.0
91717,258154,388993120,,,,,,1022.862,594.143,352.615,-303.703,3689.877,,Both,989.216,674.112,19.986,-91.744,450.0,0.098524,-0.072935,0.992458,-31.0,-54.0,-63.6,5.553,323.422,155.75,87.969,83.109,33.219,Auto,320.719,175.047,1590,10,320,240,1.0,,Both,1058.216,650.623,67.188,-75.676,450.0,0.070224,-0.042062,0.996644,31.0,-54.0,-63.6,4.686,374.219,395.953,74.234,69.344,158.266,Auto,365.875,410.422,10,10,320,240,1.0
91718,258155,388994620,,,,,,1022.683,595.165,331.329,-291.59,3477.051,,Both,989.252,674.703,20.01,-92.148,450.0,0.098564,-0.073711,0.992397,-31.0,-54.0,-63.6,5.58,323.891,155.859,88.406,82.953,32.188,Auto,321.203,175.094,1590,10,320,240,1.0,,Both,1058.134,651.921,67.132,-76.564,450.0,0.070109,-0.043782,0.996578,31.0,-54.0,-63.6,4.761,373.594,396.109,75.422,70.688,160.578,Auto,365.234,410.453,10,10,320,240,1.0
91719,258156,388996120,,,,,,1023.449,593.903,379.699,-322.572,3936.592,,Both,989.657,674.37,20.288,-91.921,450.0,0.099098,-0.07327,0.992377,-31.0,-54.0,-63.6,5.538,323.375,155.344,87.719,83.172,35.906,Auto,320.734,174.625,1590,10,320,240,1.0,,Both,1058.87,650.383,67.636,-75.511,450.0,0.071088,-0.041741,0.996596,31.0,-54.0,-63.6,4.718,373.438,395.422,74.75,69.875,161.391,Auto,365.156,409.922,10,10,320,240,1.0
