番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
29590,196027,295802620,,,,,,1045.967,543.237,370.404,-13.946,2834.311,,Both,1017.14,612.245,39.088,-49.422,450.0,0.135207,0.008832,0.990778,-31.0,-54.0,-63.6,5.785,302.375,83.844,91.641,85.453,43.609,Auto,302.703,110.375,1590,10,320,240,1.0,,Both,1088.001,601.311,87.564,-41.942,450.0,0.10944,0.02333,0.99372,31.0,-54.0,-63.6,4.431,351.516,347.375,70.188,67.938,146.406,Auto,346.422,366.734,10,10,320,240,1.0
29591,196028,295804120,,,,,,1046.584,544.977,373.093,-21.447,2834.535,,Both,1017.808,614.258,39.546,-50.799,450.0,0.136075,0.006175,0.990679,-31.0,-54.0,-63.6,5.741,302.516,84.719,90.953,84.703,43.703,Auto,302.922,111.031,1590,10,320,240,1.0,,Both,1088.543,603.04,87.935,-43.124,450.0,0.110155,0.021042,0.993692,31.0,-54.0,-63.6,4.472,351.031,348.188,70.844,68.234,149.172,Auto,345.984,367.375,10,10,320,240,1.0
29592,196029,295805620,,,,,,1046.681,545.792,319.263,-21.334,2422.848,,Both,1018.83,612.973,40.244,-49.919,450.0,0.137396,0.007869,0.990485,-31.0,-54.0,-63.6,5.764,301.734,84.484,91.297,85.063,41.031,Auto,302.266,110.953,1590,10,320,240,1.0,,Both,1087.352,602.14,87.12,-42.509,450.0,0.108594,0.022236,0.993838,31.0,-54.0,-63.6,4.51,350.797,348.031,71.453,68.922,147.25,Auto,345.625,367.313,10,10,320,240,1.0
29593,196030,295807120,,,,,,1046.715,543.957,349.585,-15.953,2651.918,,Both,1018.436,611.957,39.975,-49.224,450.0,0.136885,0.009211,0.990544,-31.0,-54.0,-63.6,5.804,300.875,84.188,91.953,85.797,40.234,Auto,301.344,110.766,1590,10,320,240,1.0,,Both,1088.745,601.993,88.072,-42.408,450.0,0.110414,0.022426,0.993633,31.0,-54.0,-63.6,4.493,350.578,348.109,71.188,68.828,150.281,Auto,345.563,367.406,10,10,320,240,1.0
29594,196031,295808620,,,,,,1046.553,546.07,333.309,-23.375,2533.183,,Both,1018.464,613.82,39.994,-50.499,450.0,0.136924,0.006752,0.990559,-31.0,-54.0,-63.6,5.797,301.172,84.578,91.828,85.703,43.078,Auto,301.656,110.953,1590,10,320,240,1.0,,Both,1087.871,603.36,87.474,-43.343,450.0,0.109276,0.02062,0.993798,31.0,-54.0,-63.6,4.458,350.406,348.578,70.625,68.531,145.984,Auto,345.281,367.734,10,10,320,240,1.0
29595,196032,295810120,,,,,,1046.889,545.541,349.968,-22.317,2649.527,,Both,1018.576,613.864,40.071,-50.529,450.0,0.137068,0.006693,0.990539,-31.0,-54.0,-63.6,5.803,300.938,84.078,91.922,85.75,41.453,Auto,301.438,110.453,1590,10,320,240,1.0,,Both,1088.629,603.315,87.993,-43.313,450.0,0.110267,0.020678,0.993687,31.0,-54.0,-63.6,4.593,350.313,348.188,72.75,70.547,153.578,Auto,345.266,367.344,10,10,320,240,1.0
29596,196033,295811620,,,,,,1046.906,544.05,379.78,-17.7,2874.656,,Both,1018.324,612.846,39.899,-49.833,450.0,0.136741,0.008037,0.990574,-31.0,-54.0,-63.6,5.838,300.359,83.625,92.484,86.125,42.297,Auto,300.813,110.094,1590,10,320,240,1.0,,Both,1090.233,603.859,89.09,-43.685,450.0,0.112365,0.019953,0.993467,31.0,-54.0,-63.6,4.522,350.328,347.969,71.641,69.453,148.719,Auto,345.438,367.063,10,10,320,240,1.0
29597,196034,295813120,,,,,,1047.554,544.799,363.593,-19.928,2731.753,,Both,1019.235,613.243,40.522,-50.104,450.0,0.137921,0.007512,0.990415,-31.0,-54.0,-63.6,5.845,300.766,83.688,92.594,86.375,41.313,Auto,301.328,110.125,1590,10,320,240,1.0,,Both,1090.048,603.442,88.964,-43.4,450.0,0.112122,0.020504,0.993483,31.0,-54.0,-63.6,4.538,350.031,347.906,71.891,69.672,140.438,Auto,345.141,367.047,10,10,320,240,1.0
29598,196035,295814620,,,,,,1047.158,543.473,397.569,-15.84,3000.613,,Both,1018.391,612.717,39.944,-49.744,450.0,0.136827,0.008208,0.990561,-31.0,-54.0,-63.6,5.92,300.328,82.969,93.781,87.656,42.438,Auto,300.797,109.453,1590,10,320,240,1.0,,Both,1090.89,603.742,89.54,-43.605,450.0,0.113223,0.020105,0.993366,31.0,-54.0,-63.6,4.609,349.672,347.188,73.0,70.813,149.656,Auto,344.859,366.297,10,10,320,240,1.0
29599,196036,295816120,,,,,,1048.736,545.001,351.811,-19.826,2608.043,,Both,1020.801,612.884,41.593,-49.859,450.0,0.139946,0.007984,0.990127,-31.0,-54.0,-63.6,5.867,299.469,82.469,92.938,86.75,40.328,Auto,300.219,108.969,1590,10,320,240,1.0,,Both,1090.828,602.944,89.497,-43.059,450.0,0.11314,0.021162,0.993354,31.0,-54.0,-63.6,4.561,349.641,346.547,72.25,70.328,140.016,Auto,344.813,365.734,10,10,320,240,1.0
