番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
41991,208428,314404120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,Pupil,1132.357,798.447,117.907,-176.799,450.0,0.162388,-0.229455,0.959677,31.0,-54.0,-63.6,4.326,330.953,404.406,68.531,27.234,84.156,Auto,,,10,10,320,240,1.0
41992,208429,314405620,,,,,,,,,,,,Pupil,1049.582,786.237,61.281,-168.447,450.0,0.172738,-0.214229,0.961388,-31.0,-54.0,-63.6,5.689,282.203,137.078,90.125,43.797,95.828,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
41993,208430,314407120,,,,,,1082.418,627.122,1913.885,-1362.056,10284.266,,Pupil,1049.195,735.341,61.017,-133.629,450.0,0.174334,-0.150865,0.973061,-31.0,-54.0,-63.6,6.487,282.969,126.016,102.766,65.438,95.297,Auto,,,1590,10,320,240,1.0,,Pupil,1134.106,702.444,119.103,-111.125,450.0,0.168064,-0.108972,0.979735,31.0,-54.0,-63.6,5.732,329.922,385.266,90.813,65.453,84.875,Auto,,,10,10,320,240,1.0
41994,208431,314408620,,,,,,1073.782,615.776,1759.075,-1171.503,10169.804,,Pupil,1045.476,702.576,58.473,-111.215,450.0,0.170599,-0.109092,0.979283,-31.0,-54.0,-63.6,6.785,284.531,118.797,107.484,83.172,91.297,Auto,,,1590,10,320,240,1.0,,Both,1127.425,694.101,114.533,-105.418,450.0,0.159754,-0.098335,0.982247,31.0,-54.0,-63.6,5.789,329.563,380.016,91.703,79.172,79.563,Auto,327.828,390.016,10,10,320,240,1.0
41995,208432,314410120,,,,,,1091.8,586.829,1713.66,-608.873,8552.859,,Both,1052.745,712.033,63.445,-117.685,450.0,0.179526,-0.121056,0.976277,-31.0,-54.0,-63.6,6.851,285.578,114.688,108.531,92.969,85.453,Auto,290.422,130.328,1590,10,320,240,1.0,,Both,1139.228,650.287,122.607,-75.446,450.0,0.175443,-0.041072,0.983632,31.0,-54.0,-63.6,5.712,328.734,376.875,90.484,89.734,110.547,Auto,328.438,391.188,10,10,320,240,1.0
41996,208433,314411620,,,,,,1084.726,564.795,1843.162,-366.406,9720.958,,Both,1048.964,671.278,60.859,-89.805,450.0,0.175646,-0.068463,0.98207,-31.0,-54.0,-63.6,6.949,285.938,110.547,110.094,103.203,72.469,Auto,290.219,130.672,1590,10,320,240,1.0,,Both,1134.757,630.323,119.548,-61.788,450.0,0.169881,-0.014942,0.985351,31.0,-54.0,-63.6,6.1,329.547,375.172,96.641,90.703,5.625,Auto,328.922,391.5,10,10,320,240,1.0
41997,208434,314413120,,,,,,1077.919,566.412,2484.208,-556.413,13858.176,,Both,1046.717,656.446,59.322,-79.658,450.0,0.172993,-0.049144,0.983696,-31.0,-54.0,-63.6,7.041,286.094,109.547,111.547,105.75,51.344,Auto,290.063,131.328,1590,10,320,240,1.0,,Both,1135.932,643.788,120.352,-70.999,450.0,0.171306,-0.032591,0.984679,31.0,-54.0,-63.6,5.862,329.5,377.188,92.859,89.313,4.547,Auto,328.906,392.156,10,10,320,240,1.0
41998,208435,314414620,,,,,,1076.712,563.962,3492.305,-717.0,19683.469,,Both,1046.122,651.34,58.914,-76.166,450.0,0.172289,-0.042472,0.98413,-31.0,-54.0,-63.6,7.095,286.203,109.5,112.391,106.266,40.281,Auto,290.078,131.844,1590,10,320,240,1.0,,Both,1137.713,645.208,121.571,-71.971,450.0,0.173562,-0.034438,0.984221,31.0,-54.0,-63.6,5.835,328.859,377.625,92.438,88.781,7.672,Auto,328.438,392.453,10,10,320,240,1.0
41999,208436,314416120,,,,,,1075.703,561.215,3289.953,-603.241,18704.648,,Both,1045.808,645.785,58.7,-72.366,450.0,0.171939,-0.035204,0.984478,-31.0,-54.0,-63.6,7.18,285.516,108.984,113.734,106.109,34.0,Auto,289.328,131.938,1590,10,320,240,1.0,,Both,1135.579,640.77,120.111,-68.935,450.0,0.170879,-0.02864,0.984876,31.0,-54.0,-63.6,6.051,328.922,377.203,95.859,91.031,3.703,Auto,328.313,392.469,10,10,320,240,1.0
42000,208437,314417620,,,,,,1074.596,563.681,3429.19,-708.624,19684.591,,Both,1045.564,645.716,58.533,-72.318,450.0,0.171629,-0.035115,0.984536,-31.0,-54.0,-63.6,7.21,285.453,109.359,114.203,106.438,32.781,Auto,289.234,132.328,1590,10,320,240,1.0,,Both,1138.503,649.169,122.111,-74.681,450.0,0.174533,-0.039616,0.983854,31.0,-54.0,-63.6,5.776,328.5,378.438,91.5,89.266,0.484,Auto,328.141,392.875,10,10,320,240,1.0
