day,time,button,timeFromStart,timeFromDisplay,image,status,times,figure,contrast,gamma,sharpness,brightness,equalization
2023-08-31,21:32:17.489477,f,6.579779386520386,1.404416561126709,3_7_contrast0.84_equalization7.4.jpg,4,3,7,0.84,0,0,0,7.4
2023-08-31,21:32:32.180114,f,21.270415782928467,1.1597354412078855,9_E_brightness10.0_contrast0.83.jpg,4,9,E,0.83,0,0,10.0,0
2023-08-31,21:32:59.732139,f,48.80682039260864,1.2103891372680664,20_B_sharpness0.12_brightness11.0.jpg,4,20,B,0,0,0.12,11.0,0
2023-08-31,21:33:09.713937,t,58.80423831939697,1.1909124851226809,24_P_gamma0.73_sharpness0.3_brightness2.8.jpg,4,24,P,0,0.73,0.3,2.8,0
2023-08-31,21:33:14.622192,f,63.71249413490296,1.0800676345825195,26_7_contrast1.0_sharpness0.18_equalization29.0.jpg,4,26,7,1.0,0,0.18,0,29.0
2023-08-31,21:33:27.760155,f,76.8504569530487,1.7415103912353516,31_I_brightness2.3_gamma0.59_sharpness0.42.jpg,4,31,I,0,0.59,0.42,2.3,0
2023-08-31,21:33:37.023402,t,86.11370396614075,1.018913745880127,35_7_contrast0.83_equalization26.0.jpg,4,35,7,0.83,0,0,0,26.0
2023-08-31,21:33:42.230066,f,91.32036852836607,1.2368319034576416,37_I_contrast1.1_brightness22.0_gamma0.63.jpg,4,37,I,1.1,0.63,0,22.0,0
2023-08-31,21:34:07.205555,t,116.293377161026,1.1868276596069336,47_3_gamma0.65_sharpness0.3.jpg,0,47,3,0,0.65,0.3,0,0
2023-08-31,21:34:09.713829,t,118.80413150787354,1.205063819885254,48_0_gamma0.66_brightness5.3_contrast0.82.jpg,4,48,0,0.82,0.66,0,5.3,0
