day,time,button,timeFromStart,timeFromDisplay,image,status,times,figure,contrast,gamma,sharpness,brightness,equalization
2023-08-31,21:38:05.950963,f,13.764931440353394,1.1279773712158203,6_J_sharpness0.5_equalization20.0.jpg,4,6,J,0,0,0.5,0,20.0
2023-08-31,21:38:11.157406,t,18.986958265304565,1.3152568340301514,8_P_sharpness0.55_contrast1.2_gamma0.83.jpg,4,8,P,1.2,0.83,0.55,0,0
2023-08-31,21:38:16.017519,f,23.847071170806885,1.22357177734375,10_3_gamma0.91_sharpness0.41_brightness16.0.jpg,4,10,3,0,0.91,0.41,16.0,0
2023-08-31,21:38:45.867551,t,53.69710278511048,1.07812237739563,22_C_sharpness0.61_equalization30.0.jpg,4,22,C,0,0,0.61,0,30.0
2023-08-31,21:38:50.822676,t,58.6522274017334,1.035527229309082,24_3_brightness12.0_contrast1.1_sharpness0.44.jpg,4,24,3,1.1,0,0.44,12.0,0
2023-08-31,21:38:55.841418,f,63.67096996307373,1.0200018882751465,26_0_contrast0.83_gamma0.56.jpg,4,26,0,0.83,0.56,0,0,0
2023-08-31,21:39:05.921791,t,73.75134325027466,1.1539151668548584,30_7_gamma0.87_brightness14.0.jpg,4,30,7,0,0.87,0,14.0,0
2023-08-31,21:39:30.848583,f,98.67813491821288,1.0489625930786133,40_B_sharpness0.95_contrast0.88_equalization16.0.jpg,4,40,B,0.88,0,0.95,0,16.0
2023-08-31,21:39:38.280090,t,106.10964155197144,1.016479253768921,43_9_brightness6.6_contrast1.0.jpg,4,43,9,1.0,0,0,6.6,0
2023-08-31,21:39:43.344598,f,111.17415022850037,1.068037986755371,45_B_gamma0.6_contrast1.0_equalization31.0.jpg,1,45,B,1.0,0.6,0,0,31.0
2023-08-31,21:39:45.836332,f,113.66588401794434,1.0569767951965332,46_E_sharpness0.1_gamma0.82.jpg,4,46,E,0,0.82,0.1,0,0
