,Unnamed: 0.1,frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization,day,time,button,timeFromStart,timeFromDisplay,num,timeFromDisplay_std
27,2,7200,7381,3.362477773906428,23,pictures\transformed\roomBright_figureDark\S.JPG,brightness,17.65324351043481,contrast,1.018288578465338,None,None,1,24_S_brightness18.0_contrast1.0.jpg,24,S,1.0,0.0,0.0,18.0,0.0,2023-08-24,21:42:01.669786,f,61.68520498275757,1.5832538604736328,4,1.1737587005186199
28,3,9000,9159,3.144765486658448,29,pictures\transformed\roomBright_figureDark\0.JPG,contrast,1.140466093877226,equalization,25.99270203850433,None,None,0,30_0_contrast1.1_equalization26.0.jpg,30,0,1.1,0.0,0.0,0.0,26.0,2023-08-24,21:42:16.551232,t,76.56665110588074,1.4738435745239258,4,0.5540553652837813
29,4,12000,12194,3.149985931288621,39,pictures\transformed\roomBright_figureDark\P.JPG,brightness,19.19995018242722,contrast,0.9231553844601392,None,None,2,40_P_brightness19.0_contrast0.92.jpg,40,P,0.92,0.0,0.0,19.0,0.0,2023-08-24,21:42:41.603982,f,101.61940026283264,1.53753399848938,4,0.914799949865672
30,5,12900,13058,3.260773138560629,42,pictures\transformed\roomBright_figureDark\0.JPG,brightness,29.42304768382614,contrast,0.8806354806910008,None,None,0,43_0_brightness29.0_contrast0.88.jpg,43,0,0.88,0.0,0.0,29.0,0.0,2023-08-24,21:42:48.878014,t,108.8934326171875,1.2978003025054932,4,-0.4430593197616861
31,0,900,1120,3.434222368954268,2,pictures\transformed\roomBright_figureDark\C.JPG,sharpness,0.8324188658060795,gamma,0.9881755915635916,equalization,20.79425408381813,2,3_C_sharpness0.83_gamma0.99_equalization21.0.jpg,3,C,0.0,0.99,0.83,0.0,21.0,2023-08-24,21:44:07.298509,f,9.172505140304564,1.5498449802398682,4,0.984529741581047
32,1,1500,1651,3.60905639586501,4,pictures\transformed\roomBright_figureDark\2.JPG,contrast,0.8726322589824971,brightness,13.68988858891625,None,None,2,5_2_contrast0.87_brightness14.0.jpg,5,2,0.87,0.0,0.0,14.0,0.0,2023-08-24,21:44:11.962766,f,13.83574366569519,1.2278673648834229,4,-0.8391616999993913
33,2,3600,3772,2.852190351903152,11,pictures\transformed\roomBright_figureDark\I.JPG,gamma,1.099269586897081,sharpness,0.1726147611199638,equalization,21.54536574240392,2,12_I_gamma1.1_sharpness0.17_equalization22.0.jpg,12,I,0.0,1.1,0.17,0.0,22.0,2023-08-24,21:44:29.831354,f,31.705349922180176,1.6152806282043457,4,1.3551593303336034
34,3,6600,6797,3.1239775287327767,21,pictures\transformed\roomBright_figureDark\0.JPG,gamma,0.62539025049935,brightness,10.4996937149244,sharpness,0.1857661803991983,0,22_0_gamma0.63_brightness10.0_sharpness0.19.jpg,22,0,0.0,0.63,0.19,10.0,0.0,2023-08-24,21:44:54.679277,t,56.55327320098877,1.441319465637207,4,0.36983777936223894
35,4,6900,7073,3.1036745038356006,22,pictures\transformed\roomBright_figureDark\2.JPG,sharpness,0.5012327128158068,gamma,0.7282189420311658,None,None,0,23_2_sharpness0.5_gamma0.73.jpg,23,2,0.0,0.73,0.5,0.0,0.0,2023-08-24,21:44:56.982975,t,58.85697102546692,1.2065150737762451,4,-0.9601017551246074
36,5,9000,9196,2.9278912902214818,29,pictures\transformed\roomBright_figureDark\I.JPG,gamma,0.5489851949501737,sharpness,0.309347726794641,equalization,20.03415392759479,1,30_I_gamma0.55_sharpness0.31_equalization20.0.jpg,30,I,0.0,0.55,0.31,0.0,20.0,2023-08-24,21:45:14.609245,f,76.48324155807495,1.3825945854187012,4,0.03721819230254596
