,Unnamed: 0.1,frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization,day,time,button,timeFromStart,timeFromDisplay,num,timeFromDisplay_std
0,0,1200.0,1404.0,3.090250078764704,3,pictures\transformed\roomBright_figureDark\I.JPG,contrast,1.104308854880895,brightness,17.57032227104707,gamma,1.076865849251167,1,4_I_contrast1.1_brightness18.0_gamma1.1.jpg,4,I,1.1,1.1,0.0,18.0,0.0,2023-08-24,14:43:35.837171,t,12.33398723602295,2.2239718437194824,3,2.053419364468167
1,1,2400.0,2634.0,3.0629334242472424,7,pictures\transformed\roomBright_figureDark\E.JPG,contrast,0.9386717600207422,brightness,18.21176255838652,sharpness,0.6738369529870116,1,8_E_contrast0.94_brightness18.0_sharpness0.67.jpg,8,E,0.94,0.0,0.67,18.0,0.0,2023-08-24,14:43:43.058260,t,19.57072114944458,1.986587285995484,3,1.2187877316046467
2,2,4500.0,4692.0,3.141340802108294,14,pictures\transformed\roomBright_figureDark\C.JPG,gamma,0.815165551794824,sharpness,0.2878282445698434,None,None,1,15_C_gamma0.82_sharpness0.29.jpg,15,C,0.0,0.82,0.29,0.0,0.0,2023-08-24,14:44:02.595771,t,39.10823273658752,1.487037181854248,3,-0.5376041883841352
3,5,9300.0,9465.0,3.077316915541439,30,pictures\transformed\roomBright_figureDark\7.JPG,sharpness,0.3865512825526074,brightness,26.70023161579323,gamma,0.9362703228698819,0,31_7_sharpness0.39_brightness27.0_gamma0.94.jpg,31,7,0.0,0.94,0.39,27.0,0.0,2023-08-24,14:44:42.677755,t,79.19021582603455,1.583622694015503,3,-0.19801460219110728
4,6,13800.0,13969.0,3.152203455536867,45,pictures\transformed\roomBright_figureDark\2.JPG,contrast,0.8563176798005921,sharpness,0.0338513576642435,None,None,0,46_2_contrast0.86_sharpness0.034.jpg,46,2,0.86,0.0,0.034,0.0,0.0,2023-08-24,14:45:20.237540,t,116.75000190734865,1.6445059776306152,3,0.016047824215144293
5,0,300.0,224.0,3.283097497189454,0,pictures\transformed\roomBright_figureDark\7.JPG,sharpness,0.3228244706952882,equalization,30.25964143711921,None,None,0,1_7_sharpness0.32_equalization30.0.jpg,1,7,0.0,0.0,0.32,0.0,30.0,2023-08-24,14:47:07.270547,t,2.0998330116271973,2.003090143203736,3,1.276810910495041
6,2,6300.0,6513.0,3.4653828305260586,20,pictures\transformed\roomBright_figureDark\7.JPG,contrast,1.058886673213949,equalization,29.73196895651553,None,None,0,21_7_contrast1.1_equalization30.0.jpg,21,7,1.1,0.0,0.0,0.0,30.0,2023-08-24,14:47:59.581506,t,54.41079258918762,1.816321849822998,3,0.6201434037032157
7,3,9900.0,10102.0,3.1287211628977927,32,pictures\transformed\roomBright_figureDark\E.JPG,sharpness,0.2756344270642069,gamma,0.5162831704588353,equalization,10.0779384313245,2,33_E_sharpness0.28_gamma0.52_equalization10.0.jpg,33,E,0.0,0.52,0.28,0.0,10.0,2023-08-24,14:48:30.165880,f,84.99516677856445,2.4003171920776367,3,2.673440344178142
8,4,10200.0,10393.0,3.212114491141117,33,pictures\transformed\roomBright_figureDark\T.JPG,sharpness,0.0146187207885853,contrast,0.8674909343914083,equalization,19.02456658213569,1,34_T_sharpness0.015_contrast0.87_equalization19.0.jpg,34,T,0.87,0.0,0.015,0.0,19.0,2023-08-24,14:48:32.270069,f,87.09935545921326,2.009360313415528,3,1.298856499527352
9,5,11100.0,11282.0,3.2566245609091227,36,pictures\transformed\roomBright_figureDark\3.JPG,gamma,0.7219503316593661,contrast,1.030230832078073,equalization,30.23521225761602,0,37_3_gamma0.72_contrast1.0_equalization30.0.jpg,37,3,1.0,0.72,0.0,0.0,30.0,2023-08-24,14:48:39.459863,t,94.28914976119997,1.6778273582458496,3,0.1332040477656889
10,6,12000.0,12172.0,2.9946807929944885,39,pictures\transformed\roomBright_figureDark\2.JPG,contrast,1.193691745173272,gamma,0.984594076125185,None,None,0,40_2_contrast1.2_gamma0.98.jpg,40,2,1.2,0.98,0.0,0.0,0.0,2023-08-24,14:48:47.104974,t,101.93426060676576,1.8283662796020508,3,0.6624909859966217
11,7,12300.0,12470.0,2.9588039268434625,40,pictures\transformed\roomBright_figureDark\8.JPG,gamma,0.9992419295374696,brightness,6.40729379455189,None,None,0,41_8_gamma1.0_brightness6.4.jpg,41,8,0.0,1.0,0.0,6.4,0.0,2023-08-24,14:48:49.341644,t,104.17093062400818,1.5625555515289309,3,-0.2720855683142692
12,8,13200.0,13374.0,2.819034296788872,43,pictures\transformed\roomBright_figureDark\9.JPG,gamma,0.7293488341158167,equalization,26.44323502247387,None,None,0,44_9_gamma0.73_equalization26.0.jpg,44,9,0.0,0.73,0.0,0.0,26.0,2023-08-24,14:48:56.833058,t,111.662344455719,1.5726850032806396,3,-0.23647094815279007
13,0,2400.0,2576.0,2.7322658390496795,7,pictures\transformed\roomBright_figureDark\S.JPG,sharpness,0.6835544960748711,equalization,21.86748111133943,None,None,1,8_S_sharpness0.68_equalization22.0.jpg,8,S,0.0,0.0,0.68,0.0,22.0,2023-08-24,15:36:47.715250,f,21.82508945465088,1.708662509918213,3,0.24161882097861845
14,1,2700.0,3013.0,2.976601554646353,8,pictures\transformed\roomBright_figureDark\7.JPG,contrast,1.14925831931234,equalization,21.31843964675693,None,None,0,9_7_contrast1.1_equalization21.0.jpg,9,7,1.1,0.0,0.0,0.0,21.0,2023-08-24,15:36:50.553572,t,24.678852319717407,2.058743715286255,3,1.4724859459197426
15,2,3600.0,3757.0,3.645157116683965,11,pictures\transformed\roomBright_figureDark\P.JPG,contrast,0.940046293502496,gamma,0.7898953153317456,None,None,2,12_P_contrast0.94_gamma0.79.jpg,12,P,0.94,0.79,0.0,0.0,0.0,2023-08-24,15:36:57.538150,f,31.663430213928223,1.546381950378418,3,-0.32895110020464136
16,3,4200.0,4389.0,2.962826038298048,13,pictures\transformed\roomBright_figureDark\0.JPG,gamma,0.6504110843843228,contrast,1.020212569022411,equalization,24.54467276231376,0,14_0_gamma0.65_contrast1.0_equalization25.0.jpg,14,0,1.0,0.65,0.0,0.0,25.0,2023-08-24,15:37:03.123321,t,37.24860167503357,2.127347707748413,3,1.7136939789891117
17,4,5700.0,5861.0,3.274387833076569,18,pictures\transformed\roomBright_figureDark\P.JPG,contrast,0.9441235876875236,gamma,1.025592983365523,None,None,1,19_P_contrast0.94_gamma1.0.jpg,19,P,0.94,1.0,0.0,0.0,0.0,2023-08-24,15:37:14.873852,f,48.99913311004639,1.3609964847564695,3,-0.9807566572498061
18,5,6900.0,7111.0,3.0399424363202567,22,pictures\transformed\roomBright_figureDark\7.JPG,brightness,28.60104937150087,gamma,0.9759486530786378,sharpness,0.9950621066000095,2,23_7_brightness29.0_gamma0.98_sharpness1.0.jpg,23,7,0.0,0.98,1.0,29.0,0.0,2023-08-24,15:37:25.074327,f,59.19960784912109,1.5950160026550293,3,-0.15795632761461992
19,6,7800.0,7986.0,2.9859428026963624,25,pictures\transformed\roomBright_figureDark\Q.JPG,sharpness,0.8919540070910567,contrast,0.9565588753034058,equalization,28.80017951046268,2,26_Q_sharpness0.89_contrast0.96_equalization29.0.jpg,26,Q,0.96,0.0,0.89,0.0,29.0,2023-08-24,15:37:32.399841,f,66.52512192726135,1.4340786933898926,3,-0.7238034514060382
20,8,10500.0,10716.0,3.174032883560965,34,pictures\transformed\roomBright_figureDark\I.JPG,gamma,0.914146305121944,sharpness,0.5839543188179994,None,None,1,35_I_gamma0.91_sharpness0.58.jpg,35,I,0.0,0.91,0.58,0.0,0.0,2023-08-24,15:37:55.467430,f,89.59271049499512,1.9855496883392327,3,1.215139592760252
