frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization
4800.0,218,3.447564384569111,15.0,pictures\transformed\roomDark_figureBright\B.JPG,contrast,1.087781067659062,sharpness,0.5900819121700098,equalization,22.30618624263366,1.0,16_B_contrast1.088_sharpness0.59_equalization22.306.jpg,16.0,B,1.088,0.0,0.59,0.0,22.306
5100.0,4407,2.393303492412548,16.0,pictures\transformed\roomDark_figureBright\1.JPG,brightness,12.97172462793816,contrast,0.9457912570907172,sharpness,0.4503716356259953,0.0,17_1_brightness12.972_contrast0.946_sharpness0.45.jpg,17.0,1,0.946,0.0,0.45,12.972,0.0
7500.0,4667,2.3555353797145395,24.0,pictures\transformed\roomDark_figureBright\S.JPG,brightness,27.2231930811548,contrast,0.8032479252594859,sharpness,0.1547759584016114,1.0,25_S_brightness27.223_contrast0.803_sharpness0.155.jpg,25.0,S,0.803,0.0,0.155,27.223,0.0
9600.0,5297,2.537366718902037,31.0,pictures\transformed\roomDark_figureBright\C.JPG,brightness,8.551275807909764,contrast,0.9458271428858812,sharpness,0.8937131013791639,1.0,32_C_brightness8.551_contrast0.946_sharpness0.894.jpg,32.0,C,0.946,0.0,0.894,8.551,0.0
,7348,3.644284378199629,,,,,,,,,,,,,,,,,
,9465,3.97283263212409,,,,,,,,,,,,,,,,,
,10988,3.688619607051802,,,,,,,,,,,,,,,,,
,12482,3.377942864326821,,,,,,,,,,,,,,,,,
,13079,2.9946328632644126,,,,,,,,,,,,,,,,,
,13383,3.52411874645336,,,,,,,,,,,,,,,,,
,14247,3.457848746756942,,,,,,,,,,,,,,,,,
