,frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization,day,time,button,timeFromStart,timeFromDisplay,num,timeFromDisplay_std
0,3300.0,3447.0,4.919340076213817,10,pictures\transformed\roomDark_figureBright\2.JPG,gamma,0.8147229177807918,sharpness,0.9262835500869118,equalization,11.67684352127977,0,11_2_gamma0.815_sharpness0.926_equalization11.677.jpg,11,2,0.0,0.815,0.926,0.0,11.677,2023-11-01,15:40:34.600903,t,28.89796233177185,1.1261100769042969,109,-0.743698037321481
1,3900.0,4041.0,3.864054359501018,12,pictures\transformed\roomDark_figureBright\P.JPG,contrast,0.9188256754106884,sharpness,0.6024898444596303,equalization,29.43836819699357,2,13_P_contrast0.919_sharpness0.602_equalization29.438.jpg,13,P,0.919,0.0,0.602,0.0,29.438,2023-11-01,15:40:39.968430,f,34.26256513595581,1.5065586566925049,109,0.9845782843722846
2,5100.0,5211.0,3.9724471289469503,16,pictures\transformed\roomDark_figureBright\7.JPG,brightness,9.565000789896567,contrast,0.8746668508921766,gamma,0.8433422033156419,2,17_7_brightness9.565_contrast0.875_gamma0.843.jpg,17,7,0.875,0.843,0.0,9.565,0.0,2023-11-01,15:40:49.355249,f,43.652308225631714,0.870081901550293,109,-1.9067656807783515
3,5400.0,5572.0,3.633313892653147,17,pictures\transformed\roomDark_figureBright\7.JPG,contrast,0.814911600340243,gamma,0.9745942149407468,sharpness,0.9337173063536838,0,18_7_contrast0.815_gamma0.975_sharpness0.934.jpg,18,7,0.815,0.975,0.934,0.0,0.0,2023-11-01,15:40:52.210302,t,46.5073618888855,1.2341744899749756,109,-0.25279026094928736
4,7200.0,7360.0,3.632963597869936,23,pictures\transformed\roomDark_figureBright\B.JPG,contrast,0.9193353534986234,sharpness,0.0731726211591625,equalization,24.04550713583069,1,24_B_contrast0.919_sharpness0.073_equalization24.046.jpg,24,B,0.919,0.0,0.073,0.0,24.046,2023-11-01,15:41:07.214223,f,61.51128244400024,1.2495298385620115,109,-0.18303501205572706
5,7800.0,7928.0,3.2908036928711226,25,pictures\transformed\roomDark_figureBright\C.JPG,contrast,1.020985278987664,gamma,0.7902898950297903,equalization,6.370279244858817,1,26_C_contrast1.021_gamma0.79_equalization6.37.jpg,26,C,1.021,0.79,0.0,0.0,6.37,2023-11-01,15:41:12.421623,f,66.7186827659607,1.4856269359588623,109,0.8894910656569469
6,10500.0,10641.0,4.286222113154984,34,pictures\transformed\roomDark_figureBright\0.JPG,brightness,14.27752099165968,gamma,0.836836793023778,sharpness,0.4705890917921167,0,35_0_brightness14.278_gamma0.837_sharpness0.471.jpg,35,0,0.0,0.837,0.471,14.278,0.0,2023-11-01,15:41:34.537576,t,88.83463525772095,1.089308500289917,109,-0.9108777741969323
7,10800.0,10943.0,3.950019080187384,35,pictures\transformed\roomDark_figureBright\1.JPG,contrast,1.159831265034925,gamma,0.8547773085526453,equalization,14.10857475044481,0,36_1_contrast1.16_gamma0.855_equalization14.109.jpg,36,1,1.16,0.855,0.0,0.0,14.109,2023-11-01,15:41:37.215575,t,91.51119232177734,1.3122999668121338,109,0.10211292153561222
8,600.0,780.0,4.0668007877024905,1,pictures\transformed\roomDark_figureBright\9.JPG,contrast,1.099630791437149,sharpness,0.1625488379369819,equalization,15.77230585433861,0,2_9_contrast1.1_sharpness0.163_equalization15.772.jpg,2,9,1.1,0.0,0.163,0.0,15.772,2023-11-01,15:42:41.652935,t,6.527945518493652,1.366100788116455,109,0.34651568839493
9,6600.0,6773.0,3.722641352452515,21,pictures\transformed\roomDark_figureBright\9.JPG,brightness,8.799879097077111,contrast,1.063896763556058,gamma,0.8196407081467803,2,22_9_brightness8.8_contrast1.064_gamma0.82.jpg,22,9,1.064,0.82,0.0,8.8,0.0,2023-11-01,15:43:31.351625,f,56.22663521766663,1.0041182041168213,109,-1.297874544682981
10,7500.0,7667.0,7.02214250262931,24,pictures\transformed\roomDark_figureBright\3.JPG,brightness,3.933965199261196,gamma,0.9858682214253558,sharpness,0.9949098690287624,0,25_3_brightness3.934_gamma0.986_sharpness0.995.jpg,25,3,0.0,0.986,0.995,3.934,0.0,2023-11-01,15:43:39.071384,t,63.94639468193054,1.254910230636597,109,-0.1585933273762592
11,9900.0,10071.0,3.0216294470149587,32,pictures\transformed\roomDark_figureBright\0.JPG,brightness,28.15113403859261,gamma,0.750422583379044,sharpness,0.8211991620928669,0,33_0_brightness28.151_gamma0.75_sharpness0.821.jpg,33,0,0.0,0.75,0.821,28.151,0.0,2023-11-01,15:43:59.430021,t,84.30503153800964,1.4920341968536377,109,0.918597541221974
12,12000.0,12145.0,3.5254391626851693,39,pictures\transformed\roomDark_figureBright\9.JPG,contrast,0.9876329927078108,gamma,0.953347357513044,sharpness,0.2618490265547632,0,40_9_contrast0.988_gamma0.953_sharpness0.262.jpg,40,9,0.988,0.953,0.262,0.0,0.0,2023-11-01,15:44:16.493190,t,101.36513233184814,1.154752492904663,109,-0.613583188694387
13,14100.0,14273.0,3.092413093281583,46,pictures\transformed\roomDark_figureBright\E.JPG,brightness,3.518717574301386,gamma,0.6129268307701417,sharpness,0.9780971757329128,2,47_E_brightness3.519_gamma0.613_sharpness0.978.jpg,47,E,0.0,0.613,0.978,3.519,0.0,2023-11-01,15:44:34.085295,f,118.96030592918396,1.261125087738037,109,-0.1303608908743044
14,600.0,766.0,5.036150667245786,1,pictures\transformed\roomDark_figureBright\P.JPG,contrast,0.8225393287602176,gamma,0.5305278790728395,equalization,16.68397038120442,2,2_P_contrast0.823_gamma0.531_equalization16.684.jpg,2,P,0.823,0.531,0.0,0.0,16.684,2023-11-01,15:45:20.974079,t,6.500349760055542,1.3538849353790283,109,0.2910223309295252
15,1800.0,1932.0,4.2359359134598,5,pictures\transformed\roomDark_figureBright\P.JPG,brightness,1.054135626760216,gamma,0.7560652455377582,sharpness,0.681062035794251,1,6_P_brightness1.054_gamma0.756_sharpness0.681.jpg,6,P,0.0,0.756,0.681,1.054,0.0,2023-11-01,15:45:30.953783,f,16.4788978099823,1.2439322471618652,109,-0.20846337528098857
16,3600.0,3752.0,3.9708495396739023,11,pictures\transformed\roomDark_figureBright\C.JPG,contrast,0.8970076042261442,sharpness,0.8563236831525727,equalization,17.47379500030828,2,12_C_contrast0.897_sharpness0.856_equalization17.474.jpg,12,C,0.897,0.0,0.856,0.0,17.474,2023-11-01,15:45:45.859446,f,31.38571667671204,1.176992893218994,109,-0.5125509880494369
17,4800.0,4938.0,6.047499266726685,15,pictures\transformed\roomDark_figureBright\P.JPG,contrast,1.033439204183646,gamma,0.514753053398511,equalization,16.01544414827706,1,16_P_contrast1.033_gamma0.515_equalization16.015.jpg,16,P,1.033,0.515,0.0,0.0,16.015,2023-11-01,15:45:56.008336,f,41.53460741043091,1.2356836795806885,109,-0.245934415510327
18,5700.0,5841.0,4.220270979602415,18,pictures\transformed\roomDark_figureBright\C.JPG,brightness,27.9388292588462,gamma,1.036685752113264,sharpness,0.0193125133680148,2,19_C_brightness27.939_gamma1.037_sharpness0.019.jpg,19,C,0.0,1.037,0.019,27.939,0.0,2023-11-01,15:46:03.389467,f,48.91573858261109,1.3074979782104492,109,0.08029876940510654
19,7500.0,7648.0,4.161167400455461,24,pictures\transformed\roomDark_figureBright\7.JPG,contrast,1.121508964433606,gamma,0.5434475164786327,equalization,30.59059763104545,2,25_7_contrast1.122_gamma0.543_equalization30.591.jpg,25,7,1.122,0.543,0.0,0.0,30.591,2023-11-01,15:46:18.342714,f,63.86898469924927,1.0945391654968262,109,-0.8871162587016161
20,8100.0,8247.0,5.449650404856984,26,pictures\transformed\roomDark_figureBright\8.JPG,brightness,1.846820445286288,gamma,0.6695938347405169,sharpness,0.0903809249426268,2,27_8_brightness1.847_gamma0.67_sharpness0.09.jpg,27,8,0.0,0.67,0.09,1.847,0.0,2023-11-01,15:46:23.193384,f,68.71965551376343,1.0014638900756836,109,-1.309932384694347
21,9000.0,9147.0,6.559911651278994,29,pictures\transformed\roomDark_figureBright\7.JPG,brightness,20.26999753148034,contrast,0.9837424053326352,gamma,0.5352907506667435,0,30_7_brightness20.27_contrast0.984_gamma0.535.jpg,30,7,0.984,0.535,0.0,20.27,0.0,2023-11-01,15:46:30.782410,t,76.29302501678467,1.0581064224243164,109,-1.052620483271527
22,10800.0,10956.0,4.630410701517321,35,pictures\transformed\roomDark_figureBright\3.JPG,contrast,1.018294407509808,gamma,0.8947639493235582,equalization,13.41731081616731,0,36_3_contrast1.018_gamma0.895_equalization13.417.jpg,36,3,1.018,0.895,0.0,0.0,13.417,2023-11-01,15:46:45.860310,t,91.37115406990053,1.032524585723877,109,-1.168831937285677
23,1200.0,1371.0,4.9582836704833015,3,pictures\transformed\roomDark_figureBright\P.JPG,brightness,11.69448424114264,contrast,0.9011645100016596,sharpness,0.5199485494109382,2,4_P_brightness11.694_contrast0.901_sharpness0.52.jpg,4,P,0.901,0.0,0.52,11.694,0.0,2023-11-01,15:47:53.316240,f,11.414839267730711,1.1169500350952148,109,-0.7853096616129277
24,1500.0,1668.0,3.360398704254256,4,pictures\transformed\roomDark_figureBright\C.JPG,brightness,19.75351306009039,contrast,1.064197213669415,sharpness,0.731548494308825,2,5_C_brightness19.754_contrast1.064_sharpness0.732.jpg,5,C,1.064,0.0,0.732,19.754,0.0,2023-11-01,15:47:56.298376,f,14.385971307754517,1.602013111114502,109,1.4182023853469088
25,2700.0,2841.0,4.418372399554403,8,pictures\transformed\roomDark_figureBright\3.JPG,gamma,0.8263211152263006,sharpness,0.8633515821255651,equalization,20.88285692181198,0,9_3_gamma0.826_sharpness0.863_equalization20.883.jpg,9,3,0.0,0.826,0.863,0.0,20.883,2023-11-01,15:48:05.763321,t,23.863560676574707,1.212080717086792,109,-0.35315637234542957
26,6300.0,6455.0,4.539469920761281,20,pictures\transformed\roomDark_figureBright\7.JPG,gamma,0.5727247434186464,sharpness,0.0962325897117428,equalization,9.993435207933752,2,21_7_gamma0.573_sharpness0.096_equalization9.993.jpg,21,7,0.0,0.573,0.096,0.0,9.993,2023-11-01,15:48:36.108087,f,54.208327293396,1.4423213005065918,109,0.6927651260050597
27,6600.0,6783.0,4.611496338994406,21,pictures\transformed\roomDark_figureBright\T.JPG,contrast,0.9028555663996864,gamma,0.5127365416937901,equalization,24.02313489390064,2,22_T_contrast0.903_gamma0.513_equalization24.023.jpg,22,T,0.903,0.513,0.0,0.0,24.023,2023-11-01,15:48:38.452740,f,56.552980184555054,1.235733985900879,109,-0.2457058873290283
28,9300.0,9456.0,3.970242862549141,30,pictures\transformed\roomDark_figureBright\7.JPG,brightness,20.69324675994074,contrast,1.082626082537821,sharpness,0.2899452918322378,0,31_7_brightness20.693_contrast1.083_sharpness0.29.jpg,31,7,1.083,0.0,0.29,20.693,0.0,2023-11-01,15:49:00.631908,t,78.73214817047119,1.033029079437256,109,-1.1665401570409935
29,9600.0,9765.0,3.9688313995849938,31,pictures\transformed\roomDark_figureBright\8.JPG,brightness,11.33910625378645,contrast,1.12695617221302,gamma,0.9262913040084376,2,32_8_brightness11.339_contrast1.127_gamma0.926.jpg,32,8,1.127,0.926,0.0,11.339,0.0,2023-11-01,15:49:03.355010,f,81.45525026321411,1.24292254447937,109,-0.2130501849862024
30,10800.0,10969.0,4.494749507450828,35,pictures\transformed\roomDark_figureBright\3.JPG,brightness,10.92688721838505,contrast,1.198472974229171,gamma,0.5935256355848719,0,36_3_brightness10.927_contrast1.198_gamma0.594.jpg,36,3,1.198,0.594,0.0,10.927,0.0,2023-11-01,15:49:13.333943,t,91.43418288230896,1.3118648529052734,109,0.10013631522817103
31,11400.0,11548.0,4.51287663859858,37,pictures\transformed\roomDark_figureBright\0.JPG,contrast,0.9646387828745758,gamma,0.7366059285923536,sharpness,0.4350116802740933,2,38_0_contrast0.965_gamma0.737_sharpness0.435.jpg,38,0,0.965,0.737,0.435,0.0,0.0,2023-11-01,15:49:18.210068,f,96.31030774116516,1.1220245361328125,109,-0.7622575582443918
32,11700.0,11862.0,5.151853656522727,38,pictures\transformed\roomDark_figureBright\T.JPG,brightness,19.56907510752784,contrast,1.073353599591139,gamma,0.7370433697232205,2,39_T_brightness19.569_contrast1.073_gamma0.737.jpg,39,T,1.073,0.737,0.0,19.569,0.0,2023-11-01,15:49:20.796346,f,98.89658617973328,1.2320730686187744,109,-0.2623364571102663
33,300.0,190.0,6.671340529705176,0,pictures\transformed\roomDark_figureBright\3.JPG,brightness,9.320451562135943,contrast,0.8284159520364841,gamma,0.6343708548904022,2,1_3_brightness9.32_contrast0.828_gamma0.634.jpg,1,3,0.828,0.634,0.0,9.32,0.0,2023-11-01,15:50:16.048711,f,1.798224925994873,1.6542339324951172,109,1.6554276343983292
34,900.0,1060.0,3.891722271337381,2,pictures\transformed\roomDark_figureBright\S.JPG,brightness,21.08222249074396,gamma,0.938458892538612,sharpness,0.999962211624591,2,3_S_brightness21.082_gamma0.938_sharpness1.0.jpg,3,S,0.0,0.938,1.0,21.082,0.0,2023-11-01,15:50:23.410306,f,9.15981936454773,1.5377752780914309,109,1.1263870608357864
35,2100.0,2246.0,3.243319801279797,6,pictures\transformed\roomDark_figureBright\P.JPG,contrast,1.00421000656208,sharpness,0.8078270315756048,equalization,20.57431017812032,2,7_P_contrast1.004_sharpness0.808_equalization20.574.jpg,7,P,1.004,0.0,0.808,0.0,20.574,2023-11-01,15:50:33.284512,f,19.03402543067932,1.2918357849121094,109,0.009149606912818211
36,2700.0,2846.0,4.199379656913413,8,pictures\transformed\roomDark_figureBright\C.JPG,brightness,15.80601441768798,contrast,1.006307583143367,gamma,0.9494441542792528,1,9_C_brightness15.806_contrast1.006_gamma0.949.jpg,9,C,1.006,0.949,0.0,15.806,0.0,2023-11-01,15:50:37.921262,f,23.669724464416504,0.9874718189239502,109,-1.373494628181909
37,3000.0,3172.0,5.427362142282073,9,pictures\transformed\roomDark_figureBright\I.JPG,brightness,15.06467503907716,contrast,1.097643424195844,sharpness,0.060139909463306,1,10_I_brightness15.065_contrast1.098_sharpness0.06.jpg,10,I,1.098,0.0,0.06,15.065,0.0,2023-11-01,15:50:40.767523,f,26.515931844711304,1.4059078693389893,109,0.5273486302630409
38,3300.0,3464.0,4.735655512651562,10,pictures\transformed\roomDark_figureBright\2.JPG,contrast,0.9426953576854104,gamma,0.8961436329764862,sharpness,0.2285267468830824,2,11_2_contrast0.943_gamma0.896_sharpness0.229.jpg,11,2,0.943,0.896,0.229,0.0,0.0,2023-11-01,15:50:43.064559,f,28.7983467578888,1.1186201572418213,109,-0.7777227426082014
39,3900.0,4065.0,4.736278034213969,12,pictures\transformed\roomDark_figureBright\B.JPG,gamma,1.021158695120872,sharpness,0.7600231530935834,equalization,15.70138100377385,1,13_B_gamma1.021_sharpness0.76_equalization15.701.jpg,13,B,0.0,1.021,0.76,0.0,15.701,2023-11-01,15:50:48.469639,f,34.2191526889801,1.493274211883545,109,0.9242305984301941
