,frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization,day,time,button,timeFromStart,timeFromDisplay,num,timeFromDisplay_std
0,3000.0,3194,2.3728355581542986,9.0,pictures\transformed\roomDark_figureBright\S.JPG,brightness,23.99664791356519,gamma,1.095389610208169,sharpness,0.4185425704693322,1.0,10_S_brightness23.997_gamma1.095_sharpness0.419.jpg,10.0,S,0.0,1.095,0.419,23.997,0.0,2023-11-06,12:57:56.638585,f,26.76018786430359,1.472449541091919,113,1.6070961743923822
1,3600.0,3784,2.588574675992396,11.0,pictures\transformed\roomDark_figureBright\B.JPG,contrast,0.8259123059967061,gamma,0.5170041600647183,sharpness,0.6790936729424888,2.0,12_B_contrast0.826_gamma0.517_sharpness0.679.jpg,12.0,B,0.826,0.517,0.679,0.0,0.0,2023-11-06,12:58:01.373664,f,31.495266675949097,1.1684913635253906,113,-0.264232091764693
2,7200.0,7402,2.287507523295692,23.0,pictures\transformed\roomDark_figureBright\S.JPG,brightness,16.63241207992569,gamma,1.017025321273729,sharpness,0.3409316341840563,2.0,24_S_brightness16.632_gamma1.017_sharpness0.341.jpg,24.0,S,0.0,1.017,0.341,16.632,0.0,2023-11-06,12:58:31.395158,f,61.516761302948,1.2974846363067627,113,0.5299191280920522
3,7500.0,7738,2.4094832316553387,24.0,pictures\transformed\roomDark_figureBright\S.JPG,contrast,0.9458432636591544,gamma,0.6378129472057472,equalization,29.31508158512345,1.0,25_S_contrast0.946_gamma0.638_equalization29.315.jpg,25.0,S,0.946,0.638,0.0,0.0,29.315,2023-11-06,12:58:33.685864,f,63.80746746063232,1.0491526126861572,113,-0.9989449377267156
4,9600.0,9819,2.142005944035761,31.0,pictures\transformed\roomDark_figureBright\0.JPG,brightness,20.62172959907387,contrast,1.142520270634825,gamma,1.087966140447181,2.0,32_0_brightness20.622_contrast1.143_gamma1.088.jpg,32.0,0,1.143,1.088,0.0,20.622,0.0,2023-11-06,12:58:51.574206,f,81.69580960273743,1.4385883808135986,113,1.3986288554309538
5,10800.0,10996,2.59202835573158,35.0,pictures\transformed\roomDark_figureBright\I.JPG,contrast,0.8325726023481397,gamma,0.8945866998919263,sharpness,0.5646263836566279,2.0,36_I_contrast0.833_gamma0.895_sharpness0.565.jpg,36.0,I,0.833,0.895,0.565,0.0,0.0,2023-11-06,12:59:01.527818,f,91.64942145347597,1.4100873470306396,113,1.223161327102734
6,12300.0,12476,2.704210381858676,40.0,pictures\transformed\roomDark_figureBright\3.JPG,contrast,1.039710201775966,sharpness,0.5490628926038894,equalization,20.65677950003711,0.0,41_3_contrast1.04_sharpness0.549_equalization20.657.jpg,41.0,3,1.04,0.0,0.549,0.0,20.657,2023-11-06,12:59:13.866850,t,103.98845314979552,1.1775400638580322,113,-0.20852347803361165
7,2100.0,2294,2.245963756611073,6.0,pictures\transformed\roomDark_figureBright\8.JPG,contrast,1.133368379568073,gamma,0.7111644912129218,equalization,24.27870143827779,0.0,7_8_contrast1.133_gamma0.711_equalization24.279.jpg,7.0,8,1.133,0.711,0.0,0.0,24.279,2023-11-06,13:00:33.843304,t,19.114898920059204,1.3643357753753662,113,0.9414903092506647
8,2400.0,2644,2.4468380864424626,7.0,pictures\transformed\roomDark_figureBright\9.JPG,contrast,1.030301695551364,gamma,1.050539334021314,equalization,9.852215291580473,0.0,8_9_contrast1.03_gamma1.051_equalization9.852.jpg,8.0,9,1.03,1.051,0.0,0.0,9.852,2023-11-06,13:00:36.132741,t,21.388903379440308,1.0889906883239746,113,-0.7536805477136054
9,4200.0,4370,2.065355324687592,13.0,pictures\transformed\roomDark_figureBright\T.JPG,contrast,0.8496176496479086,gamma,0.7128229616111496,equalization,14.56476863601412,1.0,14_T_contrast0.85_gamma0.713_equalization14.565.jpg,14.0,T,0.85,0.713,0.0,0.0,14.565,2023-11-06,13:00:51.133217,f,36.40481162071228,1.1263079643249512,113,-0.5239355414904122
