,frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization,day,time,button,timeFromStart,timeFromDisplay,num,timeFromDisplay_std
0,3000.0,3153,3.5004120803181733,9.0,pictures\transformed\roomDark_figureBright\S.JPG,brightness,23.99664791356519,gamma,1.095389610208169,sharpness,0.4185425704693322,1.0,10_S_brightness23.997_gamma1.095_sharpness0.419.jpg,10.0,S,0.0,1.095,0.419,23.997,0.0,2023-10-30,11:39:53.803985,f,26.3214271068573,1.0493381023406982,107,-0.540647604512265
1,3600.0,3795,2.964060684187482,11.0,pictures\transformed\roomDark_figureBright\B.JPG,contrast,0.8259123059967061,gamma,0.5170041600647183,sharpness,0.6790936729424888,2.0,12_B_contrast0.826_gamma0.517_sharpness0.679.jpg,12.0,B,0.826,0.517,0.679,0.0,0.0,2023-10-30,11:39:58.807067,f,31.325379133224487,1.1727972030639648,107,0.3017492508924796
2,7200.0,7361,2.683506563879925,23.0,pictures\transformed\roomDark_figureBright\S.JPG,brightness,16.63241207992569,gamma,1.017025321273729,sharpness,0.3409316341840563,2.0,24_S_brightness16.632_gamma1.017_sharpness0.341.jpg,24.0,S,0.0,1.017,0.341,16.632,0.0,2023-10-30,11:40:28.868154,f,61.38643264770508,1.1181652545928955,107,-0.0710202033401461
3,7500.0,7664,2.7734659098205814,24.0,pictures\transformed\roomDark_figureBright\S.JPG,contrast,0.9458432636591544,gamma,0.6378129472057472,equalization,29.31508158512345,1.0,25_S_contrast0.946_gamma0.638_equalization29.315.jpg,25.0,S,0.946,0.638,0.0,0.0,29.315,2023-10-30,11:40:31.231288,f,63.75156545639038,1.0260472297668457,107,-0.6995679084907019
4,9600.0,9783,2.7392576972158187,31.0,pictures\transformed\roomDark_figureBright\0.JPG,brightness,20.62172959907387,contrast,1.142520270634825,gamma,1.087966140447181,2.0,32_0_brightness20.622_contrast1.143_gamma1.088.jpg,32.0,0,1.143,1.088,0.0,20.622,0.0,2023-10-30,11:40:48.682489,f,81.2007691860199,1.0836434364318848,107,-0.30657247037694424
5,10800.0,10976,2.8248841863018006,35.0,pictures\transformed\roomDark_figureBright\I.JPG,contrast,0.8325726023481397,gamma,0.8945866998919263,sharpness,0.5646263836566279,2.0,36_I_contrast0.833_gamma0.895_sharpness0.565.jpg,36.0,I,0.833,0.895,0.565,0.0,0.0,2023-10-30,11:40:58.783700,f,91.30208683013916,1.099778175354004,107,-0.1964805188630917
6,12300.0,12436,2.596639664588598,40.0,pictures\transformed\roomDark_figureBright\3.JPG,contrast,1.039710201775966,sharpness,0.5490628926038894,equalization,20.65677950003711,0.0,41_3_contrast1.04_sharpness0.549_equalization20.657.jpg,41.0,3,1.04,0.0,0.549,0.0,20.657,2023-10-30,11:41:11.338974,t,103.85826253890993,1.2121100425720217,107,0.5699920307653886
7,2100.0,2259,3.645685363689775,6.0,pictures\transformed\roomDark_figureBright\8.JPG,contrast,1.133368379568073,gamma,0.7111644912129218,equalization,24.27870143827779,0.0,7_8_contrast1.133_gamma0.711_equalization24.279.jpg,7.0,8,1.133,0.711,0.0,0.0,24.279,2023-10-30,11:43:07.235665,t,18.961344242095947,1.343087673187256,107,1.4636899721261776
8,2400.0,2562,3.0587864458962133,7.0,pictures\transformed\roomDark_figureBright\9.JPG,contrast,1.030301695551364,gamma,1.050539334021314,equalization,9.852215291580473,0.0,8_9_contrast1.03_gamma1.051_equalization9.852.jpg,8.0,9,1.03,1.051,0.0,0.0,9.852,2023-10-30,11:43:09.744466,t,21.470083475112915,1.2504656314849854,107,0.8317032152644713
9,4200.0,4362,3.108954573264441,13.0,pictures\transformed\roomDark_figureBright\T.JPG,contrast,0.8496176496479086,gamma,0.7128229616111496,equalization,14.56476863601412,1.0,14_T_contrast0.85_gamma0.713_equalization14.565.jpg,14.0,T,0.85,0.713,0.0,0.0,14.565,2023-10-30,11:43:24.513680,f,36.23939371109009,1.103987216949463,107,-0.16776102079846492
10,5700.0,5818,2.412136508478317,18.0,pictures\transformed\roomDark_figureBright\2.JPG,brightness,19.19779299486312,gamma,0.7291336049956749,sharpness,0.9268852801797772,0.0,19_2_brightness19.198_gamma0.729_sharpness0.927.jpg,19.0,2,0.0,0.729,0.927,19.198,0.0,2023-10-30,11:43:37.021127,t,48.74689745903015,1.0476312637329102,107,-0.5522938538973712
11,7800.0,7979,2.721037045012329,25.0,pictures\transformed\roomDark_figureBright\C.JPG,brightness,10.91347321995436,contrast,1.154684773972418,sharpness,0.7070222161515418,1.0,26_C_brightness10.913_contrast1.155_sharpness0.707.jpg,26.0,C,1.155,0.0,0.707,10.913,0.0,2023-10-30,11:43:54.869286,f,66.59403228759766,1.4269371032714844,107,2.0358186837127055
