,frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization,day,time,button,timeFromStart,timeFromDisplay,num,timeFromDisplay_std
0,10800.0,10870.0,1.44860186090683,35.0,pictures\transformed\roomDark_figureBright\I.JPG,contrast,0.8325726023481397,gamma,0.8945866998919263,sharpness,0.5646263836566279,2.0,36_I_contrast0.833_gamma0.895_sharpness0.565.jpg,36.0,I,0.833,0.895,0.565,0.0,0.0,2023-10-28,12:27:13.577789,f,88.73898124694824,0.971843719482422,106,-1.0926425580863384
1,2400.0,2585.0,1.7624080476681614,7.0,pictures\transformed\roomDark_figureBright\9.JPG,contrast,1.030301695551364,gamma,1.050539334021314,equalization,9.852215291580473,0.0,8_9_contrast1.03_gamma1.051_equalization9.852.jpg,8.0,9,1.03,1.051,0.0,0.0,9.852,2023-10-28,12:29:36.268769,f,21.68378233909607,1.392636775970459,106,1.0970480632153636
2,4200.0,4331.0,1.995882196193861,13.0,pictures\transformed\roomDark_figureBright\T.JPG,contrast,0.8496176496479086,gamma,0.7128229616111496,equalization,14.56476863601412,1.0,14_T_contrast0.85_gamma0.713_equalization14.565.jpg,14.0,T,0.85,0.713,0.0,0.0,14.565,2023-10-28,12:29:50.786391,f,36.20140504837036,0.937591314315796,106,-1.2708825960193766
3,8400.0,6142.0,1.5551035917930638,27.0,pictures\transformed\roomDark_figureBright\8.JPG,contrast,1.025602741646889,gamma,0.5810104497683273,sharpness,0.6134708296326532,0.0,28_8_contrast1.026_gamma0.581_sharpness0.613.jpg,28.0,8,1.026,0.581,0.613,0.0,0.0,2023-10-28,12:30:25.752197,f,71.16721105575562,0.8802604675292969,106,-1.5692164577218948
4,9600.0,9725.0,1.3681869626094538,31.0,pictures\transformed\roomDark_figureBright\B.JPG,contrast,0.8528723177306622,gamma,0.7420288236189645,sharpness,0.7163274107858515,2.0,32_B_contrast0.853_gamma0.742_sharpness0.716.jpg,32.0,B,0.853,0.742,0.716,0.0,0.0,2023-10-28,12:30:35.679309,f,81.094322681427,0.8889875411987305,106,-1.5238031813602135
5,3300.0,3498.0,1.9854564233276712,10.0,pictures\transformed\roomDark_figureBright\2.JPG,gamma,0.8147229177807918,sharpness,0.9262835500869118,equalization,11.67684352127977,0.0,11_2_gamma0.815_sharpness0.926_equalization11.677.jpg,11.0,2,0.0,0.815,0.926,0.0,11.677,2023-10-28,13:48:46.059827,t,29.3697509765625,1.6067757606506348,106,2.2113680815224632
6,3900.0,4046.0,1.6606044887646298,12.0,pictures\transformed\roomDark_figureBright\P.JPG,contrast,0.9188256754106884,sharpness,0.6024898444596303,equalization,29.43836819699357,2.0,13_P_contrast0.919_sharpness0.602_equalization29.438.jpg,13.0,P,0.919,0.0,0.602,0.0,29.438,2023-10-28,13:48:50.591510,f,33.8857798576355,1.236203670501709,106,0.28301347156862594
7,5400.0,5585.0,1.369806390218822,17.0,pictures\transformed\roomDark_figureBright\7.JPG,contrast,0.814911600340243,gamma,0.9745942149407468,sharpness,0.9337173063536838,0.0,18_7_contrast0.815_gamma0.975_sharpness0.934.jpg,18.0,7,0.815,0.975,0.934,0.0,0.0,2023-10-28,13:49:03.308174,t,46.61809754371643,1.299844741821289,106,0.6141839955338639
8,7200.0,7375.0,1.4182081925437382,23.0,pictures\transformed\roomDark_figureBright\B.JPG,contrast,0.9193353534986234,sharpness,0.0731726211591625,equalization,24.04550713583069,1.0,24_B_contrast0.919_sharpness0.073_equalization24.046.jpg,24.0,B,0.919,0.0,0.073,0.0,24.046,2023-10-28,13:49:18.233831,f,61.54375505447388,1.3013086318969729,106,0.621801674390294
9,7800.0,7969.0,2.085550759918376,25.0,pictures\transformed\roomDark_figureBright\C.JPG,contrast,1.020985278987664,gamma,0.7902898950297903,equalization,6.370279244858817,1.0,26_C_contrast1.021_gamma0.79_equalization6.37.jpg,26.0,C,1.021,0.79,0.0,0.0,6.37,2023-10-28,13:49:23.143719,f,66.45364260673523,1.2187504768371582,106,0.1921918815024989
10,10500.0,10672.0,1.783472796045017,34.0,pictures\transformed\roomDark_figureBright\0.JPG,brightness,14.27752099165968,gamma,0.836836793023778,sharpness,0.4705890917921167,0.0,35_0_brightness14.278_gamma0.837_sharpness0.471.jpg,35.0,0,0.0,0.837,0.471,14.278,0.0,2023-10-28,13:49:45.797466,t,89.10739040374756,1.392226219177246,106,1.0949116392754987
11,10800.0,10967.0,1.593263493877109,35.0,pictures\transformed\roomDark_figureBright\1.JPG,contrast,1.159831265034925,gamma,0.8547773085526453,equalization,14.10857475044481,0.0,36_1_contrast1.16_gamma0.855_equalization14.109.jpg,36.0,1,1.16,0.855,0.0,0.0,14.109,2023-10-28,13:49:48.062209,t,91.3721330165863,1.1692450046539309,106,-0.06542089625446243
12,300.0,181.0,2.6342158810631107,0.0,pictures\transformed\roomDark_figureBright\E.JPG,contrast,1.076904420788259,sharpness,0.8003707256008417,equalization,27.141835260326,1.0,1_E_contrast1.077_sharpness0.8_equalization27.142.jpg,1.0,E,1.077,0.0,0.8,0.0,27.142,2023-10-28,13:51:00.367791,f,1.4355401992797852,1.277845859527588,106,0.49970789975492375
13,600.0,759.0,2.292920679876607,1.0,pictures\transformed\roomDark_figureBright\9.JPG,contrast,1.099630791437149,sharpness,0.1625488379369819,equalization,15.77230585433861,0.0,2_9_contrast1.1_sharpness0.163_equalization15.772.jpg,2.0,9,1.1,0.0,0.163,0.0,15.772,2023-10-28,13:51:05.272102,t,6.324336767196655,1.214294195175171,106,0.16900262490550993
14,6000.0,6163.0,1.927185632370639,19.0,pictures\transformed\roomDark_figureBright\8.JPG,gamma,0.7179040370865665,sharpness,0.48967225177651,equalization,30.82445194069976,2.0,20_8_gamma0.718_sharpness0.49_equalization30.824.jpg,20.0,8,0.0,0.718,0.49,0.0,30.824,2023-10-28,13:51:50.320423,f,51.3881721496582,1.111955165863037,106,-0.36354136369585655
15,6600.0,6762.0,1.7099291224210222,21.0,pictures\transformed\roomDark_figureBright\9.JPG,brightness,8.799879097077111,contrast,1.063896763556058,gamma,0.8196407081467803,2.0,22_9_brightness8.8_contrast1.064_gamma0.82.jpg,22.0,9,1.064,0.82,0.0,8.8,0.0,2023-10-28,13:51:55.235544,f,56.303292751312256,1.0781333446502686,106,-0.5395407618870853
16,7500.0,7640.0,1.9789597600554047,24.0,pictures\transformed\roomDark_figureBright\3.JPG,brightness,3.933965199261196,gamma,0.9858682214253558,sharpness,0.9949098690287624,0.0,25_3_brightness3.934_gamma0.986_sharpness0.995.jpg,25.0,3,0.0,0.986,0.995,3.934,0.0,2023-10-28,13:52:02.707793,t,63.77554178237915,1.0666279792785645,106,-0.5994114994399662
17,9900.0,10058.0,2.2025102704661443,32.0,pictures\transformed\roomDark_figureBright\0.JPG,brightness,28.15113403859261,gamma,0.750422583379044,sharpness,0.8211991620928669,0.0,33_0_brightness28.151_gamma0.75_sharpness0.821.jpg,33.0,0,0.0,0.75,0.821,28.151,0.0,2023-10-28,13:52:22.823841,t,83.88578772544861,1.1487250328063965,106,-0.17220115132551647
18,12000.0,12159.0,1.8233721458230168,39.0,pictures\transformed\roomDark_figureBright\9.JPG,contrast,0.9876329927078108,gamma,0.953347357513044,sharpness,0.2618490265547632,0.0,40_9_contrast0.988_gamma0.953_sharpness0.262.jpg,40.0,9,0.988,0.953,0.262,0.0,0.0,2023-10-28,13:52:40.359837,t,101.42758584022522,1.1867351531982422,106,0.025592996779537462
19,14100.0,14262.0,1.8449381134642304,46.0,pictures\transformed\roomDark_figureBright\E.JPG,brightness,3.518717574301386,gamma,0.6129268307701417,sharpness,0.9780971757329128,2.0,47_E_brightness3.519_gamma0.613_sharpness0.978.jpg,47.0,E,0.0,0.613,0.978,3.519,0.0,2023-10-28,13:52:57.944491,f,119.01223969459534,1.281243085861206,106,0.517386125491936
20,300.0,166.0,3.147806052494332,0.0,pictures\transformed\roomDark_figureBright\P.JPG,contrast,1.126737228844222,gamma,0.790541241545926,sharpness,0.0548776709081261,1.0,1_P_contrast1.127_gamma0.791_sharpness0.055.jpg,1.0,P,1.127,0.791,0.055,0.0,0.0,2023-10-28,13:53:30.614909,f,1.5032305717468262,1.3691461086273191,106,0.9748091308558563
