trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S04_0_1,S04,0,1,A,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\6_day_rain_busy.jpg,brightness,36.09,,,,,M_0_40_A_filler_6_day_rain_busy_BRIGHTONLY_brightness36.090.jpg,Ignore,2026-01-09T11:09:04.324,1767924544.3241324,0.0,0,0,,,A,6,,1,Correct Rejection,正解(スルー成功),0,6.396,5.603,5.999499999999999,19885.861,0.05028698531081958,6.3785,5.623666666666666,6.001083333333333,,0.0,,
S04_0_2,S04,0,2,8,unmatch,2,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\2_day_sun_empty.jpg,,,,,,,M_0_29_8_unmatch_2_day_sun_empty_ORIG.jpg,Mismatch,2026-01-09T11:09:08.179,1767924548.179563,3.855430603027344,231,463,2026-01-09T11:09:09.573,1.394042730331421,8,2,b,1,Correct Rejection,正解(不一致),463,4.723,4.09,4.406499999999999,14870.976,0.0672450819636855,4.712933333333334,4.097200000000001,4.405066666666667,,0.0,5.086724501032761,538.0
S04_0_3,S04,0,3,F,filler,9,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\9_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_0_28_F_filler_9_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Ignore,2026-01-09T11:09:12.023,1767924552.0236142,7.699481725692749,462,924,,,F,9,,1,Correct Rejection,正解(スルー成功),924,4.903,4.23,4.5665,15686.224,0.06375020527566098,4.8839999999999995,4.2416,4.562799999999999,,0.0,,
S04_0_4,S04,0,4,C,filler,8,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\8_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_0_30_C_filler_8_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-09T11:09:15.870,1767924555.8701513,11.546018838882446,693,1386,,,C,8,,1,Correct Rejection,正解(スルー成功),1386,4.188,3.694,3.941,2492.754,0.40116273005679665,4.223999999999999,3.6484,3.9361999999999995,2487.0335999999998,0.0,,
S04_0_5,S04,0,5,G,filler,6,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\6_day_rain_empty.jpg,,,,,,,M_0_18_G_filler_6_day_rain_empty_ORIG.jpg,Ignore,2026-01-09T11:09:19.733,1767924559.733142,15.40900945663452,925,1849,,,G,6,,1,Correct Rejection,正解(スルー成功),1849,3.802,3.32,3.561,1804.716,0.5541038035901494,3.7701000000000002,3.286,3.5280500000000004,1768.4919999999995,0.0,,
S04_0_6,S04,0,6,2,match,2,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\2_day_rain_busy.jpg,,,,,,,M_0_5_2_match_2_day_rain_busy_ORIG.jpg,Match,2026-01-09T11:09:23.589,1767924563.5898292,19.26569676399231,1156,2312,2026-01-09T11:09:24.783,1.1939373016357422,2,2,t,1,Hit,正解(一致),2312,4.836,4.272,4.554,2401.353,0.41643190318124823,4.832199999999999,4.2628,4.547499999999999,2451.5637999999994,0.0,3.829111222873274,2375.0
S04_0_7,S04,0,7,B,filler,8,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\8_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_0_14_B_filler_8_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-09T11:09:27.434,1767924567.4340365,23.109904050827023,1387,2773,,,B,8,,1,Correct Rejection,正解(スルー成功),2773,4.603,3.931,4.2669999999999995,3237.19,0.3089098878966017,4.5856,3.937,4.2613,3173.1238,0.0,,
S04_0_8,S04,0,8,J,filler,8,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\8_day_sun_busy.jpg,,,,,,,M_0_42_J_filler_8_day_sun_busy_ORIG.jpg,Ignore,2026-01-09T11:09:31.281,1767924571.2814877,26.957355260849,1617,3235,,,J,8,,1,Correct Rejection,正解(スルー成功),3235,4.295,3.616,3.9555,2828.286,0.35357103206677115,4.2709,3.6109999999999998,3.94095,2730.9417999999996,0.0,,
S04_0_9,S04,0,9,T,filler,9,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\9_day_sun_empty.jpg,brightness,40.55,,,,,M_0_35_T_filler_9_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-09T11:09:35.124,1767924575.1243718,30.800239324569706,1848,3696,,,T,9,,1,Correct Rejection,正解(スルー成功),3696,4.622,3.896,4.259,4194.949,0.2383819207337205,4.5624,3.9227999999999996,4.2425999999999995,4035.6045,0.0,,
S04_0_10,S04,0,10,P,filler,9,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\9_day_sun_empty.jpg,,,,,,,M_0_46_P_filler_9_day_sun_empty_ORIG.jpg,Ignore,2026-01-09T11:09:38.966,1767924578.9663262,34.64219379425049,2079,4157,,,P,9,,1,Correct Rejection,正解(スルー成功),4157,3.714,3.175,3.4444999999999997,6600.245,0.1515095272978503,3.9084000000000003,3.351,3.6297,2031.3576479999997,0.0,,
