,フレーム数,両眼.注視Z座標[mm]
0,1430,3.054029043482123
1,2657,2.95022228325739
2,4751,2.927847679816729
3,5049,3.0234489001811604
4,5920,2.736522423411385
5,8328,2.8900123494734387
6,8620,2.8805810052330147
7,9570,3.0468825937360617
8,14002,3.145249752317192
