trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S101_5_1,S101,5,1,R,filler,3,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\3_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_5_3_R_filler_3_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-08T12:32:42.872,1767843162.8729117,0.0,0,0,,,R,3,,1,Correct Rejection,正解(スルー成功),0,5.212,4.992,5.102,19797.517,0.050511384836795445,5.219,5.1205,5.1697500000000005,,0.0,,
S101_5_2,S101,5,2,9,unmatch,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\4_night_sun_empty.jpg,brightness,46.88,,,,,M_5_18_9_unmatch_4_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Mismatch,2026-01-08T12:32:45.470,1767843165.470471,2.5975592136383057,156,312,2026-01-08T12:32:47.197,1.7268669605255127,9,4,b,1,Correct Rejection,正解(不一致),312,3.281,3.255,3.268,10526.22,0.09500086450786703,3.2926,3.3159333333333336,3.304266666666667,,0.0,1.5391841516876834,390.0
S101_5_3,S101,5,3,G,filler,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\4_night_rain_busy.jpg,brightness,45.47,,,,,M_5_16_G_filler_4_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T12:32:48.057,1767843168.0579371,5.185025453567505,311,622,,,G,4,,1,Correct Rejection,正解(スルー成功),622,3.72,3.828,3.774,13112.905,0.07626075228944311,3.743,3.812,3.7775,,0.0,,
S101_5_4,S101,5,4,U,filler,4,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\4_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_5_29_U_filler_4_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-08T12:32:50.661,1767843170.6616578,7.788746118545532,467,935,,,U,4,,1,Correct Rejection,正解(スルー成功),935,3.851,3.797,3.824,19843.44,0.050394488052474776,3.8944,3.8638,3.8791,,0.0,,
S101_5_5,S101,5,5,S,filler,9,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\9_night_rain_busy.jpg,brightness,45.47,,,,,M_5_6_S_filler_9_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T12:32:53.252,1767843173.2521555,10.379243850708008,623,1246,,,S,9,,1,Correct Rejection,正解(スルー成功),1246,4.286,4.24,4.263,19841.711,0.050398879411155624,4.2964,4.191,4.2437000000000005,,0.0,,
S101_5_6,S101,5,6,9,match,9,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\9_night_sun_empty.jpg,brightness,46.88,,,,,M_5_44_9_match_9_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Match,2026-01-08T12:32:55.839,1767843175.83989,12.966978311538696,778,1556,2026-01-08T12:32:57.048,1.2088615894317627,9,9,t,1,Hit,正解(一致),1556,3.983,4.062,4.0225,11408.952,0.08765046956109554,3.9677999999999995,4.0252,3.9964999999999997,,0.0,2.150602824574464,1643.0
S101_5_7,S101,5,7,U,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\0_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_5_47_U_filler_0_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-08T12:32:58.444,1767843178.4446208,15.571709156036375,934,1869,,,U,0,,1,Correct Rejection,正解(スルー成功),1869,3.779,3.764,3.7714999999999996,11921.391,0.08388282877392413,3.7658,3.7814,3.7736,,0.0,,
S101_5_8,S101,5,8,A,filler,7,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\7_night_sun_busy.jpg,brightness,43.12,,,,,M_5_26_A_filler_7_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-08T12:33:01.033,1767843181.0331576,18.160245895385746,1090,2179,,,A,7,,1,Correct Rejection,正解(スルー成功),2179,3.713,3.747,3.73,9942.61,0.1005772126232448,3.71,3.7177999999999995,3.7138999999999998,,0.0,,
S101_5_9,S101,5,9,T,filler,5,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\5_night_sun_empty.jpg,brightness,46.88,,,,,M_5_5_T_filler_5_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-08T12:33:03.621,1767843183.621957,20.74904537200928,1245,2490,,,T,5,,1,Correct Rejection,正解(スルー成功),2490,3.851,3.934,3.8925,19831.636,0.050424483386040365,3.9262,3.9276000000000004,3.9269000000000003,,0.0,,
S101_5_10,S101,5,10,0,unmatch,6,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\6_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_5_11_0_unmatch_6_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Mismatch,2026-01-08T12:33:06.216,1767843186.216737,23.343825340271,1401,2801,2026-01-08T12:33:07.642,1.4255709648132324,0,6,b,1,Correct Rejection,正解(不一致),2801,3.723,3.746,3.7344999999999997,16435.375,0.060844367712936276,3.7158,3.7486000000000006,3.7322000000000006,,0.0,2.1788347686890286,2874.0
