trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S101_7_1,S101,7,1,3,match,3,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\3_night_sun_empty.jpg,brightness,46.88,,,,,M_7_14_3_match_3_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Match,2026-01-08T12:39:03.854,1767843543.8548086,0.0,0,0,2026-01-08T12:39:05.172,1.3174598217010498,3,3,t,1,Hit,正解(一致),0,5.153,4.819,4.986,19866.039,0.050337160820030605,5.1691666666666665,4.8285,4.998833333333334,,0.0,2.2021963635681527,64.0
S101_7_2,S101,7,2,G,filler,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\4_night_rain_busy.jpg,brightness,45.47,,,,,M_7_34_G_filler_4_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T12:39:06.488,1767843546.4881177,2.633308887481689,158,316,,,G,4,,1,Correct Rejection,正解(スルー成功),316,3.811,3.629,3.7199999999999998,19829.625,0.05042959713055592,3.8004,3.5994,3.6999,,0.0,,
S101_7_3,S101,7,3,I,filler,4,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_7_31_I_filler_4_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-08T12:39:09.106,1767843549.1060345,5.25122594833374,315,630,,,I,4,,1,Correct Rejection,正解(スルー成功),630,3.671,3.554,3.6125,17533.398,0.05703401017874572,3.696,3.5957999999999997,3.6459,,0.0,,
S101_7_4,S101,7,4,5,unmatch,4,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\4_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_7_6_5_unmatch_4_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Mismatch,2026-01-08T12:39:11.697,1767843551.6976058,7.84279727935791,471,941,2026-01-08T12:39:12.743,1.046092510223389,5,4,b,1,Correct Rejection,正解(不一致),941,3.401,3.271,3.336,11583.196,0.08633195881343975,3.4808,3.3111333333333333,3.3959666666666664,,0.0,2.1873784164699335,985.0
S101_7_5,S101,7,5,C,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\6_night_sun_busy.jpg,brightness,43.12,,,,,M_7_13_C_filler_6_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-08T12:39:14.300,1767843554.3001227,10.445314168930054,627,1253,,,C,6,,1,Correct Rejection,正解(スルー成功),1253,3.044,2.899,2.9715,10898.434,0.09175630186869049,3.0435999999999996,2.8884,2.9659999999999997,,0.0,,
S101_7_6,S101,7,6,1,match,1,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\1_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_7_4_1_match_1_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Match,2026-01-08T12:39:16.904,1767843556.90441,13.049601554870604,783,1566,2026-01-08T12:39:18.029,1.1248667240142822,1,1,t,1,Hit,正解(一致),1566,2.71,2.538,2.6239999999999997,4660.111,0.21458716326714106,2.7328,2.5852,2.659,4016.2372000000005,0.0,2.1116229834272917,1613.0
S101_7_7,S101,7,7,F,filler,2,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\2_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_7_32_F_filler_2_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-08T12:39:19.492,1767843559.4920435,15.637234926223757,938,1876,,,F,2,,1,Correct Rejection,正解(スルー成功),1876,3.599,3.408,3.5035,12343.242,0.08101599239486676,3.6082,3.4079,3.50805,,0.0,,
S101_7_8,S101,7,8,9,unmatch,0,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\0_night_sun_empty.jpg,,,,,,,M_7_33_9_unmatch_0_night_sun_empty_ORIG.jpg,Mismatch,2026-01-08T12:39:22.097,1767843562.0975952,18.24278664588928,1095,2189,2026-01-08T12:39:23.152,1.0550169944763184,9,0,b,1,Correct Rejection,正解(不一致),2189,3.453,3.554,3.5035,13343.78,0.07494128350437432,3.4549999999999996,3.461,3.4579999999999997,,0.0,2.1130483098329127,2235.0
S101_7_9,S101,7,9,T,filler,0,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\0_night_sun_busy.jpg,,,,,,,M_7_25_T_filler_0_night_sun_busy_ORIG.jpg,Ignore,2026-01-08T12:39:24.686,1767843564.6864555,20.831647157669067,1250,2500,,,T,0,,1,Correct Rejection,正解(スルー成功),2500,3.332,3.18,3.2560000000000002,11328.123,0.08827587765422391,3.3312,3.1808,3.2560000000000002,5492.546524590163,0.0,,
S101_7_10,S101,7,10,R,filler,7,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\7_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_7_10_R_filler_7_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-08T12:39:27.282,1767843567.282667,23.427858352661133,1406,2811,,,R,7,,1,Correct Rejection,正解(スルー成功),2811,3.576,3.46,3.518,14219.57,0.07032561462829046,3.5722,3.4772,3.5247,,0.0,,
S101_7_11,S101,7,11,4,match,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\4_night_rain_busy.jpg,brightness,45.47,,,,,M_7_11_4_match_4_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Match,2026-01-08T12:39:29.885,1767843569.8856964,26.030887842178345,1562,3124,2026-01-08T12:39:31.075,1.1902103424072266,4,4,t,1,Hit,正解(一致),3124,3.411,3.128,3.2695,10073.32,0.09927213669376135,3.4173999999999998,3.1111999999999997,3.2642999999999995,,0.0,1.855159947434198,3168.0
