trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment
S01_4_1,S01,4,1,9,match,9,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\9_day_sun_busy.jpg,,,,,,,M_4_19_9_match_9_day_sun_busy_BRIGHTONLY.jpg,Match,2026-01-05T17:34:56.156,0.0,0,0,,,9,9,None,0,Omission,無反応(不正解)
S01_4_2,S01,4,2,L,filler,5,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\5_day_sun_empty.jpg,,,,,,,M_4_38_L_filler_5_day_sun_empty_MODEL.jpg,Ignore,2026-01-05T17:34:58.677,2.5205626487731934,151,302,2026-01-05 17:34:59.718694,1.0416030883789062,L,5,t,0,False Alarm,お手つき(スルー失敗)
S01_4_3,S01,4,3,1,unmatch,4,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\4_day_sun_busy.jpg,,,,,,,M_4_1_1_unmatch_4_day_sun_busy_BRIGHTONLY.jpg,Mismatch,2026-01-05T17:35:01.163,5.0074303150177,300,601,,,1,4,None,0,Omission,無反応(不正解)
S01_4_4,S01,4,4,L,filler,8,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\8_day_rain_empty.jpg,,,,,,,M_4_34_L_filler_8_day_rain_empty_ORIG.jpg,Ignore,2026-01-05T17:35:03.654,7.497932195663452,450,900,2026-01-05 17:35:04.805583,1.1511220932006836,L,8,b,0,False Alarm,お手つき(スルー失敗)
S01_4_5,S01,4,5,Q,filler,4,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\4_day_sun_empty.jpg,,,,,,,M_4_17_Q_filler_4_day_sun_empty_BRIGHTONLY.jpg,Ignore,2026-01-05T17:35:06.163,10.006991624832153,600,1201,,,Q,4,None,1,Correct Rejection,正解(スルー成功)
S01_4_6,S01,4,6,0,unmatch,7,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\7_day_rain_empty.jpg,,,,,,,M_4_22_0_unmatch_7_day_rain_empty_ORIG.jpg,Mismatch,2026-01-05T17:35:08.667,12.51119875907898,751,1501,,,0,7,None,0,Omission,無反応(不正解)
S01_4_7,S01,4,7,S,filler,9,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\9_day_rain_busy.jpg,,,,,,,M_4_6_S_filler_9_day_rain_busy_ORIG.jpg,Ignore,2026-01-05T17:35:11.162,15.00553846359253,900,1801,2026-01-05 17:35:12.218668,1.0566015243530273,S,9,b,0,False Alarm,お手つき(スルー失敗)
S01_4_8,S01,4,8,9,match,9,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\9_day_rain_busy.jpg,,,,,,,M_4_37_9_match_9_day_rain_busy_MODEL.jpg,Match,2026-01-05T17:35:13.653,17.496702909469604,1050,2100,,,9,9,None,0,Omission,無反応(不正解)
S01_4_9,S01,4,9,E,filler,9,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\9_day_sun_empty.jpg,,,,,,,M_4_24_E_filler_9_day_sun_empty_MODEL.jpg,Ignore,2026-01-05T17:35:16.196,20.040103673934937,1202,2405,2026-01-05 17:35:17.327945,1.1313133239746094,E,9,t,0,False Alarm,お手つき(スルー失敗)
S01_4_10,S01,4,10,T,filler,3,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\3_day_rain_busy.jpg,,,,,,,M_4_23_T_filler_3_day_rain_busy_ORIG.jpg,Ignore,2026-01-05T17:35:18.663,22.507000207901,1350,2701,,,T,3,None,1,Correct Rejection,正解(スルー成功)
