trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S04_2_1,S04,2,1,8,unmatch,1,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\1_day_sun_empty.jpg,,,,,,,M_2_27_8_unmatch_1_day_sun_empty_ORIG.jpg,Mismatch,2026-01-09T11:16:17.729,1767924977.7294853,0.0,0,0,2026-01-09T11:16:19.354,1.6252944469451904,8,1,b,1,Correct Rejection,正解(不一致),0,5.925,4.925,5.425,19898.595,0.050254804422121255,5.852999999999999,4.938,5.395499999999999,,0.0,2.1821863761740166,83.0
S04_2_2,S04,2,2,U,filler,9,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\9_day_rain_empty.jpg,,,,,,,M_2_31_U_filler_9_day_rain_empty_ORIG.jpg,Ignore,2026-01-09T11:16:21.560,1767924981.5606742,3.831188917160034,230,460,,,U,9,,1,Correct Rejection,正解(スルー成功),460,3.757,3.084,3.4205,3890.232,0.25705407800871516,3.7524,3.124,3.4382,3621.1756,0.0,2.135607234185058,669.0
S04_2_3,S04,2,3,P,filler,1,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\1_day_rain_busy.jpg,brightness,23.168,contrast,1.169,gamma,1.078,M_2_33_P_filler_1_day_rain_busy_MODEL_brightness23.168_contrast1.169_gamma1.078.jpg,Ignore,2026-01-09T11:16:25.401,1767924985.40157,7.672084808349609,460,921,,,P,1,,1,Correct Rejection,正解(スルー成功),921,3.89,3.222,3.556,2788.237,0.358649569602584,3.908,3.2412,3.5746,2590.2804,0.0,,
S04_2_4,S04,2,4,D,filler,7,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\7_day_sun_empty.jpg,brightness,18.052,contrast,1.163,gamma,1.019,M_2_17_D_filler_7_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,Ignore,2026-01-09T11:16:29.244,1767924989.2444818,11.514996528625488,691,1382,,,D,7,,1,Correct Rejection,正解(スルー成功),1382,2.9,2.355,2.6275,1395.473,0.7166029009518636,2.8989000000000003,2.3950000000000005,2.6469500000000004,1322.9654,0.0,,
S04_2_5,S04,2,5,E,filler,0,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\0_day_sun_empty.jpg,,,,,,,M_2_3_E_filler_0_day_sun_empty_ORIG.jpg,Ignore,2026-01-09T11:16:33.093,1767924993.0937684,15.364283084869385,922,1844,,,E,0,,1,Correct Rejection,正解(スルー成功),1844,3.914,3.298,3.606,2046.046,0.4887475648152583,3.9210000000000003,3.3158000000000003,3.6184000000000003,2049.6722,0.0,,
S04_2_6,S04,2,6,4,unmatch,5,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\5_day_rain_busy.jpg,brightness,23.168,contrast,1.169,gamma,1.078,M_2_45_4_unmatch_5_day_rain_busy_MODEL_brightness23.168_contrast1.169_gamma1.078.jpg,Mismatch,2026-01-09T11:16:36.941,1767924996.9412887,19.211803436279297,1153,2305,2026-01-09T11:16:38.473,1.5326964855194092,4,5,b,1,Correct Rejection,正解(不一致),2305,3.551,2.923,3.237,1831.256,0.5460732961421013,3.5536000000000003,2.9452000000000003,3.2494000000000005,1755.5212,0.0,2.808846980640915,2401.0
S04_2_7,S04,2,7,Q,filler,1,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\1_day_rain_empty.jpg,brightness,35.62,,,,,M_2_20_Q_filler_1_day_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-09T11:16:40.797,1767925000.7974386,23.06795334815979,1384,2768,,,Q,1,,1,Correct Rejection,正解(スルー成功),2768,3.936,3.523,3.7295,2828.596,0.3535322824468394,3.957,3.525,3.7409999999999997,2198.1948,0.0,2.5437703434577115,2956.0
S04_2_8,S04,2,8,2,unmatch,6,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\6_day_rain_empty.jpg,,,,,,,M_2_43_2_unmatch_6_day_rain_empty_ORIG.jpg,Mismatch,2026-01-09T11:16:44.642,1767925004.642624,26.91313862800598,1615,3230,2026-01-09T11:16:46.065,1.4231011867523191,2,6,b,1,Correct Rejection,正解(不一致),3230,3.39,2.799,3.0945,1876.696,0.5328513515241681,3.3928,2.8289999999999997,3.1109,1876.9347999999998,0.0,4.2296910493374655,3320.0
S04_2_9,S04,2,9,F,filler,4,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\4_day_sun_busy.jpg,brightness,45.47,,,,,M_2_14_F_filler_4_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-09T11:16:48.488,1767925008.488303,30.75881767272949,1846,3691,,,F,4,,1,Correct Rejection,正解(スルー成功),3691,4.347,3.734,4.0405,5268.233,0.18981696519497143,4.3172,3.7068,4.012,5073.623799999999,0.0,,
S04_2_10,S04,2,10,2,unmatch,5,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\5_day_sun_empty.jpg,brightness,18.052,contrast,1.163,gamma,1.019,M_2_15_2_unmatch_5_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,Mismatch,2026-01-09T11:16:52.334,1767925012.334205,34.60471963882446,2076,4153,2026-01-09T11:16:53.780,1.4465391635894775,2,5,b,1,Correct Rejection,正解(不一致),4153,4.787,4.068,4.4275,6368.986,0.15701086483782506,4.7538,4.0667333333333335,4.410266666666667,5453.4755,0.0,2.8676967592725875,4241.0
