trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S04_6_1,S04,6,1,D,filler,4,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\4_day_sun_busy.jpg,,,,,,,M_6_21_D_filler_4_day_sun_busy_ORIG.jpg,Ignore,2026-01-09T11:51:43.966,1767927103.9660342,0.0,0,0,,,D,4,,1,Correct Rejection,正解(スルー成功),0,5.459,4.805,5.132,19814.498,0.050468096643175114,5.462666666666666,4.829833333333334,5.14625,,0.0,,
S04_6_2,S04,6,2,3,match,3,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\3_day_sun_busy.jpg,brightness,45.47,,,,,M_6_48_3_match_3_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Match,2026-01-09T11:51:47.807,1767927107.807855,3.841820478439331,231,461,2026-01-09T11:51:49.468,1.6609776020050049,3,3,t,1,Hit,正解(一致),461,3.781,3.27,3.5255,12221.419,0.08182355911371667,3.7704,3.2788000000000004,3.5246000000000004,,0.0,1.6480274759140785,530.0
S04_6_3,S04,6,3,I,filler,1,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\1_day_rain_empty.jpg,brightness,35.62,,,,,M_6_9_I_filler_1_day_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-09T11:51:51.671,1767927111.6716552,7.705621004104614,462,925,,,I,1,,1,Correct Rejection,正解(スルー成功),925,4.166,3.56,3.8630000000000004,9487.722,0.10539937827014746,4.154,3.6104,3.8822,,0.0,,
S04_6_4,S04,6,4,P,filler,2,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\2_day_sun_empty.jpg,,,,,,,M_6_43_P_filler_2_day_sun_empty_ORIG.jpg,Ignore,2026-01-09T11:51:55.525,1767927115.525767,11.559733152389526,694,1387,,,P,2,,1,Correct Rejection,正解(スルー成功),1387,5.154,4.59,4.872,9605.409,0.1041080083107341,5.1476999999999995,4.595666666666666,4.871683333333333,,0.0,1.9330958518631387,1545.0
S04_6_5,S04,6,5,2,match,2,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\2_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_6_42_2_match_2_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Match,2026-01-09T11:51:59.406,1767927119.4061213,15.440087080001833,926,1853,2026-01-09T11:52:01.215,1.8096885681152344,2,2,t,1,Hit,正解(一致),1853,4.441,3.932,4.1865,10286.111,0.09721847255974585,4.4664,3.9153999999999995,4.1909,,0.0,2.5627673781588167,1947.0
S04_6_6,S04,6,6,B,filler,2,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\2_day_sun_empty.jpg,,,,,,,M_6_3_B_filler_2_day_sun_empty_ORIG.jpg,Ignore,2026-01-09T11:52:03.264,1767927123.2641368,19.298102617263797,1158,2316,,,B,2,,1,Correct Rejection,正解(スルー成功),2316,4.136,3.582,3.859,8875.038,0.11267557389613429,4.1566,3.6042,3.8804,,0.0,,
S04_6_7,S04,6,7,P,filler,5,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\5_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_6_34_P_filler_5_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-09T11:52:07.122,1767927127.1222022,23.15616798400879,1389,2779,,,P,5,,1,Correct Rejection,正解(スルー成功),2779,3.968,3.46,3.714,10360.6,0.0965195065922823,3.9661999999999997,3.4676,3.7169,,0.0,,
S04_6_8,S04,6,8,8,unmatch,9,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\9_day_sun_busy.jpg,,,,,,,M_6_11_8_unmatch_9_day_sun_busy_ORIG.jpg,Mismatch,2026-01-09T11:52:10.982,1767927130.9829,27.016865968704224,1621,3242,2026-01-09T11:52:12.823,1.8405990600585935,8,9,b,1,Correct Rejection,正解(不一致),3242,4.114,3.533,3.8235,9127.271,0.1095617737218496,4.1176,3.5509999999999997,3.8343,,0.0,1.8797918760307144,3343.0
S04_6_9,S04,6,9,J,filler,9,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\9_day_rain_empty.jpg,,,,,,,M_6_32_J_filler_9_day_rain_empty_ORIG.jpg,Ignore,2026-01-09T11:52:14.830,1767927134.8300035,30.863969326019287,1852,3704,,,J,9,,1,Correct Rejection,正解(スルー成功),3704,4.283,3.727,4.005,8760.844,0.11414425368149463,4.2844999999999995,3.727,4.00575,,0.0,,
S04_6_10,S04,6,10,T,filler,2,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\2_day_sun_empty.jpg,brightness,40.55,,,,,M_6_10_T_filler_2_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-09T11:52:18.691,1767927138.6917715,34.72573757171631,2084,4167,,,T,2,,1,Correct Rejection,正解(スルー成功),4167,4.82,4.363,4.5915,9211.066,0.10856506727885784,4.8082,4.3372,4.5727,,0.0,,
