trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S04_5_1,S04,5,1,B,filler,9,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\9_day_sun_empty.jpg,,,,,,,M_5_15_B_filler_9_day_sun_empty_ORIG.jpg,Ignore,2026-01-09T11:47:46.511,1767926866.5114703,0.0,0,0,,,B,9,,1,Correct Rejection,正解(スルー成功),0,6.311,5.819,6.0649999999999995,19738.37,0.05066274469472404,6.318083333333333,5.823333333333333,6.070708333333333,,0.0,,
S04_5_2,S04,5,2,E,filler,2,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\2_day_sun_busy.jpg,brightness,45.47,,,,,M_5_29_E_filler_2_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-09T11:47:50.379,1767926870.3798003,3.868330001831055,232,464,,,E,2,,1,Correct Rejection,正解(スルー成功),464,4.87,4.391,4.6305,19791.199,0.05052750972793513,4.8548,4.3866,4.620699999999999,,0.0,,
S04_5_3,S04,5,3,7,unmatch,3,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\3_day_rain_empty.jpg,,,,,,,M_5_14_7_unmatch_3_day_rain_empty_ORIG.jpg,Mismatch,2026-01-09T11:47:54.226,1767926874.2269664,7.715496063232422,463,926,2026-01-09T11:47:55.839,1.612498760223389,7,3,b,1,Correct Rejection,正解(不一致),926,3.749,3.315,3.532,5106.439,0.1958311849020423,3.7632,3.3487999999999998,3.556,5259.26654,0.0,3.0746111272421546,1051.0
S04_5_4,S04,5,4,U,filler,9,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\9_day_sun_empty.jpg,,,,,,,M_5_25_U_filler_9_day_sun_empty_ORIG.jpg,Ignore,2026-01-09T11:47:58.081,1767926878.081846,11.570375680923462,694,1388,,,U,9,,1,Correct Rejection,正解(スルー成功),1388,4.534,4.055,4.294499999999999,17688.939,0.05653250316483086,4.5278,4.0556,4.2917000000000005,,0.0,,
S04_5_5,S04,5,5,8,unmatch,9,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\9_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_5_9_8_unmatch_9_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Mismatch,2026-01-09T11:48:01.928,1767926881.9285514,15.417081117630005,925,1850,2026-01-09T11:48:03.360,1.431922435760498,8,9,b,1,Correct Rejection,正解(不一致),1850,4.485,4.132,4.3085,13945.37,0.07170838780182956,4.4335,4.1306,4.28205,,0.0,3.2096502760096457,1912.0
S04_5_6,S04,5,6,L,filler,4,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\4_day_sun_empty.jpg,brightness,40.55,,,,,M_5_10_L_filler_4_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-09T11:48:05.774,1767926885.77437,19.26289963722229,1156,2312,,,L,4,,1,Correct Rejection,正解(スルー成功),2312,4.134,3.647,3.8905000000000003,12137.94,0.08238630278284453,4.1262,3.6366,3.8814,,0.0,,
S04_5_7,S04,5,7,P,filler,0,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\0_day_sun_busy.jpg,brightness,45.47,,,,,M_5_48_P_filler_0_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-09T11:48:09.646,1767926889.6468563,23.135385990142822,1388,2776,,,P,0,,1,Correct Rejection,正解(スルー成功),2776,5.065,4.443,4.754,19798.927,0.050507787618995714,5.0299000000000005,4.426399999999999,4.728149999999999,,0.0,,
S04_5_8,S04,5,8,0,unmatch,7,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\7_day_sun_empty.jpg,,,,,,,M_5_33_0_unmatch_7_day_sun_empty_ORIG.jpg,Mismatch,2026-01-09T11:48:13.492,1767926893.4927812,26.981310844421387,1619,3238,2026-01-09T11:48:15.132,1.6399571895599363,0,7,b,1,Correct Rejection,正解(不一致),3238,5.139,4.616,4.8774999999999995,19794.377,0.05051939750364459,5.107799999999999,4.619,4.8633999999999995,,0.0,4.004120087914967,3314.0
S04_5_9,S04,5,9,J,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\6_day_rain_empty.jpg,brightness,35.62,,,,,M_5_41_J_filler_6_day_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-09T11:48:17.337,1767926897.3377922,30.82632184028625,1850,3699,,,J,6,,1,Correct Rejection,正解(スルー成功),3699,4.802,4.246,4.524,19822.627,0.050447400336998724,4.8,4.2654000000000005,4.5327,,0.0,,
S04_5_10,S04,5,10,R,filler,8,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\8_day_rain_busy.jpg,,,,,,,M_5_11_R_filler_8_day_rain_busy_ORIG.jpg,Ignore,2026-01-09T11:48:21.201,1767926901.201424,34.68995380401611,2081,4163,,,R,8,,1,Correct Rejection,正解(スルー成功),4163,5.218,4.816,5.0169999999999995,19762.238,0.05060155636218934,5.2136,4.816,5.014799999999999,,0.0,,
