trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,Is_Alphabet_Trial,Back_Image_Source,Back_Image_Path,Back_Image_Name_Used,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S08_0_1,S08,0,1,3,match,3,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\3_day_sun_empty.jpg,brightness,18.052,contrast,1.163,gamma,1.019,M_0_11_3_match_3_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,Match,2026-01-10T14:25:33.945,1768022733.945857,0.0,0,0,2026-01-10T14:25:35.498,1.5524930953979492,3,3,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Bright\S08\0\M_0_11_3_match_3_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,M_0_11_3_match_3_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,0,4.601,3.664,4.1325,15630.727,0.06397655080278736,4.549499999999999,3.656,4.1027499999999995,,0.0,4.712838737427333,102.0
S08_0_2,S08,0,2,C,filler,8,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\8_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_0_30_C_filler_8_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-10T14:25:36.544,1768022736.544982,2.5991249084472656,156,312,,,C,8,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,312,3.874,3.315,3.5945,4323.675,0.231284728847566,3.8536,2.9297999999999997,3.3917,4541.1546,0.0,,
S08_0_3,S08,0,3,A,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\6_day_rain_busy.jpg,brightness,36.09,,,,,M_0_40_A_filler_6_day_rain_busy_BRIGHTONLY_brightness36.090.jpg,Ignore,2026-01-10T14:25:39.139,1768022739.1391733,5.193316221237183,312,623,,,A,6,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,623,3.739,3.127,3.433,3749.562,0.266697816971689,3.7784,3.131133333333333,3.4547666666666665,4023.649,0.0,,
S08_0_4,S08,0,4,U,filler,5,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\5_day_sun_empty.jpg,brightness,40.55,,,,,M_0_25_U_filler_5_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-10T14:25:41.728,1768022741.7283106,7.782453536987305,467,934,,,U,5,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,934,3.912,3.225,3.5685000000000002,9327.47,0.10721020812717705,3.9611000000000005,3.2744,3.61775,,0.0,,
S08_0_5,S08,0,5,2,match,2,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\2_day_rain_busy.jpg,,,,,,,M_0_5_2_match_2_day_rain_busy_ORIG.jpg,Match,2026-01-10T14:25:44.333,1768022744.3338482,10.387991189956663,623,1247,2026-01-10T14:25:45.612,1.2785377502441406,2,2,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Bright\S08\0\M_0_5_2_match_2_day_rain_busy_ORIG.jpg,M_0_5_2_match_2_day_rain_busy_ORIG.jpg,1247,3.884,3.25,3.567,11803.67,0.08471941353833172,3.8784,3.2735999999999996,3.5759999999999996,,0.0,3.959076033330125,1331.0
S08_0_6,S08,0,6,S,filler,8,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\8_day_rain_busy.jpg,brightness,36.09,,,,,M_0_2_S_filler_8_day_rain_busy_BRIGHTONLY_brightness36.090.jpg,Ignore,2026-01-10T14:25:46.937,1768022746.937669,12.991811990737917,780,1559,,,S,8,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,1559,3.98,3.426,3.7030000000000003,14403.923,0.06942553080851654,3.9812,3.3444000000000003,3.6628,,0.0,,
S08_0_7,S08,0,7,T,filler,9,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\9_day_sun_empty.jpg,brightness,40.55,,,,,M_0_35_T_filler_9_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-10T14:25:49.527,1768022749.5270865,15.58122944831848,935,1870,,,T,9,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,1870,3.846,3.094,3.4699999999999998,4794.955,0.20855253073282232,3.8634,3.104,3.4837,4414.007599999999,0.0,,
S08_0_8,S08,0,8,A,filler,2,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\2_day_rain_empty.jpg,,,,,,,M_0_12_A_filler_2_day_rain_empty_ORIG.jpg,Ignore,2026-01-10T14:25:52.146,1768022752.1463883,18.200531244277958,1092,2184,,,A,2,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,2184,4.191,3.496,3.8434999999999997,19851.981,0.05037280662317781,4.183,3.5582000000000003,3.8706,,0.0,3.459243805789073,2309.0
S08_0_9,S08,0,9,6,unmatch,4,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\4_day_sun_empty.jpg,brightness,40.55,,,,,M_0_32_6_unmatch_4_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Mismatch,2026-01-10T14:25:54.750,1768022754.7506945,20.80483746528625,1248,2497,2026-01-10T14:25:56.042,1.292158126831055,6,4,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Bright\S08\0\M_0_32_6_unmatch_4_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,M_0_32_6_unmatch_4_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,2497,3.899,3.077,3.488,13373.386,0.07477537850174967,3.8928,3.3706000000000005,3.6317000000000004,,0.0,4.834763309169338,2552.0
S08_0_10,S08,0,10,G,filler,6,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\6_day_rain_empty.jpg,,,,,,,M_0_43_G_filler_6_day_rain_empty_ORIG.jpg,Ignore,2026-01-10T14:25:57.355,1768022757.3553348,23.40947771072388,1405,2809,,,G,6,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,2809,3.638,2.805,3.2215,8564.021,0.11676757915469847,3.6564,2.8066000000000004,3.2315000000000005,4540.297333333333,0.0,,
