trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment
S01_9_1,S01,9,1,T,filler,0,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\0_day_sun_busy.jpg,,,,,,,M_9_28_T_filler_0_day_sun_busy_BRIGHTONLY.jpg,Ignore,2026-01-05T17:51:55.727,0.0,0,0,,,T,0,None,1,Correct Rejection,正解(スルー成功)
S01_9_2,S01,9,2,I,filler,6,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\6_day_rain_busy.jpg,,,,,,,M_9_7_I_filler_6_day_rain_busy_BRIGHTONLY.jpg,Ignore,2026-01-05T17:51:58.209,2.4822146892547607,149,298,,,I,6,None,1,Correct Rejection,正解(スルー成功)
S01_9_3,S01,9,3,5,match,5,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\5_day_rain_busy.jpg,,,,,,,M_9_23_5_match_5_day_rain_busy_ORIG.jpg,Match,2026-01-05T17:52:00.707,4.980323791503906,299,598,,,5,5,None,0,Omission,無反応(不正解)
S01_9_4,S01,9,4,E,filler,1,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\1_day_sun_busy.jpg,,,,,,,M_9_6_E_filler_1_day_sun_busy_ORIG.jpg,Ignore,2026-01-05T17:52:03.216,7.489135026931763,449,899,2026-01-05 17:52:04.379058,1.1625213623046875,E,1,t,0,False Alarm,お手つき(スルー失敗)
S01_9_5,S01,9,5,F,filler,2,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\2_day_sun_empty.jpg,,,,,,,M_9_16_F_filler_2_day_sun_empty_BRIGHTONLY.jpg,Ignore,2026-01-05T17:52:05.716,9.98941969871521,599,1199,,,F,2,None,1,Correct Rejection,正解(スルー成功)
S01_9_6,S01,9,6,T,filler,9,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\9_day_rain_busy.jpg,,,,,,,M_9_36_T_filler_9_day_rain_busy_ORIG.jpg,Ignore,2026-01-05T17:52:08.210,12.48344111442566,749,1498,,,T,9,None,1,Correct Rejection,正解(スルー成功)
S01_9_7,S01,9,7,7,unmatch,8,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\8_day_sun_busy.jpg,,,,,,,M_9_19_7_unmatch_8_day_sun_busy_MODEL.jpg,Mismatch,2026-01-05T17:52:10.702,14.975008010864258,899,1797,,,7,8,None,0,Omission,無反応(不正解)
S01_9_8,S01,9,8,G,filler,7,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\7_day_rain_empty.jpg,,,,,,,M_9_26_G_filler_7_day_rain_empty_MODEL.jpg,Ignore,2026-01-05T17:52:13.202,17.474785089492798,1048,2097,2026-01-05 17:52:14.080238,0.8780512809753418,G,7,b,0,False Alarm,お手つき(スルー失敗)
S01_9_9,S01,9,9,1,match,1,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\1_day_rain_empty.jpg,,,,,,,M_9_38_1_match_1_day_rain_empty_BRIGHTONLY.jpg,Match,2026-01-05T17:52:15.695,19.96829581260681,1198,2396,,,1,1,None,0,Omission,無反応(不正解)
S01_9_10,S01,9,10,I,filler,6,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\6_day_sun_busy.jpg,,,,,,,M_9_22_I_filler_6_day_sun_busy_MODEL.jpg,Ignore,2026-01-05T17:52:18.219,22.492594718933105,1350,2699,2026-01-05 17:52:19.110776,0.890779972076416,I,6,t,0,False Alarm,お手つき(スルー失敗)
S01_9_11,S01,9,11,3,unmatch,1,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\1_day_sun_busy.jpg,,,,,,,M_9_14_3_unmatch_1_day_sun_busy_ORIG.jpg,Mismatch,2026-01-05T17:52:20.729,25.00220489501953,1500,3000,,,3,1,None,0,Omission,無反応(不正解)
