trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment
S01_5_1,S01,5,1,A,filler,5,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\5_day_rain_empty.jpg,,,,,,,M_5_21_A_filler_5_day_rain_empty_MODEL.jpg,Ignore,2026-01-05T17:38:09.412,0.0,0,0,,,A,5,None,1,Correct Rejection,正解(スルー成功)
S01_5_2,S01,5,2,G,filler,9,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\9_day_sun_empty.jpg,,,,,,,M_5_4_G_filler_9_day_sun_empty_MODEL.jpg,Ignore,2026-01-05T17:38:11.923,2.5119571685791016,151,301,,,G,9,None,1,Correct Rejection,正解(スルー成功)
S01_5_3,S01,5,3,4,match,4,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\4_day_rain_empty.jpg,,,,,,,M_5_38_4_match_4_day_rain_empty_ORIG.jpg,Match,2026-01-05T17:38:14.426,5.014009714126587,301,602,,,4,4,None,0,Omission,無反応(不正解)
S01_5_4,S01,5,4,D,filler,3,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\3_day_sun_empty.jpg,,,,,,,M_5_40_D_filler_3_day_sun_empty_BRIGHTONLY.jpg,Ignore,2026-01-05T17:38:16.925,7.513899803161621,451,902,2026-01-05 17:38:17.936150,1.010218620300293,D,3,t,0,False Alarm,お手つき(スルー失敗)
S01_5_5,S01,5,5,E,filler,8,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\8_day_rain_empty.jpg,,,,,,,M_5_5_E_filler_8_day_rain_empty_ORIG.jpg,Ignore,2026-01-05T17:38:19.414,10.002244710922241,600,1200,,,E,8,None,1,Correct Rejection,正解(スルー成功)
S01_5_6,S01,5,6,4,match,4,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\4_day_rain_empty.jpg,,,,,,,M_5_33_4_match_4_day_rain_empty_MODEL.jpg,Match,2026-01-05T17:38:21.923,12.511387348175049,751,1501,,,4,4,None,0,Omission,無反応(不正解)
S01_5_7,S01,5,7,F,filler,8,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\8_day_sun_empty.jpg,,,,,,,M_5_39_F_filler_8_day_sun_empty_MODEL.jpg,Ignore,2026-01-05T17:38:24.428,15.016602993011475,901,1802,2026-01-05 17:38:25.631977,1.2033419609069824,F,8,t,0,False Alarm,お手つき(スルー失敗)
S01_5_8,S01,5,8,P,filler,3,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\3_day_rain_empty.jpg,,,,,,,M_5_43_P_filler_3_day_rain_empty_BRIGHTONLY.jpg,Ignore,2026-01-05T17:38:26.916,17.504862785339355,1050,2101,,,P,3,None,1,Correct Rejection,正解(スルー成功)
S01_5_9,S01,5,9,7,match,7,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\7_day_sun_empty.jpg,,,,,,,M_5_9_7_match_7_day_sun_empty_ORIG.jpg,Match,2026-01-05T17:38:29.426,20.014196395874023,1201,2402,,,7,7,None,0,Omission,無反応(不正解)
S01_5_10,S01,5,10,I,filler,0,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\0_day_sun_busy.jpg,,,,,,,M_5_41_I_filler_0_day_sun_busy_BRIGHTONLY.jpg,Ignore,2026-01-05T17:38:31.940,22.528876543045044,1352,2703,2026-01-05 17:38:32.913923,0.9730148315429688,I,0,t,0,False Alarm,お手つき(スルー失敗)
S01_5_11,S01,5,11,L,filler,4,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\4_day_sun_empty.jpg,,,,,,,M_5_37_L_filler_4_day_sun_empty_MODEL.jpg,Ignore,2026-01-05T17:38:34.424,25.012807846069336,1501,3002,,,L,4,None,1,Correct Rejection,正解(スルー成功)
S01_5_12,S01,5,12,3,unmatch,7,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\7_day_sun_busy.jpg,,,,,,,M_5_20_3_unmatch_7_day_sun_busy_MODEL.jpg,Mismatch,2026-01-05T17:38:36.923,27.511293411254883,1651,3301,,,3,7,None,0,Omission,無反応(不正解)
S01_5_13,S01,5,13,T,filler,7,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\7_day_rain_busy.jpg,,,,,,,M_5_46_T_filler_7_day_rain_busy_BRIGHTONLY.jpg,Ignore,2026-01-05T17:38:39.424,30.012882947921753,1801,3602,2026-01-05 17:38:40.366755,0.941840410232544,T,7,b,0,False Alarm,お手つき(スルー失敗)
S01_5_14,S01,5,14,S,filler,3,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\3_day_sun_empty.jpg,,,,,,,M_5_26_S_filler_3_day_sun_empty_ORIG.jpg,Ignore,2026-01-05T17:38:41.921,32.50921368598938,1951,3901,,,S,3,None,1,Correct Rejection,正解(スルー成功)
S01_5_15,S01,5,15,9,match,9,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\9_day_sun_busy.jpg,,,,,,,M_5_14_9_match_9_day_sun_busy_BRIGHTONLY.jpg,Match,2026-01-05T17:38:44.423,35.01099610328674,2101,4201,,,9,9,None,0,Omission,無反応(不正解)
S01_5_16,S01,5,16,R,filler,5,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\5_day_sun_busy.jpg,,,,,,,M_5_8_R_filler_5_day_sun_busy_ORIG.jpg,Ignore,2026-01-05T17:38:46.934,37.52260136604309,2251,4503,2026-01-05 17:38:48.027990,1.0933568477630615,R,5,t,0,False Alarm,お手つき(スルー失敗)
S01_5_17,S01,5,17,7,unmatch,2,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\2_day_rain_empty.jpg,,,,,,,M_5_12_7_unmatch_2_day_rain_empty_ORIG.jpg,Mismatch,2026-01-05T17:38:49.415,40.003883838653564,2400,4800,,,7,2,None,0,Omission,無反応(不正解)
