,フレーム数,両眼.注視Z座標[mm]
0,1017,1.6778482360791647
1,1335,3.1841222990649074
2,2276,3.6639500420190503
3,3732,2.9237953064795277
4,4049,3.4234743819428983
5,4990,2.7886890126395874
6,5547,3.5857764421817766
