frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization
1800,2009,2.125360376807302,5,pictures\transformed\roomBright_figureDark\2.JPG,gamma,0.764773815786332,contrast,1.042233191095406,equalization,5.502929373514528,0,6_2_gamma0.76_contrast1.0_equalization5.5.jpg,6,2,1.0,0.76,0.0,0.0,5.5
4200,4429,2.3065006216708457,13,pictures\transformed\roomBright_figureDark\1.JPG,gamma,1.086303361686383,contrast,0.8711813586396664,brightness,16.1391634261623,2,14_1_gamma1.1_contrast0.87_brightness16.0.jpg,14,1,0.87,1.1,0.0,16.0,0.0
6300,6510,2.3637400533254143,20,pictures\transformed\roomBright_figureDark\1.JPG,brightness,1.282963162170259,contrast,0.9430834275451137,gamma,0.6838657853099134,2,21_1_brightness1.3_contrast0.94_gamma0.68.jpg,21,1,0.94,0.68,0.0,1.3,0.0
6600,6817,2.301647340080941,21,pictures\transformed\roomBright_figureDark\2.JPG,brightness,17.02240639811025,gamma,0.8344498460381446,contrast,1.119965408541925,2,22_2_brightness17.0_gamma0.83_contrast1.1.jpg,22,2,1.1,0.83,0.0,17.0,0.0
6900,7105,2.6086224477394317,22,pictures\transformed\roomBright_figureDark\S.JPG,contrast,1.166741560714264,sharpness,0.1935373907314855,gamma,1.060139886416154,1,23_S_contrast1.2_sharpness0.19_gamma1.1.jpg,23,S,1.2,1.1,0.19,0.0,0.0
9000,9203,2.506960100858584,29,pictures\transformed\roomBright_figureDark\C.JPG,brightness,23.08498370806237,sharpness,0.8059074292863666,contrast,1.060456341083077,1,30_C_brightness23.0_sharpness0.81_contrast1.1.jpg,30,C,1.1,0.0,0.81,23.0,0.0
9600,9822,2.37771195337463,31,pictures\transformed\roomBright_figureDark\B.JPG,sharpness,0.23171013737304,gamma,0.9427089938827032,equalization,21.81404896043908,2,32_B_sharpness0.23_gamma0.94_equalization22.0.jpg,32,B,0.0,0.94,0.23,0.0,22.0
12300,12519,2.470020358924116,40,pictures\transformed\roomBright_figureDark\9.JPG,contrast,0.8259594291551874,brightness,22.09099611834494,sharpness,0.0777671967540517,0,41_9_contrast0.83_brightness22.0_sharpness0.078.jpg,41,9,0.83,0.0,0.078,22.0,0.0
14100,14349,2.561757834654681,46,pictures\transformed\roomBright_figureDark\3.JPG,gamma,0.5976185257790692,sharpness,0.0374121637890186,equalization,18.8597570607554,2,47_3_gamma0.6_sharpness0.037_equalization19.0.jpg,47,3,0.0,0.6,0.037,0.0,19.0
