trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,FrontIsDigit_inferred,Skip_Task,Skip_Reason,task_start_frame_emr,task_end_frame_emr,diopter_baseline,diopter_onset_frame,diopter_peak_frame,diopter_peak_value,diopter_delta,diopter_descent_frame,baseline_frame_start,baseline_frame_end,miosis_frame_start,miosis_frame_end,pupil_left_baseline,pupil_right_baseline,pupil_both_baseline,pupil_left_miosis_mean,pupil_right_miosis_mean,pupil_both_miosis_mean,pupil_left_miosis_min,pupil_right_miosis_min,pupil_both_miosis_min,pupil_left_miosis_min_frame,pupil_right_miosis_min_frame,pupil_both_miosis_min_frame,pupil_left_change_rate_mean,pupil_right_change_rate_mean,pupil_both_change_rate_mean,pupil_left_change_rate_min,pupil_right_change_rate_min,pupil_both_change_rate_min,BL_stim120_frame_start,BL_stim120_frame_end,BL_stim120_pupil_both,BL_stim120_change_rate_mean,BL_stim120_change_rate_min,BL_onset120_frame_start,BL_onset120_frame_end,BL_onset120_pupil_both,BL_onset120_change_rate_mean,BL_onset120_change_rate_min,BL_stim_to_onset_frame_start,BL_stim_to_onset_frame_end,BL_stim_to_onset_pupil_both,BL_stim_to_onset_change_rate_mean,BL_stim_to_onset_change_rate_min
S102_7_1,S102,7,1,C,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\6_night_sun_busy.jpg,brightness,43.12,,,,,M_7_13_C_filler_6_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-08T15:47:25.507,1767854845.5077703,0.0,0,0,,,C,6,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_7_2,S102,7,2,0,unmatch,3,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\3_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_7_27_0_unmatch_3_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Mismatch,2026-01-08T15:47:28.105,1767854848.1059537,2.5981833934783936,156,312,2026-01-08T15:47:29.431,1.3259246349334717,0,3,b,1,Correct Rejection,正解(不一致),True,False,,312.0,611.0,0.0,382.0,458.0,2.715444497286806,2.715444497286806,532.0,192.0,311.0,382.0,532.0,5.967131111111112,5.763372500000001,5.865251805555556,5.903012141280353,5.465598675496689,5.684305408388521,5.6204,5.1122,5.4059,478.0,459.0,483.0,0.010745359643827097,0.05166659356189663,0.0308505760989908,0.058106836376609856,0.11298462835778898,0.07831749101043865,312.0,431.0,6.155616666666666,0.07656605077933888,0.12179391720840309,262.0,381.0,6.139539999999999,0.07414799669217531,0.11949429436081523,312.0,381.0,6.227785714285716,0.0872670208691546,0.13197077613001662
S102_7_3,S102,7,3,R,filler,7,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\7_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_7_10_R_filler_7_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-08T15:47:30.694,1767854850.6940796,5.186309337615967,311,622,,,R,7,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_7_4,S102,7,4,A,filler,3,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\3_night_rain_busy.jpg,,,,,,,M_7_24_A_filler_3_night_rain_busy_ORIG.jpg,Ignore,2026-01-08T15:47:33.290,1767854853.2908156,7.783045291900635,467,934,,,A,3,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_7_5,S102,7,5,7,unmatch,3,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\3_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_7_35_7_unmatch_3_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Mismatch,2026-01-08T15:47:35.892,1767854855.8927555,10.384985446929932,623,1246,2026-01-08T15:47:37.479,1.5866303443908691,7,3,b,1,Correct Rejection,正解(不一致),True,False,,1246.0,1545.0,0.0,1336.0,1402.0,3.4974540352110375,3.4974540352110375,1486.0,1126.0,1245.0,1336.0,1486.0,6.150440833333334,5.876430833333334,6.013435833333333,4.883536865342163,4.509478145695364,4.696507505518764,4.4668,4.1178,4.2991,1427.0,1429.0,1427.0,0.2059858800892734,0.2326161451410435,0.21899765197703572,0.2737431151615284,0.29926853275592324,0.2850842481482092,1246.0,1365.0,5.541372361111111,0.1524649131181903,0.22418135439323197,1216.0,1335.0,5.856744583333334,0.1981027277706939,0.2659574036685767,1246.0,1335.0,5.739766111111112,0.18175977651298272,0.2509973548089794
S102_7_6,S102,7,6,Q,filler,4,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\4_night_rain_empty.jpg,,,,,,,M_7_38_Q_filler_4_night_rain_empty_ORIG.jpg,Ignore,2026-01-08T15:47:38.496,1767854858.4964254,12.988655090332031,779,1559,,,Q,4,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_7_7,S102,7,7,3,match,3,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\3_night_sun_empty.jpg,brightness,46.88,,,,,M_7_14_3_match_3_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Match,2026-01-08T15:47:41.087,1767854861.0872936,15.57952332496643,935,1870,2026-01-08T15:47:42.514,1.4274697303771973,3,3,t,1,Hit,正解(一致),True,False,,1870.0,2169.0,0.0,1947.0,2042.0,9.047644678113347,9.047644678113347,2097.0,1750.0,1869.0,1947.0,2097.0,6.4270525,6.0856575,6.256355,5.014955629139073,4.488043708609272,4.751499668874173,4.8158,4.188599999999999,4.5512999999999995,2029.0,2062.0,2062.0,0.2197114261725616,0.262521147696979,0.24053227975807434,0.25069851226514794,0.3117259720909369,0.272531689777834,1870.0,1989.0,5.4391825,0.12643128468769477,0.16323822559732107,1827.0,1946.0,5.894481666666667,0.19390712575391736,0.22787103983415005,1870.0,1946.0,5.727144805194806,0.17035454305881603,0.20531082156823705
S102_7_8,S102,7,8,F,filler,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\7_night_sun_empty.jpg,,,,,,,M_7_44_F_filler_7_night_sun_empty_ORIG.jpg,Ignore,2026-01-08T15:47:43.687,1767854863.687275,18.17950463294983,1091,2182,,,F,7,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_7_9,S102,7,9,2,match,2,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\2_night_sun_busy.jpg,brightness,43.12,,,,,M_7_23_2_match_2_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Match,2026-01-08T15:47:46.295,1767854866.295805,20.788034677505493,1247,2495,2026-01-08T15:47:47.960,1.6649658679962158,2,2,t,1,Hit,正解(一致),True,False,,2495.0,2794.0,0.0,2573.0,2652.0,8.985333982124258,8.985333982124258,2723.0,2375.0,2494.0,2573.0,2723.0,6.270700000000001,5.8209875,6.04584375,4.629394039735099,4.2413015452538625,4.435347792494482,4.4118,4.0204,4.2376000000000005,2651.0,2671.0,2651.0,0.2617420639266591,0.2713776579568566,0.2663806780493655,0.2964421834882868,0.3093268109577627,0.2990887334790946,2495.0,2614.0,5.180067847222222,0.14376646729194714,0.1819412167984661,2453.0,2572.0,5.731745625,0.22617853570665367,0.26067898381306825,2495.0,2572.0,5.55466891025641,0.20150996141195016,0.23711024572940967
S102_7_10,S102,7,10,T,filler,0,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\0_night_sun_busy.jpg,,,,,,,M_7_25_T_filler_0_night_sun_busy_ORIG.jpg,Ignore,2026-01-08T15:47:48.914,1767854868.9148796,23.40710926055908,1404,2809,,,T,0,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_7_11,S102,7,11,G,filler,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\4_night_rain_busy.jpg,brightness,45.47,,,,,M_7_34_G_filler_4_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T15:47:51.504,1767854871.5043998,25.99662947654724,1560,3120,,,G,4,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
