Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
4,pictures\transformed\roomDark_figureBright\B.JPG,contrast,0.8569299350479549,sharpness,0.3230101052196778,equalization,9.077364513087351,1,5_B_contrast0.857_sharpness0.323_equalization9.077.jpg,1500,5,B,0.857,0,0.323,0,9.077
23,pictures\transformed\roomDark_figureBright\B.JPG,brightness,19.04160606976482,contrast,0.8918660345148114,gamma,1.005428571132477,1,24_B_brightness19.042_contrast0.892_gamma1.005.jpg,7200,24,B,0.892,1.005,0,19.042,0
24,pictures\transformed\roomDark_figureBright\2.JPG,brightness,22.58275587858817,gamma,0.5379949819147203,sharpness,0.08456095668182957,2,25_2_brightness22.583_gamma0.538_sharpness0.085.jpg,7500,25,2,0,0.538,0.085,22.583,0
25,pictures\transformed\roomDark_figureBright\8.JPG,brightness,18.41575266643062,gamma,0.5105309369706448,sharpness,0.5559632595693001,0,26_8_brightness18.416_gamma0.511_sharpness0.556.jpg,7800,26,8,0,0.511,0.556,18.416,0
29,pictures\transformed\roomDark_figureBright\9.JPG,brightness,29.20873185632281,contrast,0.9691965292630391,sharpness,0.4144009879045959,0,30_9_brightness29.209_contrast0.969_sharpness0.414.jpg,9000,30,9,0.969,0,0.414,29.209,0
30,pictures\transformed\roomDark_figureBright\9.JPG,brightness,7.059194045774181,contrast,1.030254877484897,gamma,0.6751113658573937,2,31_9_brightness7.059_contrast1.03_gamma0.675.jpg,9300,31,9,1.03,0.675,0,7.059,0
37,pictures\transformed\roomDark_figureBright\B.JPG,contrast,1.192085656257095,sharpness,0.6955444784576001,equalization,22.399449967363,2,38_B_contrast1.192_sharpness0.696_equalization22.399.jpg,11400,38,B,1.192,0,0.696,0,22.399
39,pictures\transformed\roomDark_figureBright\2.JPG,contrast,0.901488568669627,gamma,1.092512570949061,sharpness,0.3411876321748339,0,40_2_contrast0.901_gamma1.093_sharpness0.341.jpg,12000,40,2,0.901,1.093,0.341,0,0
41,pictures\transformed\roomDark_figureBright\3.JPG,brightness,26.11349962788939,gamma,0.8783371268166272,sharpness,0.6030313319192155,2,42_3_brightness26.113_gamma0.878_sharpness0.603.jpg,12600,42,3,0,0.878,0.603,26.113,0
42,pictures\transformed\roomDark_figureBright\8.JPG,contrast,0.89511833038526,sharpness,0.6656344296261448,equalization,13.76352448571032,0,43_8_contrast0.895_sharpness0.666_equalization13.764.jpg,12900,43,8,0.895,0,0.666,0,13.764
47,pictures\transformed\roomDark_figureBright\E.JPG,brightness,0.8753072243201176,contrast,0.8806519367244388,gamma,0.9595106156246554,1,48_E_brightness0.875_contrast0.881_gamma0.96.jpg,14400,48,E,0.881,0.96,0,0.875,0
