Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
0,pictures\transformed\roomDark_figureBright\1.JPG,brightness,20.65355126240118,gamma,0.787268813471371,sharpness,0.2677245126254526,0,1_1_brightness20.654_gamma0.787_sharpness0.268.jpg,300,1,1,0,0.787,0.268,20.654,0
13,pictures\transformed\roomDark_figureBright\C.JPG,gamma,0.9829499041208337,sharpness,0.6648273893730834,equalization,21.91711750114981,1,14_C_gamma0.983_sharpness0.665_equalization21.917.jpg,4200,14,C,0,0.983,0.665,0,21.917
14,pictures\transformed\roomDark_figureBright\8.JPG,contrast,1.081033398765011,gamma,0.8134398707085797,sharpness,0.6969437616378285,2,15_8_contrast1.081_gamma0.813_sharpness0.697.jpg,4500,15,8,1.081,0.813,0.697,0,0
16,pictures\transformed\roomDark_figureBright\E.JPG,gamma,0.9859885121273632,sharpness,0.8141544083448331,equalization,24.56171455547205,1,17_E_gamma0.986_sharpness0.814_equalization24.562.jpg,5100,17,E,0,0.986,0.814,0,24.562
23,pictures\transformed\roomDark_figureBright\2.JPG,contrast,1.107648299473764,sharpness,0.8611631544281593,equalization,13.20787755637047,0,24_2_contrast1.108_sharpness0.861_equalization13.208.jpg,7200,24,2,1.108,0,0.861,0,13.208
30,pictures\transformed\roomDark_figureBright\1.JPG,contrast,1.157611727151896,sharpness,0.4686842505499846,equalization,30.83755988388179,2,31_1_contrast1.158_sharpness0.469_equalization30.838.jpg,9300,31,1,1.158,0,0.469,0,30.838
35,pictures\transformed\roomDark_figureBright\2.JPG,brightness,26.16843785751178,contrast,1.047707480706262,gamma,1.087923812669115,0,36_2_brightness26.168_contrast1.048_gamma1.088.jpg,10800,36,2,1.048,1.088,0,26.168,0
40,pictures\transformed\roomDark_figureBright\1.JPG,brightness,25.19263189424352,gamma,0.6652318668522246,sharpness,0.4077189529800587,0,41_1_brightness25.193_gamma0.665_sharpness0.408.jpg,12300,41,1,0,0.665,0.408,25.193,0
42,pictures\transformed\roomDark_figureBright\1.JPG,contrast,1.017926911797375,gamma,0.946250271117132,sharpness,0.401292581210007,0,43_1_contrast1.018_gamma0.946_sharpness0.401.jpg,12900,43,1,1.018,0.946,0.401,0,0
43,pictures\transformed\roomDark_figureBright\8.JPG,gamma,0.7641113627301792,sharpness,0.3758655661292719,equalization,18.25130811598467,0,44_8_gamma0.764_sharpness0.376_equalization18.251.jpg,13200,44,8,0,0.764,0.376,0,18.251
46,pictures\transformed\roomDark_figureBright\2.JPG,brightness,28.40868940806826,contrast,1.08619602332675,sharpness,0.8592864983558248,2,47_2_brightness28.409_contrast1.086_sharpness0.859.jpg,14100,47,2,1.086,0,0.859,28.409,0
