trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S103_2_1,S103,2,1,D,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\6_night_sun_empty.jpg,brightness,46.88,,,,,M_2_17_D_filler_6_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-08T18:45:54.825,1767865554.8255146,0.0,0,0,,,D,6,,1,Correct Rejection,正解(スルー成功),0,6.283,5.968,6.125500000000001,8542.449,0.11706244895345584,6.2938333333333345,5.953500000000001,6.123666666666668,,0.0,,
S103_2_2,S103,2,2,L,filler,2,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\2_night_rain_busy.jpg,,,,,,,M_2_24_L_filler_2_night_rain_busy_ORIG.jpg,Ignore,2026-01-08T18:45:57.427,1767865557.427868,2.60235333442688,156,312,,,L,2,,1,Correct Rejection,正解(スルー成功),312,5.526,5.403,5.464499999999999,7973.482,0.1254157217637163,5.5038,5.4092,5.4565,,0.0,,
S103_2_3,S103,2,3,3,match,3,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\3_night_sun_busy.jpg,,,,,,,M_2_36_3_match_3_night_sun_busy_ORIG.jpg,Match,2026-01-08T18:46:00.016,1767865560.0164642,5.1909496784210205,311,623,2026-01-08T18:46:01.194,1.1785247325897217,3,3,t,1,Hit,正解(一致),623,5.572,5.51,5.541,8723.407,0.114634110273658,5.5796,5.506,5.5428,,0.0,3.0099787239815514,706.0
S103_2_4,S103,2,4,S,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\0_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_2_8_S_filler_0_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-08T18:46:02.605,1767865562.605615,7.780100345611572,467,934,,,S,0,,1,Correct Rejection,正解(スルー成功),934,5.826,5.545,5.685499999999999,8305.425,0.12040323041867214,5.828,5.6156,5.7218,,0.0,,
S103_2_5,S103,2,5,0,unmatch,2,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\2_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_2_19_0_unmatch_2_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Mismatch,2026-01-08T18:46:05.202,1767865565.2027862,10.37727165222168,623,1245,2026-01-08T18:46:06.283,1.08103346824646,0,2,b,1,Correct Rejection,正解(不一致),1245,4.776,4.57,4.673,8799.056,0.11364855502681197,4.7908,4.5256,4.6582,,0.0,2.961582124590901,1323.0
S103_2_6,S103,2,6,G,filler,5,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\5_night_rain_empty.jpg,,,,,,,M_2_10_G_filler_5_night_rain_empty_ORIG.jpg,Ignore,2026-01-08T18:46:07.789,1767865567.7894447,12.963930130004885,778,1556,,,G,5,,1,Correct Rejection,正解(スルー成功),1556,5.456,5.309,5.3825,8650.899,0.1155949225623834,5.2966,5.2294,5.263,,0.0,,
S103_2_7,S103,2,7,B,filler,1,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,brightness,45.47,,,,,M_2_29_B_filler_1_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T18:46:10.377,1767865570.377984,15.552469491958618,933,1866,,,B,1,,1,Correct Rejection,正解(スルー成功),1866,5.587,5.401,5.494,8163.491,0.12249661327488448,5.5912,5.3908000000000005,5.491,,0.0,,
S103_2_8,S103,2,8,9,unmatch,4,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\4_night_rain_busy.jpg,,,,,,,M_2_43_9_unmatch_4_night_rain_busy_ORIG.jpg,Mismatch,2026-01-08T18:46:12.965,1767865572.9655747,18.14006018638611,1088,2177,2026-01-08T18:46:14.080,1.1145281791687012,9,4,b,1,Correct Rejection,正解(不一致),2177,5.263,5.067,5.165,7873.88,0.12700218951774728,5.251399999999999,5.074199999999999,5.162799999999999,,0.0,2.7799848807927523,2258.0
S103_2_9,S103,2,9,J,filler,5,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\5_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_2_3_J_filler_5_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-08T18:46:15.587,1767865575.5876336,20.76211905479431,1246,2491,,,J,5,,1,Correct Rejection,正解(スルー成功),2491,5.705,5.391,5.548,8551.22,0.11694237781275656,5.7134,5.4196,5.5665,,0.0,,
S103_2_10,S103,2,10,E,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\0_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_2_5_E_filler_0_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-08T18:46:18.191,1767865578.191368,23.365853548049927,1402,2804,,,E,0,,1,Correct Rejection,正解(スルー成功),2804,5.565,5.356,5.4605,8412.197,0.11887500970317266,5.5697,5.3504000000000005,5.460050000000001,,0.0,,
