trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment
S01_3_1,S01,3,1,9,unmatch,3,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\3_day_rain_busy.jpg,,,,,,,M_3_38_9_unmatch_3_day_rain_busy_MODEL.jpg,Mismatch,2026-01-05T17:31:25.985,0.0,0,0,,,9,3,None,0,Omission,無反応(不正解)
S01_3_2,S01,3,2,D,filler,5,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\5_day_sun_busy.jpg,,,,,,,M_3_20_D_filler_5_day_sun_busy_BRIGHTONLY.jpg,Ignore,2026-01-05T17:31:28.493,2.508115291595459,150,301,2026-01-05 17:31:29.475605,0.9821469783782959,D,5,b,0,False Alarm,お手つき(スルー失敗)
S01_3_3,S01,3,3,A,filler,2,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\2_day_rain_busy.jpg,,,,,,,M_3_48_A_filler_2_day_rain_busy_MODEL.jpg,Ignore,2026-01-05T17:31:30.993,5.0077223777771,300,601,,,A,2,None,1,Correct Rejection,正解(スルー成功)
S01_3_4,S01,3,4,9,match,9,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\9_day_rain_empty.jpg,,,,,,,M_3_19_9_match_9_day_rain_empty_MODEL.jpg,Match,2026-01-05T17:31:33.500,7.515183925628662,451,902,,,9,9,None,0,Omission,無反応(不正解)
S01_3_5,S01,3,5,T,filler,9,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\9_day_sun_busy.jpg,,,,,,,M_3_37_T_filler_9_day_sun_busy_ORIG.jpg,Ignore,2026-01-05T17:31:35.991,10.005741596221924,600,1201,2026-01-05 17:31:36.790884,0.7997989654541016,T,9,b,0,False Alarm,お手つき(スルー失敗)
S01_3_6,S01,3,6,I,filler,2,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\2_day_sun_busy.jpg,,,,,,,M_3_39_I_filler_2_day_sun_busy_MODEL.jpg,Ignore,2026-01-05T17:31:38.508,12.522667646408081,751,1503,,,I,2,None,1,Correct Rejection,正解(スルー成功)
S01_3_7,S01,3,7,9,match,9,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\9_day_rain_empty.jpg,,,,,,,M_3_30_9_match_9_day_rain_empty_ORIG.jpg,Match,2026-01-05T17:31:40.989,15.004523038864136,900,1801,,,9,9,None,0,Omission,無反応(不正解)
S01_3_8,S01,3,8,E,filler,5,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\5_day_sun_busy.jpg,,,,,,,M_3_14_E_filler_5_day_sun_busy_BRIGHTONLY.jpg,Ignore,2026-01-05T17:31:43.485,17.499675512313843,1050,2100,2026-01-05 17:31:44.459593,0.9745743274688721,E,5,t,0,False Alarm,お手つき(スルー失敗)
S01_3_9,S01,3,9,L,filler,2,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\2_day_sun_empty.jpg,,,,,,,M_3_4_L_filler_2_day_sun_empty_ORIG.jpg,Ignore,2026-01-05T17:31:45.992,20.00743341445923,1200,2401,,,L,2,None,1,Correct Rejection,正解(スルー成功)
S01_3_10,S01,3,10,F,filler,4,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\4_day_rain_busy.jpg,,,,,,,M_3_22_F_filler_4_day_rain_busy_MODEL.jpg,Ignore,2026-01-05T17:31:48.479,22.494049072265625,1350,2699,,,F,4,None,1,Correct Rejection,正解(スルー成功)
S01_3_11,S01,3,11,7,match,7,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\7_day_sun_empty.jpg,,,,,,,M_3_26_7_match_7_day_sun_empty_MODEL.jpg,Match,2026-01-05T17:31:51.025,25.039693593978882,1502,3005,,,7,7,None,0,Omission,無反応(不正解)
S01_3_12,S01,3,12,Q,filler,2,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\2_day_rain_empty.jpg,,,,,,,M_3_6_Q_filler_2_day_rain_empty_ORIG.jpg,Ignore,2026-01-05T17:31:53.517,27.532381057739258,1652,3304,2026-01-05 17:31:54.551455,1.0337309837341309,Q,2,t,0,False Alarm,お手つき(スルー失敗)
S01_3_13,S01,3,13,A,filler,2,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\2_day_sun_busy.jpg,,,,,,,M_3_45_A_filler_2_day_sun_busy_ORIG.jpg,Ignore,2026-01-05T17:31:55.990,30.004981756210327,1800,3601,,,A,2,None,1,Correct Rejection,正解(スルー成功)
S01_3_14,S01,3,14,C,filler,8,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\8_day_sun_busy.jpg,,,,,,,M_3_8_C_filler_8_day_sun_busy_BRIGHTONLY.jpg,Ignore,2026-01-05T17:31:58.504,32.51899862289429,1951,3902,,,C,8,None,1,Correct Rejection,正解(スルー成功)
S01_3_15,S01,3,15,4,unmatch,6,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\6_day_sun_empty.jpg,,,,,,,M_3_17_4_unmatch_6_day_sun_empty_MODEL.jpg,Mismatch,2026-01-05T17:32:00.993,35.00767970085144,2100,4201,,,4,6,None,0,Omission,無反応(不正解)
S01_3_16,S01,3,16,E,filler,6,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\6_day_rain_busy.jpg,,,,,,,M_3_25_E_filler_6_day_rain_busy_ORIG.jpg,Ignore,2026-01-05T17:32:03.484,37.49949645996094,2250,4500,2026-01-05 17:32:04.525665,1.0408251285552979,E,6,b,0,False Alarm,お手つき(スルー失敗)
S01_3_17,S01,3,17,U,filler,5,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\5_day_rain_empty.jpg,,,,,,,M_3_13_U_filler_5_day_rain_empty_MODEL.jpg,Ignore,2026-01-05T17:32:05.990,40.00546097755432,2400,4801,,,U,5,None,1,Correct Rejection,正解(スルー成功)
S01_3_18,S01,3,18,8,match,8,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\8_day_sun_empty.jpg,,,,,,,M_3_47_8_match_8_day_sun_empty_ORIG.jpg,Match,2026-01-05T17:32:08.519,42.53461265563965,2552,5104,,,8,8,None,0,Omission,無反応(不正解)
S01_3_19,S01,3,19,F,filler,7,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\7_day_rain_empty.jpg,,,,,,,M_3_27_F_filler_7_day_rain_empty_BRIGHTONLY.jpg,Ignore,2026-01-05T17:32:11.019,45.03399634361267,2702,5404,2026-01-05 17:32:11.946626,0.9272863864898682,F,7,t,0,False Alarm,お手つき(スルー失敗)
S01_3_20,S01,3,20,D,filler,6,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\6_day_sun_empty.jpg,,,,,,,M_3_46_D_filler_6_day_sun_empty_BRIGHTONLY.jpg,Ignore,2026-01-05T17:32:13.483,47.498003244400024,2850,5700,,,D,6,None,1,Correct Rejection,正解(スルー成功)
S01_3_21,S01,3,21,7,match,7,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\7_day_sun_busy.jpg,,,,,,,M_3_44_7_match_7_day_sun_busy_MODEL.jpg,Match,2026-01-05T17:32:16.007,50.02167987823486,3001,6003,,,7,7,None,0,Omission,無反応(不正解)
S01_3_22,S01,3,22,J,filler,0,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\0_day_rain_empty.jpg,,,,,,,M_3_31_J_filler_0_day_rain_empty_BRIGHTONLY.jpg,Ignore,2026-01-05T17:32:18.527,52.54259705543518,3153,6305,2026-01-05 17:32:19.611071,1.0831310749053955,J,0,t,0,False Alarm,お手つき(スルー失敗)
S01_3_23,S01,3,23,I,filler,0,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\0_day_sun_busy.jpg,,,,,,,M_3_24_I_filler_0_day_sun_busy_ORIG.jpg,Ignore,2026-01-05T17:32:20.991,55.0065062046051,3300,6601,,,I,0,None,1,Correct Rejection,正解(スルー成功)
S01_3_24,S01,3,24,0,unmatch,5,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\5_day_sun_busy.jpg,,,,,,,M_3_5_0_unmatch_5_day_sun_busy_MODEL.jpg,Mismatch,2026-01-05T17:32:23.492,57.507543325424194,3450,6901,,,0,5,None,0,Omission,無反応(不正解)
S01_3_25,S01,3,25,F,filler,4,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\4_day_rain_busy.jpg,,,,,,,M_3_9_F_filler_4_day_rain_busy_ORIG.jpg,Ignore,2026-01-05T17:32:25.990,60.00489854812622,3600,7201,2026-01-05 17:32:26.942819,0.9525773525238037,F,4,b,0,False Alarm,お手つき(スルー失敗)
S01_3_26,S01,3,26,U,filler,3,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\3_day_rain_busy.jpg,,,,,,,M_3_34_U_filler_3_day_rain_busy_BRIGHTONLY.jpg,Ignore,2026-01-05T17:32:28.494,62.5096218585968,3751,7501,,,U,3,None,1,Correct Rejection,正解(スルー成功)
S01_3_27,S01,3,27,7,match,7,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\7_day_sun_busy.jpg,,,,,,,M_3_41_7_match_7_day_sun_busy_BRIGHTONLY.jpg,Match,2026-01-05T17:32:30.990,65.00482749938965,3900,7801,,,7,7,None,0,Omission,無反応(不正解)
S01_3_28,S01,3,28,B,filler,7,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\7_day_rain_empty.jpg,,,,,,,M_3_11_B_filler_7_day_rain_empty_MODEL.jpg,Ignore,2026-01-05T17:32:33.490,67.50534439086914,4050,8101,2026-01-05 17:32:34.478044,0.9873569011688232,B,7,t,0,False Alarm,お手つき(スルー失敗)
S01_3_29,S01,3,29,I,filler,8,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\8_day_rain_busy.jpg,,,,,,,M_3_32_I_filler_8_day_rain_busy_MODEL.jpg,Ignore,2026-01-05T17:32:36.007,70.02249598503113,4201,8403,2026-01-05 17:32:37.303447,1.2956078052520752,I,8,b,0,False Alarm,お手つき(スルー失敗)
S01_3_30,S01,3,30,L,filler,1,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\1_day_rain_busy.jpg,,,,,,,M_3_36_L_filler_1_day_rain_busy_ORIG.jpg,Ignore,2026-01-05T17:32:38.487,72.50202894210815,4350,8700,,,L,1,None,1,Correct Rejection,正解(スルー成功)
S01_3_31,S01,3,31,5,unmatch,3,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\3_day_sun_empty.jpg,,,,,,,M_3_12_5_unmatch_3_day_sun_empty_BRIGHTONLY.jpg,Mismatch,2026-01-05T17:32:40.992,75.0075318813324,4500,9001,,,5,3,None,0,Omission,無反応(不正解)
S01_3_32,S01,3,32,J,filler,5,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\5_day_sun_empty.jpg,,,,,,,M_3_43_J_filler_5_day_sun_empty_MODEL.jpg,Ignore,2026-01-05T17:32:43.491,77.50614023208618,4650,9301,2026-01-05 17:32:44.616687,1.1252038478851318,J,5,b,0,False Alarm,お手つき(スルー失敗)
S01_3_33,S01,3,33,P,filler,1,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\1_day_rain_empty.jpg,,,,,,,M_3_40_P_filler_1_day_rain_empty_BRIGHTONLY.jpg,Ignore,2026-01-05T17:32:45.982,79.99761772155762,4800,9600,,,P,1,None,1,Correct Rejection,正解(スルー成功)
S01_3_34,S01,3,34,S,filler,2,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\2_day_sun_empty.jpg,,,,,,,M_3_18_S_filler_2_day_sun_empty_BRIGHTONLY.jpg,Ignore,2026-01-05T17:32:48.505,82.52025055885315,4951,9902,,,S,2,None,1,Correct Rejection,正解(スルー成功)
