番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
13303,798574,600397615,,,,,,1029.545,564.562,1089.486,-384.780,10305.283,,Both,978.559,678.279,12.696,-94.594,450.000,0.086429,-0.078499,0.993161,-32.000,-54.000,-63.600,5.154,163.422,136.547,40.828,38.469,91.094,Auto,162.016,147.000,1590,10,320,240,1.000,,Both,1078.401,635.687,80.996,-65.458,450.000,0.094943,-0.022203,0.995235,32.000,-54.000,-63.600,4.600,166.219,133.078,36.438,35.281,164.375,Auto,163.688,142.375,10,10,320,240,1.000
13304,798575,600398365,,,,,,1030.579,563.243,1093.159,-360.004,10188.526,,Both,979.204,678.023,13.137,-94.419,450.000,0.087278,-0.078156,0.993113,-32.000,-54.000,-63.600,5.149,163.391,136.469,40.781,38.500,92.141,Auto,162.016,146.938,1590,10,320,240,0.000,,Both,1079.343,633.892,81.641,-64.230,450.000,0.096185,-0.019821,0.995166,32.000,-54.000,-63.600,4.569,166.125,132.906,36.188,35.375,153.172,Auto,163.625,142.297,10,10,320,240,0.000
13305,798576,600399115,,,,,,1029.352,564.802,1086.461,-388.550,10305.242,,Both,978.801,677.512,12.862,-94.069,450.000,0.086755,-0.077487,0.993212,-32.000,-54.000,-63.600,5.053,163.391,136.438,40.016,38.672,90.672,Auto,162.000,146.938,1590,10,320,240,1.000,,Both,1078.086,635.814,80.781,-65.545,450.000,0.094529,-0.022372,0.995271,32.000,-54.000,-63.600,4.588,166.141,132.953,36.344,35.328,157.000,Auto,163.578,142.234,10,10,320,240,1.000
13306,798577,600399865,,,,,,1030.706,566.631,1089.445,-410.330,10135.697,,Both,981.070,678.224,14.414,-94.557,450.000,0.089725,-0.078404,0.992876,-32.000,-54.000,-63.600,5.118,163.219,136.516,40.547,38.844,93.172,Auto,161.953,146.969,1590,10,320,240,0.000,,Both,1078.939,636.895,81.365,-66.285,450.000,0.095647,-0.023802,0.995131,32.000,-54.000,-63.600,4.591,166.078,133.031,36.359,35.344,157.844,Auto,163.563,142.250,10,10,320,240,0.000
13307,798578,600400615,,,,,,1031.575,565.031,1099.808,-384.614,10107.795,,Both,981.352,678.014,14.607,-94.413,450.000,0.090097,-0.078125,0.992864,-32.000,-54.000,-63.600,5.121,163.172,136.563,40.563,38.672,90.766,Auto,161.922,147.031,1590,10,320,240,1.000,,Both,1079.994,635.220,82.086,-65.138,450.000,0.097036,-0.021579,0.995047,32.000,-54.000,-63.600,4.610,166.000,133.000,36.516,35.406,156.203,Auto,163.547,142.297,10,10,320,240,1.000
13308,798579,600401365,,,,,,1031.195,566.088,1124.513,-412.048,10390.080,,Both,982.432,675.823,15.345,-92.914,450.000,0.091534,-0.075234,0.992956,-32.000,-54.000,-63.600,5.152,163.078,136.516,40.813,39.500,91.656,Auto,161.891,147.094,1590,10,320,240,0.000,,Both,1080.051,637.106,82.125,-66.429,450.000,0.097105,-0.024078,0.994983,32.000,-54.000,-63.600,4.575,165.984,133.172,36.234,35.297,159.125,Auto,163.516,142.375,10,10,320,240,0.000
13309,798580,600402115,,,,,,1031.913,566.294,1074.166,-392.755,9825.768,,Both,981.322,680.501,14.586,-96.114,450.000,0.090034,-0.081392,0.992607,-32.000,-54.000,-63.600,5.130,163.125,136.828,40.625,38.719,87.891,Auto,161.891,147.141,1590,10,320,240,1.000,,Both,1079.563,635.461,81.791,-65.303,450.000,0.096470,-0.021900,0.995095,32.000,-54.000,-63.600,4.594,165.984,133.156,36.391,35.234,153.359,Auto,163.500,142.438,10,10,320,240,1.000
13310,798581,600402865,,,,,,1031.597,566.160,1086.231,-396.877,9979.942,,Both,981.043,680.118,14.395,-95.852,450.000,0.089672,-0.080891,0.992681,-32.000,-54.000,-63.600,5.104,163.172,136.797,40.438,38.484,94.938,Auto,161.922,147.141,1590,10,320,240,0.000,,Both,1079.706,636.030,81.889,-65.693,450.000,0.096655,-0.022654,0.995060,32.000,-54.000,-63.600,4.597,165.953,133.203,36.406,34.828,160.297,Auto,163.484,142.469,10,10,320,240,0.000
13311,798582,600403615,,,,,,1030.533,567.081,1100.633,-422.590,10264.931,,Both,981.036,678.372,14.391,-94.658,450.000,0.089680,-0.078598,0.992864,-32.000,-54.000,-63.600,5.094,163.172,136.719,40.344,38.594,91.234,Auto,161.906,147.156,1590,10,320,240,1.000,,Both,1079.102,637.920,81.476,-66.986,450.000,0.095857,-0.025159,0.995077,32.000,-54.000,-63.600,4.664,165.984,133.344,36.938,35.844,168.109,Auto,163.484,142.500,10,10,320,240,1.000
13312,798583,600404365,,,,,,1032.449,565.783,1095.443,-389.852,9946.313,,Both,982.586,678.479,15.451,-94.731,450.000,0.091711,-0.078724,0.992669,-32.000,-54.000,-63.600,5.147,163.094,136.672,40.766,39.156,90.016,Auto,161.922,147.094,1590,10,320,240,0.000,,Both,1080.390,635.220,82.357,-65.138,450.000,0.097556,-0.021578,0.994996,32.000,-54.000,-63.600,4.558,165.922,133.219,36.094,35.047,159.500,Auto,163.484,142.516,10,10,320,240,0.000
13313,798584,600405115,,,,,,1032.844,565.260,1128.438,-391.303,10190.275,,Both,982.537,679.034,15.417,-95.111,450.000,0.091641,-0.079453,0.992617,-32.000,-54.000,-63.600,5.144,163.078,136.625,40.750,39.094,86.250,Auto,161.906,147.031,1590,10,320,240,1.000,,Both,1081.729,635.930,83.273,-65.624,450.000,0.099311,-0.022515,0.994802,32.000,-54.000,-63.600,4.545,165.875,133.297,36.000,35.125,153.047,Auto,163.500,142.547,10,10,320,240,1.000
13314,798585,600405865,,,,,,1031.912,565.712,1083.416,-387.374,9910.581,,Both,981.221,680.028,14.517,-95.791,450.000,0.089906,-0.080772,0.992669,-32.000,-54.000,-63.600,5.154,163.125,136.578,40.813,38.938,88.922,Auto,161.875,146.922,1590,10,320,240,0.000,,Both,1079.874,635.262,82.003,-65.167,450.000,0.096878,-0.021636,0.995061,32.000,-54.000,-63.600,4.596,165.953,133.281,36.406,35.531,150.922,Auto,163.484,142.578,10,10,320,240,0.000
13315,798586,600406615,,,,,,1031.576,567.332,1102.013,-420.817,10128.001,,Both,981.786,679.783,14.903,-95.623,450.000,0.090650,-0.080444,0.992629,-32.000,-54.000,-63.600,5.155,163.000,136.453,40.828,39.063,92.734,Auto,161.781,146.813,1590,10,320,240,1.000,,Both,1079.964,637.753,82.065,-66.871,450.000,0.096989,-0.024935,0.994973,32.000,-54.000,-63.600,4.585,165.906,133.453,36.313,35.125,154.969,Auto,163.453,142.609,10,10,320,240,1.000
13316,798587,600407365,,,,,,1031.814,566.654,1084.096,-402.366,9930.339,,Both,982.156,678.778,15.157,-94.936,450.000,0.091145,-0.079121,0.992690,-32.000,-54.000,-63.600,5.181,162.938,136.313,41.031,39.063,92.219,Auto,161.734,146.734,1590,10,320,240,0.000,,Both,1079.549,636.005,81.782,-65.675,450.000,0.096450,-0.022620,0.995081,32.000,-54.000,-63.600,4.688,165.859,133.375,37.141,35.906,153.125,Auto,163.375,142.641,10,10,320,240,0.000
13317,798588,600408115,,,,,,1032.108,565.114,1115.920,-388.650,10180.160,,Both,982.516,676.922,15.403,-93.666,450.000,0.091634,-0.076678,0.992836,-32.000,-54.000,-63.600,5.226,162.859,136.141,41.391,39.750,94.359,Auto,161.688,146.656,1590,10,320,240,1.000,,Both,1080.675,635.435,82.552,-65.286,450.000,0.097930,-0.021863,0.994953,32.000,-54.000,-63.600,4.704,165.703,133.297,37.266,35.906,163.969,Auto,163.281,142.578,10,10,320,240,1.000
13318,798589,600408865,,,,,,1033.404,566.396,1372.886,-493.686,12303.246,,Both,983.622,679.444,16.159,-95.392,450.000,0.093060,-0.079982,0.992443,-32.000,-54.000,-63.600,5.212,162.750,136.250,41.281,39.266,92.109,Auto,161.641,146.625,1590,10,320,240,0.000,,Both,1086.174,642.726,86.313,-70.273,450.000,0.105112,-0.031492,0.993962,32.000,-54.000,-63.600,4.271,165.406,133.719,33.828,31.594,107.297,Auto,163.234,142.563,10,10,320,240,0.000
