番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
18509,635780,477921420,,,,,,1009.013,592.704,729.688,-784.635,9793.312,,Pupil,974.881,662.835,10.180,-84.029,450.000,0.084597,-0.058160,0.994716,-33.500,-54.000,-63.600,3.769,186.891,74.844,29.859,27.125,78.953,Auto,185.438,93.313,1590,10,320,240,1.000,,Pupil,1068.859,685.191,74.468,-99.323,450.000,0.079209,-0.087628,0.992999,33.500,-54.000,-63.600,3.275,160.203,96.219,25.938,23.469,103.141,Auto,157.781,112.453,10,10,320,240,1.000
18510,635781,477922170,,,,,,1008.184,594.174,703.215,-790.631,9600.354,,Pupil,974.545,663.267,9.950,-84.325,450.000,0.084152,-0.058732,0.994721,-33.500,-54.000,-63.600,3.723,186.938,74.891,29.484,26.688,82.781,Auto,185.453,93.328,1590,10,320,240,0.000,,Pupil,1068.109,687.201,73.955,-100.698,450.000,0.078204,-0.090272,0.992842,33.500,-54.000,-63.600,3.284,160.297,96.406,26.016,24.047,102.188,Auto,157.844,112.438,10,10,320,240,0.000
18511,635782,477922920,,,,,,1007.646,594.682,684.705,-785.815,9453.284,,Pupil,974.496,662.701,9.917,-83.938,450.000,0.084092,-0.057986,0.994769,-33.500,-54.000,-63.600,3.771,186.938,74.828,29.875,27.078,79.094,Auto,185.453,93.328,1590,10,320,240,1.000,,Pupil,1067.349,687.569,73.436,-100.949,450.000,0.077202,-0.090761,0.992876,33.500,-54.000,-63.600,3.261,160.375,96.453,25.828,23.984,109.125,Auto,157.906,112.406,10,10,320,240,1.000
18512,635783,477923670,,,,,,1007.414,592.557,703.008,-779.253,9753.384,,Pupil,973.224,662.415,9.046,-83.742,450.000,0.082419,-0.057615,0.994931,-33.500,-54.000,-63.600,3.684,187.109,74.813,29.172,26.578,81.766,Auto,185.500,93.328,1590,10,320,240,0.000,,Pupil,1067.166,685.252,73.311,-99.365,450.000,0.076983,-0.087723,0.993166,33.500,-54.000,-63.600,3.304,160.391,96.234,26.172,23.703,105.297,Auto,157.969,112.391,10,10,320,240,0.000
18513,635784,477924420,,,,,,1006.934,594.980,686.069,-803.675,9615.738,,Pupil,973.156,664.157,9.000,-84.934,450.000,0.082319,-0.059917,0.994803,-33.500,-54.000,-63.600,3.754,187.109,74.984,29.734,27.250,81.031,Auto,185.547,93.406,1590,10,320,240,1.000,,Pupil,1066.557,687.955,72.894,-101.213,450.000,0.076158,-0.091275,0.992909,33.500,-54.000,-63.600,3.220,160.469,96.500,25.516,23.781,110.188,Auto,157.984,112.406,10,10,320,240,1.000
18514,635785,477925170,,,,,,1006.040,593.919,680.814,-797.332,9727.413,,Pupil,971.752,663.812,8.039,-84.698,450.000,0.080473,-0.059470,0.994981,-33.500,-54.000,-63.600,3.683,187.297,74.953,29.172,26.625,79.391,Auto,185.656,93.406,1590,10,320,240,0.000,,Pupil,1065.803,687.165,72.378,-100.673,450.000,0.075174,-0.090245,0.993078,33.500,-54.000,-63.600,3.228,160.547,96.422,25.563,23.422,105.172,Auto,157.984,112.438,10,10,320,240,0.000
18515,635786,477925920,,,,,,1005.872,593.633,687.602,-803.934,9860.353,,Pupil,971.041,664.560,7.553,-85.210,450.000,0.079532,-0.060462,0.994997,-33.500,-54.000,-63.600,3.705,187.391,75.016,29.344,26.359,80.688,Auto,185.719,93.391,1590,10,320,240,1.000,,Pupil,1066.147,687.672,72.613,-101.020,450.000,0.075621,-0.090908,0.992984,33.500,-54.000,-63.600,3.279,160.516,96.469,25.969,24.109,115.547,Auto,158.047,112.406,10,10,320,240,1.000
18516,635787,477926670,,,,,,1005.518,594.509,671.863,-804.586,9709.687,,Pupil,971.399,664.003,7.798,-84.829,450.000,0.080007,-0.059725,0.995003,-33.500,-54.000,-63.600,3.738,187.344,74.969,29.609,27.516,78.688,Auto,185.750,93.328,1590,10,320,240,0.000,,Pupil,1064.522,686.782,71.502,-100.411,450.000,0.073492,-0.089754,0.993249,33.500,-54.000,-63.600,3.251,160.688,96.406,25.750,24.063,104.703,Auto,158.063,112.406,10,10,320,240,0.000
18517,635788,477927420,,,,,,1005.671,594.345,671.173,-798.635,9667.068,,Pupil,971.689,663.578,7.996,-84.538,450.000,0.080391,-0.059161,0.995006,-33.500,-54.000,-63.600,3.647,187.297,74.922,28.891,26.516,83.234,Auto,185.797,93.281,1590,10,320,240,1.000,,Pupil,1064.777,686.715,71.676,-100.365,450.000,0.073828,-0.089664,0.993232,33.500,-54.000,-63.600,3.263,160.656,96.391,25.844,24.250,103.641,Auto,158.078,112.359,10,10,320,240,1.000
18518,635789,477928170,,,,,,1005.698,592.797,685.612,-792.116,9869.223,,Pupil,970.973,663.370,7.507,-84.396,450.000,0.079450,-0.058891,0.995098,-33.500,-54.000,-63.600,3.682,187.391,74.906,29.172,26.422,79.016,Auto,185.828,93.250,1590,10,320,240,0.000,,Pupil,1065.256,685.632,72.004,-99.624,450.000,0.074467,-0.088238,0.993312,33.500,-54.000,-63.600,3.260,160.609,96.297,25.813,23.641,102.750,Auto,158.078,112.391,10,10,320,240,0.000
