trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S02_2_1,S02,2,1,C,filler,3,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\3_day_sun_empty.jpg,,,,,,,M_2_43_C_filler_3_day_sun_empty_BRIGHTONLY.jpg,Ignore,2026-01-06T16:21:49.775,0.0,0,0,,,C,3,None,1,Correct Rejection,正解(スルー成功),0,5.353,5.786,5.5695,19667.625,0.05084498001156723,5.654833333333333,5.793666666666667,5.72425,,0.0,,
S02_2_2,S02,2,2,3,unmatch,7,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\7_day_rain_empty.jpg,,,,,,,M_2_20_3_unmatch_7_day_rain_empty_MODEL.jpg,Mismatch,2026-01-06T16:21:52.296,2.520362377166748,151,302,,,3,7,None,0,Omission,無反応(不正解),151,5.628,6.002,5.8149999999999995,19833.29,0.05042027822917932,5.5464,5.5106,5.5285,,0.0,,
S02_2_3,S02,2,3,D,filler,8,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\8_day_rain_busy.jpg,,,,,,,M_2_22_D_filler_8_day_rain_busy_ORIG.jpg,Ignore,2026-01-06T16:21:54.778,5.002465724945068,300,600,2026-01-06 16:21:56.014180,1.2358720302581787,D,8,b,0,False Alarm,お手つき(スルー失敗),300,5.253,5.367,5.3100000000000005,19807.036,0.05048710973211742,5.306,5.3628,5.3344000000000005,,0.0,,
S02_2_4,S02,2,4,7,unmatch,9,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\9_day_sun_empty.jpg,,,,,,,M_2_5_7_unmatch_9_day_sun_empty_BRIGHTONLY.jpg,Mismatch,2026-01-06T16:21:57.296,7.520792484283447,451,902,,,7,9,None,0,Omission,無反応(不正解),451,4.816,4.863,4.8395,19777.388,0.05056279423754037,4.9288,4.8846,4.9067,,0.0,,
S02_2_5,S02,2,5,L,filler,2,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\2_day_rain_empty.jpg,,,,,,,M_2_36_L_filler_2_day_rain_empty_BRIGHTONLY.jpg,Ignore,2026-01-06T16:21:59.788,10.012240409851074,601,1201,2026-01-06 16:22:00.766356,0.9782729148864746,L,2,b,0,False Alarm,お手つき(スルー失敗),601,5.314,5.204,5.259,19808.869,0.05048243794231766,5.3094,5.1964,5.2529,,0.0,,
S02_2_6,S02,2,6,T,filler,8,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\8_day_rain_busy.jpg,,,,,,,M_2_3_T_filler_8_day_rain_busy_MODEL.jpg,Ignore,2026-01-06T16:22:02.279,12.503234148025513,750,1500,,,T,8,None,1,Correct Rejection,正解(スルー成功),750,4.965,5.029,4.997,19793.593,0.05052139851516599,5.0054,4.9514,4.9784,,0.0,,
S02_2_7,S02,2,7,S,filler,7,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\7_day_sun_busy.jpg,,,,,,,M_2_9_S_filler_7_day_sun_busy_MODEL.jpg,Ignore,2026-01-06T16:22:04.795,15.019208192825316,901,1802,,,S,7,None,1,Correct Rejection,正解(スルー成功),901,5.395,5.184,5.2895,19791.086,0.05052779822188636,5.3986,5.21,5.3043,,0.0,,
S02_2_8,S02,2,8,7,match,7,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\7_day_rain_busy.jpg,,,,,,,M_2_10_7_match_7_day_rain_busy_ORIG.jpg,Match,2026-01-06T16:22:07.265,17.489214181900024,1049,2099,,,7,7,None,0,Omission,無反応(不正解),1049,5.512,5.709,5.6105,19806.588,0.050488251686762,5.4252,5.243599999999999,5.3344,,0.0,,
S02_2_9,S02,2,9,T,filler,4,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\4_day_sun_empty.jpg,,,,,,,M_2_16_T_filler_4_day_sun_empty_ORIG.jpg,Ignore,2026-01-06T16:22:09.793,20.01766514778137,1201,2402,2026-01-06 16:22:10.857484,1.063976526260376,T,4,t,0,False Alarm,お手つき(スルー失敗),1201,5.149,4.958,5.0535,19804.769,0.05049288885924395,5.1134,5.0374,5.0754,,0.0,1.5199129496479222,1275.0
S02_2_10,S02,2,10,9,match,9,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\9_day_rain_empty.jpg,,,,,,,M_2_42_9_match_9_day_rain_empty_BRIGHTONLY.jpg,Match,2026-01-06T16:22:12.277,22.501688718795776,1350,2700,,,9,9,None,0,Omission,無反応(不正解),1350,5.051,4.997,5.024,19790.6,0.05052903903873557,5.123,5.0765,5.09975,,0.0,,
S02_2_11,S02,2,11,J,filler,0,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\0_day_rain_busy.jpg,,,,,,,M_2_25_J_filler_0_day_rain_busy_ORIG.jpg,Ignore,2026-01-06T16:22:14.795,25.019880056381226,1501,3002,2026-01-06 16:22:16.046458,1.2507359981536863,J,0,t,0,False Alarm,お手つき(スルー失敗),1501,5.264,5.081,5.1725,19797.588,0.05051120368804523,5.2446,4.9908,5.1177,,0.0,,
S02_2_12,S02,2,12,0,unmatch,5,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\5_day_rain_empty.jpg,,,,,,,M_2_12_0_unmatch_5_day_rain_empty_MODEL.jpg,Mismatch,2026-01-06T16:22:17.328,27.552493572235107,1653,3306,,,0,5,None,0,Omission,無反応(不正解),1653,4.814,5.211,5.0125,19805.324,0.05049147390873282,4.814666666666667,4.672,4.743333333333333,,0.0,,
S02_2_13,S02,2,13,Q,filler,7,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\7_day_sun_busy.jpg,,,,,,,M_2_40_Q_filler_7_day_sun_busy_MODEL.jpg,Ignore,2026-01-06T16:22:19.764,29.988502502441406,1799,3599,2026-01-06 16:22:21.124389,1.3600444793701172,Q,7,b,0,False Alarm,お手つき(スルー失敗),1799,5.217,5.312,5.2645,19796.791,0.05051323722112336,5.188,5.3354,5.261699999999999,,0.0,,
S02_2_14,S02,2,14,4,match,4,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\4_day_sun_busy.jpg,,,,,,,M_2_27_4_match_4_day_sun_busy_ORIG.jpg,Match,2026-01-06T16:22:22.289,32.513856649398804,1951,3902,,,4,4,None,0,Omission,無反応(不正解),1951,4.741,4.579,4.66,13727.284,0.0728476222973168,4.7508,4.550866666666666,4.650833333333333,,0.0,,
S02_2_15,S02,2,15,Q,filler,2,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\2_day_rain_busy.jpg,,,,,,,M_2_30_Q_filler_2_day_rain_busy_ORIG.jpg,Ignore,2026-01-06T16:22:24.782,35.00694465637207,2100,4201,2026-01-06 16:22:25.982428,1.1996402740478516,Q,2,t,0,False Alarm,お手つき(スルー失敗),2100,4.923,5.333,5.128,19805.593,0.050490788132423,4.9222,4.961,4.9416,,0.0,,
S02_2_16,S02,2,16,C,filler,4,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\4_day_rain_empty.jpg,,,,,,,M_2_18_C_filler_4_day_rain_empty_MODEL.jpg,Ignore,2026-01-06T16:22:27.285,37.50945329666138,2251,4501,,,C,4,None,1,Correct Rejection,正解(スルー成功),2251,5.066,5.009,5.0375,19797.771,0.05051073678951029,5.0622,4.9484,5.0053,,0.0,,
S02_2_17,S02,2,17,4,unmatch,3,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\3_day_rain_busy.jpg,,,,,,,M_2_7_4_unmatch_3_day_rain_busy_MODEL.jpg,Mismatch,2026-01-06T16:22:29.773,39.99812150001526,2400,4800,,,4,3,None,0,Omission,無反応(不正解),2400,4.896,4.858,4.877,19807.889,0.050484935572892194,4.9878,4.818600000000001,4.9032,,0.0,2.0384140426266355,2512.0
S02_2_18,S02,2,18,A,filler,2,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\2_day_rain_empty.jpg,,,,,,,M_2_13_A_filler_2_day_rain_empty_BRIGHTONLY.jpg,Ignore,2026-01-06T16:22:32.282,42.50637745857239,2550,5101,2026-01-06 16:22:33.514491,1.2322707176208496,A,2,b,0,False Alarm,お手つき(スルー失敗),2550,5.197,4.908,5.0525,19782.161,0.05055059454829025,5.1756,4.9262,5.0509,,0.0,,
S02_2_19,S02,2,19,L,filler,5,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\5_day_rain_empty.jpg,,,,,,,M_2_28_L_filler_5_day_rain_empty_ORIG.jpg,Ignore,2026-01-06T16:22:34.818,45.04301309585571,2703,5405,,,L,5,None,1,Correct Rejection,正解(スルー成功),2703,4.575,4.458,4.516500000000001,19809.689,0.05048034827805727,4.6012,4.465,4.5331,,0.0,,
S02_2_20,S02,2,20,C,filler,8,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\8_day_sun_busy.jpg,,,,,,,M_2_29_C_filler_8_day_sun_busy_BRIGHTONLY.jpg,Ignore,2026-01-06T16:22:37.286,47.51079344749451,2851,5701,,,C,8,None,1,Correct Rejection,正解(スルー成功),2851,5.13,4.831,4.9805,13016.059,0.0768281704930809,5.0301,4.7864,4.908250000000001,,0.0,,
S02_2_21,S02,2,21,T,filler,6,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\6_day_rain_empty.jpg,,,,,,,M_2_48_T_filler_6_day_rain_empty_MODEL.jpg,Ignore,2026-01-06T16:22:39.770,49.9941782951355,3000,5999,,,T,6,None,1,Correct Rejection,正解(スルー成功),3000,5.246,5.032,5.139,19812.41,0.05047341539974188,5.250066666666666,5.098999999999999,5.174533333333333,,0.0,,
S02_2_22,S02,2,22,7,match,7,original,F:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\7_day_rain_busy.jpg,,,,,,,M_2_44_7_match_7_day_rain_busy_ORIG.jpg,Match,2026-01-06T16:22:42.296,52.52019548416138,3151,6302,,,7,7,None,0,Omission,無反応(不正解),3151,5.156,4.893,5.0245,19801.777,0.05050051821106763,5.140599999999999,4.897799999999999,5.0192,,0.0,,
S02_2_23,S02,2,23,F,filler,4,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\4_day_sun_busy.jpg,,,,,,,M_2_19_F_filler_4_day_sun_busy_BRIGHTONLY.jpg,Ignore,2026-01-06T16:22:44.790,55.01456046104431,3301,6602,2026-01-06 16:22:45.939250,1.1488468647003174,F,4,t,0,False Alarm,お手つき(スルー失敗),3301,5.072,5.004,5.038,19811.16,0.05047660005774523,5.0838,5.1118,5.097799999999999,,0.0,,
S02_2_24,S02,2,24,7,unmatch,6,model,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\6_day_sun_empty.jpg,,,,,,,M_2_31_7_unmatch_6_day_sun_empty_MODEL.jpg,Mismatch,2026-01-06T16:22:47.270,57.49499297142029,3450,6899,,,7,6,None,0,Omission,無反応(不正解),3450,4.775,4.675,4.725,18705.737,0.05345953490097717,4.8062,4.597199999999999,4.701699999999999,,0.0,,
S02_2_25,S02,2,25,D,filler,0,brightonly,F:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\0_day_sun_empty.jpg,,,,,,,M_2_1_D_filler_0_day_sun_empty_BRIGHTONLY.jpg,Ignore,2026-01-06T16:22:49.814,60.03892135620117,3602,7205,2026-01-06 16:22:50.959404,1.1446404457092283,D,0,b,0,False Alarm,お手つき(スルー失敗),3602,5.133,5.037,5.085,19812.219,0.05047390198947427,5.0809999999999995,4.942,5.0115,,0.0,,
