Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
6,pictures\transformed\roomDark_figureBright\2.JPG,gamma,1.074320420888458,sharpness,0.04934896133997176,equalization,26.01938255887014,0,7_2_gamma1.074_sharpness0.049_equalization26.019.jpg,2100,7,2,0,1.074,0.049,0,26.019
16,pictures\transformed\roomDark_figureBright\1.JPG,contrast,0.840466571233863,gamma,1.008844848415108,equalization,16.28258781160957,2,17_1_contrast0.84_gamma1.009_equalization16.283.jpg,5100,17,1,0.84,1.009,0,0,16.283
17,pictures\transformed\roomDark_figureBright\T.JPG,brightness,16.64999720902142,contrast,1.022149765991764,sharpness,0.2531167301439424,2,18_T_brightness16.65_contrast1.022_sharpness0.253.jpg,5400,18,T,1.022,0,0.253,16.65,0
20,pictures\transformed\roomDark_figureBright\I.JPG,contrast,1.116292198397107,gamma,0.5153106132966306,sharpness,0.4694605013468069,1,21_I_contrast1.116_gamma0.515_sharpness0.469.jpg,6300,21,I,1.116,0.515,0.469,0,0
21,pictures\transformed\roomDark_figureBright\T.JPG,contrast,0.9343790981924821,sharpness,0.3989783551639749,equalization,4.632173939731034,1,22_T_contrast0.934_sharpness0.399_equalization4.632.jpg,6600,22,T,0.934,0,0.399,0,4.632
22,pictures\transformed\roomDark_figureBright\C.JPG,contrast,1.10230465001419,sharpness,0.5022141106672594,equalization,8.898018133786358,1,23_C_contrast1.102_sharpness0.502_equalization8.898.jpg,6900,23,C,1.102,0,0.502,0,8.898
26,pictures\transformed\roomDark_figureBright\P.JPG,brightness,6.366719996813317,gamma,1.099190991602414,sharpness,0.5479398942307209,1,27_P_brightness6.367_gamma1.099_sharpness0.548.jpg,8100,27,P,0,1.099,0.548,6.367,0
34,pictures\transformed\roomDark_figureBright\8.JPG,brightness,12.73895914722058,contrast,0.9092692159369582,sharpness,0.7339073400793418,0,35_8_brightness12.739_contrast0.909_sharpness0.734.jpg,10500,35,8,0.909,0,0.734,12.739,0
38,pictures\transformed\roomDark_figureBright\C.JPG,brightness,6.909648250634064,gamma,0.7626781641105728,sharpness,0.07377246776545031,1,39_C_brightness6.91_gamma0.763_sharpness0.074.jpg,11700,39,C,0,0.763,0.074,6.91,0
40,pictures\transformed\roomDark_figureBright\9.JPG,brightness,17.05029466228488,gamma,0.8950644709555104,sharpness,0.2923882716045706,0,41_9_brightness17.05_gamma0.895_sharpness0.292.jpg,12300,41,9,0,0.895,0.292,17.05,0
