Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
0,pictures\transformed\roomDark_figureBright\C.JPG,brightness,27.72354849415002,contrast,1.108213123644334,sharpness,0.5967038672611034,2,1_C_brightness27.724_contrast1.108_sharpness0.597.jpg,300,1,C,1.108,0,0.597,27.724,0
6,pictures\transformed\roomDark_figureBright\7.JPG,gamma,0.6163142214495486,sharpness,0.176199159804472,equalization,23.84062524069226,0,7_7_gamma0.616_sharpness0.176_equalization23.841.jpg,2100,7,7,0,0.616,0.176,0,23.841
7,pictures\transformed\roomDark_figureBright\T.JPG,gamma,0.989320239846603,sharpness,0.6828594671227264,equalization,13.05481527034551,2,8_T_gamma0.989_sharpness0.683_equalization13.055.jpg,2400,8,T,0,0.989,0.683,0,13.055
13,pictures\transformed\roomDark_figureBright\T.JPG,brightness,6.23995633704936,gamma,0.645424302089284,sharpness,0.6322309202293531,2,14_T_brightness6.24_gamma0.645_sharpness0.632.jpg,4200,14,T,0,0.645,0.632,6.24,0
14,pictures\transformed\roomDark_figureBright\C.JPG,brightness,22.16445926043354,contrast,0.8352746805231812,sharpness,0.9836199721675949,2,15_C_brightness22.164_contrast0.835_sharpness0.984.jpg,4500,15,C,0.835,0,0.984,22.164,0
16,pictures\transformed\roomDark_figureBright\8.JPG,contrast,0.8184990056045157,gamma,0.6715961825677211,equalization,12.03814042946222,0,17_8_contrast0.818_gamma0.672_equalization12.038.jpg,5100,17,8,0.818,0.672,0,0,12.038
17,pictures\transformed\roomDark_figureBright\T.JPG,contrast,0.9486069905981095,sharpness,0.9332335702218802,equalization,13.32869449542033,1,18_T_contrast0.949_sharpness0.933_equalization13.329.jpg,5400,18,T,0.949,0,0.933,0,13.329
18,pictures\transformed\roomDark_figureBright\3.JPG,contrast,1.159263326585985,sharpness,0.1823507154203398,equalization,24.43317539556964,0,19_3_contrast1.159_sharpness0.182_equalization24.433.jpg,5700,19,3,1.159,0,0.182,0,24.433
21,pictures\transformed\roomDark_figureBright\C.JPG,brightness,20.08384036306995,gamma,0.6259015767248044,sharpness,0.7318085443125005,1,22_C_brightness20.084_gamma0.626_sharpness0.732.jpg,6600,22,C,0,0.626,0.732,20.084,0
26,pictures\transformed\roomDark_figureBright\2.JPG,gamma,0.6518086305579681,sharpness,0.4792332463182716,equalization,4.484660994277667,2,27_2_gamma0.652_sharpness0.479_equalization4.485.jpg,8100,27,2,0,0.652,0.479,0,4.485
40,pictures\transformed\roomDark_figureBright\S.JPG,contrast,0.9111775108107212,sharpness,0.1850639227182525,equalization,12.79381740027193,1,41_S_contrast0.911_sharpness0.185_equalization12.794.jpg,12300,41,S,0.911,0,0.185,0,12.794
41,pictures\transformed\roomDark_figureBright\0.JPG,brightness,14.77317218831134,contrast,0.8400610483703665,gamma,1.051308969470484,0,42_0_brightness14.773_contrast0.84_gamma1.051.jpg,12600,42,0,0.84,1.051,0,14.773,0
