,フレーム数,両眼.注視Z座標[mm]
0,731,2.925593383478004
1,2017,2.654526631538431
2,2529,3.0406042288723616
3,2542,2.968090063724894
4,4366,3.146841043618364
5,5227,2.891184489373451
6,5522,3.6729461803196193
8,9728,3.763402416857032
9,11535,3.9426424378146723
10,14275,3.6562937612659554
