,フレーム数,両眼.注視Z座標[mm]
0,4627,3.0355738904218534
2,8031,1.695340526098072
3,9121,2.7058473360932975
4,10085,3.392705682782019
6,12715,3.9407935181828213
7,13369,2.9653704044172158
