,フレーム数,両眼.注視Z座標[mm]
0,1966,2.8486075840849754
1,4360,2.5709830084285348
2,5848,2.3346464422090496
3,6479,2.7215528205271915
4,7349,2.657266709970017
5,8541,2.7408528084377957
