,フレーム数,両眼.注視Z座標[mm]
0,746,2.765339800492584
1,3181,2.6211399530281443
2,7373,2.368690822667513
3,9176,2.253120971680746
4,12181,2.5096127264770023
5,13062,2.273438789773711
