day,time,button,timeFromStart,timeFromDisplay,image,status,times,figure,contrast,gamma,sharpness,brightness,equalization
2023-09-01,20:26:45.662324,t,2.0963306427001958,2.0019454956054688,1_1_brightness16.0_gamma0.97.jpg,0,1,1,0,0.97,0,16.0,0
2023-09-01,20:26:50.163101,f,6.597107648849487,1.4892053604125977,3_Q_gamma0.69_sharpness0.54_equalization24.0.jpg,4,3,Q,0,0.69,0.54,0,24.0
2023-09-01,20:27:07.660602,f,24.09460830688477,1.521233081817627,10_T_gamma0.93_equalization6.3.jpg,4,10,T,0,0.93,0,0,6.3
2023-09-01,20:27:12.472129,f,28.90613532066345,1.2985663414001465,12_B_sharpness0.94_equalization30.0.jpg,4,12,B,0,0,0.94,0,30.0
2023-09-01,20:27:43.265382,t,59.69938850402832,2.116339921951294,24_E_sharpness0.55_brightness26.0.jpg,4,24,E,0,0,0.55,26.0,0
2023-09-01,20:28:37.841002,t,114.27500772476196,1.678685188293457,46_T_contrast1.1_sharpness0.33_equalization12.0.jpg,2,46,T,1.1,0,0.33,0,12.0
2023-09-01,20:28:40.034596,f,116.46860241889954,1.391305685043335,47_0_gamma1.1_contrast0.85_brightness21.0.jpg,4,47,0,0.85,1.1,0,21.0,0
