day,time,button,timeFromStart,timeFromDisplay,image,status,times,figure,contrast,gamma,sharpness,brightness,equalization
2023-09-01,20:32:17.242038,t,12.168754816055298,2.024184226989746,5_0_brightness28.0_contrast1.1_gamma0.83.jpg,0,5,0,1.1,0.83,0,28.0,0
2023-09-01,20:32:19.165752,t,14.092468738555908,1.4367058277130127,6_1_contrast0.81_gamma0.94.jpg,4,6,1,0.81,0.94,0,0,0
2023-09-01,20:32:39.222100,f,34.14881682395935,1.5517191886901855,14_E_gamma0.92_equalization29.0.jpg,1,14,E,0,0.92,0,0,29.0
2023-09-01,20:32:42.201340,f,37.11231231689453,1.9906432628631592,15_S_contrast0.94_sharpness0.65_equalization7.9.jpg,1,15,S,0.94,0,0.65,0,7.9
2023-09-01,20:32:44.178266,f,39.10498261451721,1.5100018978118896,16_B_contrast0.84_gamma1.0.jpg,4,16,B,0.84,1.0,0,0,0
2023-09-01,20:33:11.910703,f,66.83741927146912,1.6794486045837402,27_Q_gamma0.71_contrast1.1_equalization9.0.jpg,4,27,Q,1.1,0.71,0,0,9.0
2023-09-01,20:33:46.787829,f,101.71352362632751,1.6221022605895996,41_7_contrast1.1_equalization18.0.jpg,4,41,7,1.1,0,0,0,18.0
2023-09-01,20:33:56.624443,f,111.55115938186646,1.3647727966308594,45_2_sharpness0.75_brightness24.0.jpg,0,45,2,0,0,0.75,24.0,0
2023-09-01,20:33:59.178300,t,114.1050169467926,1.5191090106964111,46_C_brightness2.1_gamma0.88_contrast1.1.jpg,1,46,C,1.1,0.88,0,2.1,0
2023-09-01,20:34:01.891836,f,116.80305123329164,1.7096738815307615,47_8_brightness25.0_sharpness0.6_contrast0.95.jpg,4,47,8,0.95,0,0.6,25.0,0
