frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization
900,162,1.632222603894056,2,pictures\transformed\roomDark_figureBright\I.JPG,contrast,1.133012461764611,gamma,0.7223903480714887,sharpness,0.6158053838450135,1,3_I_contrast1.133_gamma0.722_sharpness0.616.jpg,3,I,1.133,0.722,0.616,0.0,0.0
1500,1112,3.4298054509100666,4,pictures\transformed\roomDark_figureBright\E.JPG,brightness,17.27889141941094,gamma,0.9515145202355338,sharpness,0.2049981502139362,1,5_E_brightness17.279_gamma0.952_sharpness0.205.jpg,5,E,0.0,0.952,0.205,17.279,0.0
1800,1670,3.4668207906529696,5,pictures\transformed\roomDark_figureBright\0.JPG,brightness,9.987560544142482,contrast,0.9484621929356688,gamma,0.9741959380297384,0,6_0_brightness9.988_contrast0.948_gamma0.974.jpg,6,0,0.948,0.974,0.0,9.988,0.0
3000,1969,3.4464639397463093,9,pictures\transformed\roomDark_figureBright\8.JPG,gamma,0.7804122848778958,sharpness,0.6968524916456132,equalization,26.89084999333927,2,10_8_gamma0.78_sharpness0.697_equalization26.891.jpg,10,8,0.0,0.78,0.697,0.0,26.891
3600,3244,3.734760714587409,11,pictures\transformed\roomDark_figureBright\3.JPG,brightness,28.76484409364541,contrast,1.024702781422438,gamma,0.7299210461305099,2,12_3_brightness28.765_contrast1.025_gamma0.73.jpg,12,3,1.025,0.73,0.0,28.765,0.0
5100,3797,3.857165294663504,16,pictures\transformed\roomDark_figureBright\0.JPG,brightness,1.300374531101893,gamma,1.046946259884893,sharpness,0.1554378668232642,0,17_0_brightness1.3_gamma1.047_sharpness0.155.jpg,17,0,0.0,1.047,0.155,1.3,0.0
5400,5310,3.38915207331293,17,pictures\transformed\roomDark_figureBright\2.JPG,brightness,24.26470800002271,contrast,0.8018653072058408,gamma,0.773023769817543,0,18_2_brightness24.265_contrast0.802_gamma0.773.jpg,18,2,0.802,0.773,0.0,24.265,0.0
6600,6813,3.364382259917616,21,pictures\transformed\roomDark_figureBright\E.JPG,brightness,27.36176326051115,contrast,0.9065391790252774,sharpness,0.5473094814013784,1,22_E_brightness27.362_contrast0.907_sharpness0.547.jpg,22,E,0.907,0.0,0.547,27.362,0.0
9600,9816,3.724690891459852,31,pictures\transformed\roomDark_figureBright\B.JPG,contrast,1.037393076157789,sharpness,0.784585358888255,equalization,31.43764902586056,1,32_B_contrast1.037_sharpness0.785_equalization31.438.jpg,32,B,1.037,0.0,0.785,0.0,31.438
10800,11009,3.3576616607133354,35,pictures\transformed\roomDark_figureBright\2.JPG,brightness,8.93061089673523,contrast,1.099193348073013,sharpness,0.5524496672644474,2,36_2_brightness8.931_contrast1.099_sharpness0.552.jpg,36,2,1.099,0.0,0.552,8.931,0.0
11700,11939,3.981110810793535,38,pictures\transformed\roomDark_figureBright\8.JPG,brightness,8.373550400794063,contrast,1.126182444247092,gamma,0.5645490388270821,2,39_8_brightness8.374_contrast1.126_gamma0.565.jpg,39,8,1.126,0.565,0.0,8.374,0.0
12600,12817,3.6240197628537656,41,pictures\transformed\roomDark_figureBright\8.JPG,gamma,0.882164891613837,sharpness,0.1450715413160048,equalization,18.09760872730649,0,42_8_gamma0.882_sharpness0.145_equalization18.098.jpg,42,8,0.0,0.882,0.145,0.0,18.098
