trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,Is_Alphabet_Trial,Back_Image_Source,Back_Image_Path,Back_Image_Name_Used,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S108_8_1,S108,8,1,C,filler,6,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\6_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_8_40_C_filler_6_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-10T14:16:37.771,1768022197.771124,0.0,0,0,,,C,6,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,0,,4.364,,,,5.574,4.3294999999999995,4.95175,19845.854,0.05039115494341515,0.050402751521186805,6.0
S108_8_2,S108,8,2,8,match,8,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\8_night_rain_busy.jpg,brightness,45.47,,,,,M_8_16_8_match_8_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Match,2026-01-10T14:16:40.368,1768022200.3684063,2.597282648086548,156,312,2026-01-10T14:16:42.085,1.71665358543396,8,8,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Dark\S108\8\M_8_16_8_match_8_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,M_8_16_8_match_8_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,312,4.0,3.404,3.702,10643.12,0.09395741098474883,4.024,3.4022999999999994,3.7131499999999997,10768.3194,0.09279752780624614,0.09279752780624614,313.0
S108_8_3,S108,8,3,A,filler,4,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\4_night_rain_busy.jpg,,,,,,,M_8_2_A_filler_4_night_rain_busy_ORIG.jpg,Ignore,2026-01-10T14:16:42.954,1768022202.954567,5.183443069458008,311,622,,,A,4,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,622,3.859,3.663,3.761,2290.0,0.4366812227074236,3.875,2.9219,3.39845,2561.109,0.3887461664326748,0.3895664982295797,624.0
S108_8_4,S108,8,4,4,match,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\4_night_sun_empty.jpg,brightness,46.88,,,,,M_8_46_4_match_4_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Match,2026-01-10T14:16:45.559,1768022205.559835,7.788711071014404,467,935,2026-01-10T14:16:46.894,1.3342158794403076,4,4,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Dark\S108\8\M_8_46_4_match_4_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,M_8_46_4_match_4_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,935,3.996,3.17,3.583,11085.329,0.09020932080590481,3.9864000000000006,3.2182000000000004,3.6023000000000005,10796.851,0.09296688381935446,0.09296688381935446,936.0
S108_8_5,S108,8,5,R,filler,1,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\1_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_8_4_R_filler_1_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-10T14:16:48.165,1768022208.165434,10.394309997558594,624,1247,,,R,1,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,1247,3.95,3.319,3.6345,4282.279,0.23352051559461676,4.3424,3.1134,3.7279,6434.2878,0.1455511764780924,0.14956099857081856,1250.0
S108_8_6,S108,8,6,D,filler,6,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\6_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_8_8_D_filler_6_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-10T14:16:50.758,1768022210.7589755,12.987851858139038,779,1559,,,D,6,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,1559,4.051,3.716,3.8835,4568.785,0.21887657221777782,4.049533333333334,3.4417999999999997,3.7456666666666667,5191.970499999999,0.18094948627725588,0.18094948627725588,1560.0
S108_8_7,S108,8,7,4,unmatch,9,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\9_night_sun_busy.jpg,,,,,,,M_8_10_4_unmatch_9_night_sun_busy_ORIG.jpg,Mismatch,2026-01-10T14:16:53.358,1768022213.3581877,15.587063789367676,935,1870,2026-01-10T14:16:54.844,1.4863998889923096,4,9,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Dark\S108\8\M_8_10_4_unmatch_9_night_sun_busy_ORIG.jpg,M_8_10_4_unmatch_9_night_sun_busy_ORIG.jpg,1870,3.97,3.395,3.6825,10233.218,0.09772097105719822,3.9732,3.2784,3.6258,10669.3115,0.09215258573743723,0.092528613757376,1872.0
S108_8_8,S108,8,8,J,filler,3,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\3_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_8_17_J_filler_3_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-10T14:16:55.948,1768022215.948784,18.1776602268219,1091,2181,,,J,3,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,2181,4.502,3.468,3.985,19850.966,0.05037538223580656,4.5013,3.4253,3.9633,19852.792,0.0503704120296196,0.0503709496052175,2184.0
S108_8_9,S108,8,9,D,filler,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\7_night_rain_empty.jpg,,,,,,,M_8_22_D_filler_7_night_rain_empty_ORIG.jpg,Ignore,2026-01-10T14:16:58.537,1768022218.5372534,20.76612949371338,1246,2492,,,D,7,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,2492,4.393,3.523,3.958,12894.058,0.07755510328866211,4.3793999999999995,3.5025999999999997,3.941,19562.852000000003,0.05088012754201567,0.05088012754201567,2493.0
S108_8_10,S108,8,10,2,match,2,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\2_night_rain_empty.jpg,brightness,35.62,,,,,M_8_41_2_match_2_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Match,2026-01-10T14:17:01.132,1768022221.132795,23.361671447753903,1402,2803,2026-01-10T14:17:02.448,1.3160269260406494,2,2,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Dark\S108\8\M_8_41_2_match_2_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,M_8_41_2_match_2_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,2803,4.263,3.358,3.8105,12610.383,0.07929973260923162,4.1364,3.35405,3.745225,10566.9382,0.0964654569300337,0.11237249568609982,2810.0
