Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
1,pictures\transformed\roomBright_figureDark\C.JPG,gamma,0.6415049979566113,brightness,20.42444116027076,contrast,1.145281304515833,1,2_C_gamma0.64_brightness20.0_contrast1.1.jpg,600,2,C,1.1,0.64,0,20.0,0
4,pictures\transformed\roomBright_figureDark\B.JPG,contrast,0.82060299957469,sharpness,0.2225616834863559,equalization,26.44585583802976,1,5_B_contrast0.82_sharpness0.22_equalization26.0.jpg,1500,5,B,0.82,0,0.22,0,26.0
13,pictures\transformed\roomBright_figureDark\2.JPG,contrast,0.9000763715633977,sharpness,0.7886940402889862,equalization,15.50475445217698,0,14_2_contrast0.9_sharpness0.79_equalization16.0.jpg,4200,14,2,0.9,0,0.79,0,16.0
16,pictures\transformed\roomBright_figureDark\7.JPG,brightness,3.048733691199609,gamma,0.7599318672360038,contrast,1.074900972044276,2,17_7_brightness3.0_gamma0.76_contrast1.1.jpg,5100,17,7,1.1,0.76,0,3.0,0
19,pictures\transformed\roomBright_figureDark\0.JPG,sharpness,0.6119402535667615,equalization,21.25658220937129,None,None,0,20_0_sharpness0.61_equalization21.0.jpg,6000,20,0,0,0,0.61,0,21.0
26,pictures\transformed\roomBright_figureDark\P.JPG,contrast,1.054023300869474,equalization,21.96872709360019,None,None,1,27_P_contrast1.1_equalization22.0.jpg,8100,27,P,1.1,0,0,0,22.0
29,pictures\transformed\roomBright_figureDark\E.JPG,brightness,22.37522458223345,gamma,0.685790674298999,None,None,1,30_E_brightness22.0_gamma0.69.jpg,9000,30,E,0,0.69,0,22.0,0
30,pictures\transformed\roomBright_figureDark\S.JPG,sharpness,0.5130850936809188,contrast,0.8841598310811687,equalization,29.78250304503506,1,31_S_sharpness0.51_contrast0.88_equalization30.0.jpg,9300,31,S,0.88,0,0.51,0,30.0
32,pictures\transformed\roomBright_figureDark\I.JPG,sharpness,0.119008702229964,contrast,0.9119420376027132,equalization,6.153059622109621,1,33_I_sharpness0.12_contrast0.91_equalization6.2.jpg,9900,33,I,0.91,0,0.12,0,6.2
33,pictures\transformed\roomBright_figureDark\B.JPG,gamma,0.6929380745914269,contrast,1.024962901675913,equalization,17.28326807881229,1,34_B_gamma0.69_contrast1.0_equalization17.0.jpg,10200,34,B,1.0,0.69,0,0,17.0
