trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment
S02_8_1,S02,8,1,6,match,6,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\6_day_rain_empty.jpg,brightness,35.62,,,,,M_8_26_6_match_6_day_rain_empty_BRIGHTONLY_brightness35.620.jpg,Match,2026-01-08T14:57:54.102,1767851874.102336,0.0,0,0,2026-01-08T14:57:56.278,2.176065444946289,6,6,t,1,Hit,正解(一致)
S02_8_2,S02,8,2,J,filler,1,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\1_day_rain_empty.jpg,,,,,,,M_8_22_J_filler_1_day_rain_empty_ORIG.jpg,Ignore,2026-01-08T14:57:57.947,1767851877.9473667,3.8450307846069336,231,461,,,J,1,None,1,Correct Rejection,正解(スルー成功)
S02_8_3,S02,8,3,C,filler,3,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\3_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_8_40_C_filler_3_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Ignore,2026-01-08T14:58:01.779,1767851881.7792323,7.676896333694458,461,921,,,C,3,None,1,Correct Rejection,正解(スルー成功)
S02_8_4,S02,8,4,A,filler,2,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\2_day_rain_empty.jpg,brightness,35.62,,,,,M_8_2_A_filler_2_day_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-08T14:58:05.623,1767851885.623959,11.521623134613037,691,1383,,,A,2,None,1,Correct Rejection,正解(スルー成功)
S02_8_5,S02,8,5,0,match,0,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\0_day_rain_busy.jpg,brightness,23.168,contrast,1.169,gamma,1.078,M_8_23_0_match_0_day_rain_busy_MODEL_brightness23.168_contrast1.169_gamma1.078.jpg,Match,2026-01-08T14:58:09.464,1767851889.464546,15.362210035324097,922,1843,2026-01-08T14:58:11.398,1.9343292713165283,0,0,t,1,Hit,正解(一致)
S02_8_6,S02,8,6,L,filler,6,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\6_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_8_13_L_filler_6_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Ignore,2026-01-08T14:58:13.310,1767851893.3100915,19.20775556564331,1152,2305,,,L,6,None,1,Correct Rejection,正解(スルー成功)
S02_8_7,S02,8,7,0,match,0,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\0_day_sun_busy.jpg,brightness,45.47,,,,,M_8_9_0_match_0_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Match,2026-01-08T14:58:17.142,1767851897.1420267,23.039690732955933,1382,2765,2026-01-08T14:58:19.376,2.2339870929718018,0,0,t,1,Hit,正解(一致)
S02_8_8,S02,8,8,T,filler,9,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\9_day_rain_busy.jpg,,,,,,,M_8_8_T_filler_9_day_rain_busy_ORIG.jpg,Ignore,2026-01-08T14:58:20.996,1767851900.9966433,26.894307374954224,1614,3227,,,T,9,None,1,Correct Rejection,正解(スルー成功)
S02_8_9,S02,8,9,I,filler,8,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\8_day_rain_busy.jpg,brightness,23.168,contrast,1.169,gamma,1.078,M_8_35_I_filler_8_day_rain_busy_MODEL_brightness23.168_contrast1.169_gamma1.078.jpg,Ignore,2026-01-08T14:58:24.828,1767851904.8286328,30.72629690170288,1844,3687,,,I,8,None,1,Correct Rejection,正解(スルー成功)
S02_8_10,S02,8,10,9,unmatch,0,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\0_day_sun_busy.jpg,brightness,45.47,,,,,M_8_5_9_unmatch_0_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Mismatch,2026-01-08T14:58:28.675,1767851908.675077,34.57274103164673,2074,4149,2026-01-08T14:58:30.798,2.1234090328216553,9,0,b,1,Correct Rejection,正解(不一致)
S02_8_11,S02,8,11,U,filler,0,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\0_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_8_25_U_filler_0_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Ignore,2026-01-08T14:58:32.528,1767851912.5285258,38.42618989944458,2306,4611,,,U,0,None,1,Correct Rejection,正解(スルー成功)
