,フレーム数,両眼.注視Z座標[mm]
234,4054,3.5114332265857633
235,4055,3.5114332265857633
236,4056,3.6210629992540615
237,4057,3.6210629992540615
238,4058,3.6210629992540615
239,4059,3.6210629992540615
240,4060,3.704046670988054
241,4061,3.704046670988054
242,4062,3.704046670988054
243,4063,3.704046670988054
244,4064,3.7336838017861944
245,4065,3.7336838017861944
246,4066,3.7336838017861944
247,4068,3.5928573994898145
248,4069,3.0356936863642714
249,4070,2.9524740256097597
250,4617,1.686707563702728
251,4619,1.7518166338493018
252,4621,2.208578117408013
253,4622,2.208578117408013
254,4623,2.289110016916523
255,4624,2.289110016916523
256,4625,2.289110016916523
257,4635,2.5929440805679587
258,4636,2.613750418200067
259,4637,2.613750418200067
260,4638,2.4878716258241074
261,4639,2.4878716258241074
262,4640,2.380108009301462
263,4641,2.2316646432907232
264,4642,2.2316646432907232
265,4643,2.123200852677462
266,4645,2.672303445400832
267,4646,2.3855929271940894
268,4647,2.2861480006492663
269,4662,5.459856405776528
270,4663,5.459856405776528
271,4664,5.459856405776528
272,4666,5.195371962655666
273,4667,5.195371962655666
274,4668,4.793702991750037
275,4669,4.793702991750037
276,4670,4.7023417661995675
277,4671,4.7023417661995675
278,4672,4.553153514123882
279,4673,4.397788791795485
280,4674,4.365515916671032
281,4675,4.297157000928186
282,4676,4.297157000928186
283,4677,4.297157000928186
284,4678,4.1952819858786805
285,4679,4.590630523102348
286,4680,4.590630523102348
287,4681,4.590630523102348
288,4682,4.590630523102348
289,4684,5.400063720751905
290,4685,2.9235662830947704
291,4686,2.2823234052265207
292,5063,3.894687646050787
293,5090,2.6779999625080007
294,5223,1.9877119646346286
295,5225,6.022572602112718
296,5226,6.022572602112718
297,5227,6.022572602112718
298,5228,6.022572602112718
299,5229,6.022572602112718
300,5230,6.022572602112718
301,5231,6.022572602112718
302,5232,6.022572602112718
303,5233,6.014531107154886
304,5234,6.043574169763998
305,5235,6.043574169763998
306,5236,6.0472288573761075
307,5237,6.0472288573761075
308,5238,6.04689975449587
309,5239,6.034675243951747
310,5240,6.034675243951747
311,5241,5.907895902874192
312,5242,5.907895902874192
313,5243,5.977286312014345
314,5244,5.977286312014345
315,5245,5.977286312014345
316,5246,5.937290339434889
317,5247,5.8640020641287265
318,5248,5.8640020641287265
319,5249,5.997001499250374
320,5250,5.997001499250374
321,5251,6.065495217357022
322,5252,6.065495217357022
323,5253,6.036350905150818
324,5254,5.869440172796319
325,5255,6.023116721978956
326,5256,6.023116721978956
327,5257,6.023116721978956
328,5258,6.023116721978956
329,5259,6.109146002480314
330,5260,6.109146002480314
331,5261,6.109146002480314
332,5262,6.048435874482859
333,5263,6.048435874482859
334,5264,6.197092324281447
335,5265,6.197092324281447
336,5266,6.10176524068413
337,5267,6.10176524068413
338,5268,6.10176524068413
339,5269,6.0486187978975
340,5270,6.0486187978975
341,5271,5.842281761564797
342,5272,5.9733588196642975
343,5273,5.9733588196642975
344,5274,5.903118026941831
345,5275,5.903118026941831
346,5276,5.903118026941831
347,5277,6.001212244873464
348,5278,6.001212244873464
349,5279,6.023479523181361
350,5280,6.023479523181361
351,5281,6.023479523181361
352,5282,6.023479523181361
353,5283,6.023479523181361
354,5284,5.967299200381906
355,5285,5.981719864095325
356,5286,5.981719864095325
357,5287,6.078362246076417
358,5288,6.078362246076417
359,5289,6.046534126638611
360,5290,5.991324562034175
361,5291,5.991324562034175
362,5292,5.991324562034175
363,5293,6.298855497956022
364,5294,6.298855497956022
365,5515,3.4746110172966134
366,5516,4.183435269706072
367,5517,4.183435269706072
368,5518,4.183435269706072
369,5519,4.183435269706072
370,5523,5.031446540880503
371,5524,5.031446540880503
372,5525,5.106782828953415
373,5526,5.106782828953415
374,5527,5.106782828953415
375,5528,5.091442303775814
376,5529,5.096969851423329
377,5530,5.096969851423329
378,5531,4.952505472518547
379,5532,5.252293939378023
380,5533,5.252293939378023
381,5534,5.252293939378023
382,5535,5.252293939378023
383,5536,5.1366344770906105
384,5537,5.472105939970998
385,5538,5.472105939970998
386,5539,5.472105939970998
387,5540,5.472105939970998
388,5541,5.478191320353672
389,5542,5.478191320353672
390,5543,5.478191320353672
391,5544,5.478191320353672
392,5545,5.478191320353672
393,5546,5.389528146810747
394,5547,5.389528146810747
395,5557,5.124315903826839
396,5558,5.124315903826839
397,5559,3.672514533976268
398,5560,5.52580828760727
399,5561,5.52580828760727
400,5562,5.464182285121032
401,5563,5.464182285121032
402,5564,4.903931972655675
403,5565,4.903931972655675
404,5566,5.790220317883095
405,5567,5.790220317883095
406,5568,5.790186791425892
407,5569,5.652431958850296
408,5570,5.583847047261681
409,5571,5.870956378794105
410,5572,5.870956378794105
411,5573,5.870956378794105
412,5574,5.745376408335392
413,5575,5.6702200045361755
414,5576,5.558056681062033
415,5577,5.558056681062033
416,5578,5.5362402285359975
417,5580,6.2122605173570555
418,5581,5.211210355717219
419,5809,5.486577089151391
420,5810,5.486577089151391
421,5811,5.486577089151391
422,5812,5.486577089151391
423,5813,5.486577089151391
424,5814,5.486577089151391
425,5815,5.486577089151391
426,5830,0.0
427,5844,4.095238875283595
428,5845,3.271726719210598
429,6109,4.707410876943572
430,6110,4.707410876943572
431,6111,4.707410876943572
432,6112,4.707410876943572
433,6113,4.707410876943572
434,6410,3.69448118400733
435,6411,3.69448118400733
436,6412,3.69448118400733
437,6413,6.499964250196624
438,6414,6.499964250196624
439,6419,6.499964250196624
440,6420,6.20512915976346
441,6421,6.20512915976346
442,6422,6.29275137968574
443,6423,6.29275137968574
444,6424,6.333001906233574
445,6425,6.333001906233574
446,6426,6.333001906233574
447,6427,6.066967183774503
448,6428,6.273486364577386
449,6429,6.273486364577386
450,6430,6.273486364577386
451,6431,6.273486364577386
452,6432,6.234997038376407
453,6433,6.24114537499922
454,6434,6.24114537499922
455,6435,6.211102967664997
456,6436,6.218750777343847
457,6437,6.218750777343847
458,6438,6.151991091916899
459,6439,5.941276423826896
460,6443,5.736280251707977
461,6728,4.910144358244133
462,6729,4.910144358244133
463,6730,4.910144358244133
464,6731,4.910144358244133
465,6732,4.910144358244133
466,6733,4.910144358244133
467,6734,4.882407222056763
468,6735,4.7575097291073964
469,6736,4.7575097291073964
470,6737,4.636477019301654
471,6741,5.04930647775528
472,6742,5.022929673961635
473,6743,5.022929673961635
474,6744,4.925914249684741
475,6748,4.698475344750628
476,6749,4.8198578141944814
477,6750,4.8198578141944814
478,6751,4.9188633490572995
479,6752,4.9188633490572995
480,6753,4.9188633490572995
481,6754,4.9188633490572995
482,6755,4.9188633490572995
483,6756,4.913159898788906
484,6757,4.891362831512116
485,6758,4.74180852577173
486,6759,4.74180852577173
487,6760,4.7381912428749455
488,6761,4.7381912428749455
489,6762,4.812898568162676
490,6763,4.812898568162676
491,6764,4.621499214345134
492,6765,4.621499214345134
493,6766,5.157989209486574
494,6767,5.157989209486574
495,6768,5.157989209486574
496,6769,5.157989209486574
497,6770,5.126049558647133
498,6771,5.126049558647133
499,6772,4.915889136868185
500,6773,4.87215466167758
501,6774,4.7831327606329035
502,6775,5.149038931883363
503,6776,5.149038931883363
504,6777,5.149038931883363
505,6778,5.094606849189448
506,6779,5.094606849189448
507,6780,5.08942112924076
508,6781,5.08942112924076
509,6782,5.039484359960289
510,6783,5.19410365353251
511,6784,5.19410365353251
512,6785,5.19410365353251
513,6786,5.168038780963012
514,6787,5.378860004410665
515,6788,5.378860004410665
516,6789,5.378860004410665
517,6790,5.2816157518908184
518,6791,5.2816157518908184
519,6792,5.3841598018629195
520,6793,5.3841598018629195
521,6794,5.29439482419962
522,6795,5.218988768736169
523,6796,5.218988768736169
524,6797,5.218988768736169
525,6798,4.875171240389818
526,6799,4.8631745831043585
527,7017,1.8080501625437095
528,7018,3.0088309187465208
529,7019,3.0088309187465208
530,7020,0.0
531,7021,0.0
532,7022,0.0
533,7088,3.738038277511962
534,7314,2.6237560116809617
535,7630,1.68267451017345
536,7631,2.5457989226178963
537,7632,2.5457989226178963
538,7633,2.5457989226178963
539,7634,2.5457989226178963
540,7635,2.5457989226178963
541,7636,2.5457989226178963
542,7637,2.707033957033957
543,7638,2.707033957033957
544,7639,2.707033957033957
545,7640,2.695461382124778
546,7641,2.7677140619248344
547,7642,2.7677140619248344
548,7643,3.1443277898834396
549,7644,3.1443277898834396
550,7645,3.1443277898834396
551,7646,3.1443277898834396
552,7647,3.1443277898834396
553,7648,3.221618347760814
554,7649,3.221618347760814
555,7650,3.128705560648393
556,7651,3.128705560648393
557,7658,3.359707033546675
558,7659,3.3419667474308627
559,7660,3.3419667474308627
560,7661,3.3419667474308627
561,7662,3.3419667474308627
562,7663,3.3419667474308627
563,7664,3.3238382354407574
564,7665,3.3238382354407574
565,7666,3.2965439033717048
566,7668,3.4325453353425166
567,7669,3.4325453353425166
568,7670,3.290891798768548
569,7671,2.672781991864052
570,7918,2.6313296635055625
571,7919,2.6313296635055625
572,7926,3.434042348610243
573,7927,3.434042348610243
574,7928,3.434042348610243
575,7929,3.434042348610243
576,7930,3.5714158163720846
577,7931,3.5714158163720846
578,7932,3.5714158163720846
579,7933,3.8782538549843317
580,7934,3.8782538549843317
581,7935,3.8782538549843317
582,7936,4.657097882883303
583,7937,4.657097882883303
584,7938,4.657097882883303
585,7939,4.657097882883303
586,7940,4.647984866161276
587,7941,4.647984866161276
588,7942,4.874981109448201
589,7943,4.874981109448201
590,7944,4.874981109448201
591,7945,4.874981109448201
592,7946,4.911856730962871
593,7947,4.911856730962871
594,7948,4.911856730962871
595,7949,4.942396370304106
596,7950,4.942396370304106
597,7951,4.825253446437274
598,7952,4.760408633477097
599,7953,4.670234725997329
600,7954,4.633920296570898
601,7955,4.243635607497655
602,7956,4.243635607497655
603,7957,3.8733717313584304
604,8110,1.9436308189877183
605,8226,2.7783180062789987
606,8227,2.7783180062789987
607,8228,2.7783180062789987
608,8231,2.8779877109924743
609,8232,2.8650339793029946
610,8233,3.8495740446319613
611,8234,3.8495740446319613
612,8235,3.9420362982702346
613,8236,3.9420362982702346
614,8237,3.913097921362384
615,8238,3.9070130884938465
616,8239,3.9070130884938465
617,8240,3.999552050170381
618,8241,3.999552050170381
619,8242,3.999552050170381
620,8243,3.948776471610272
621,8244,4.252008010783093
622,8245,4.252008010783093
623,8246,4.252008010783093
624,8247,4.252008010783093
625,8248,4.252008010783093
626,8249,4.2466631844028555
627,8250,4.2466631844028555
628,8251,4.20049817908404
629,8252,4.148757861896148
630,8253,4.005607850991388
631,8254,3.220871245671954
632,8255,3.220871245671954
633,8515,7.378875754490046
634,8519,1.8927671688177965
635,8546,5.0282840980515395
636,8547,5.0282840980515395
637,8548,5.383435169981966
638,8549,5.383435169981966
639,8550,5.383435169981966
640,8551,5.3056027164685915
641,8552,5.277685418282958
642,8553,5.277685418282958
643,8554,5.277685418282958
644,8555,5.407568432778517
645,8556,5.407568432778517
646,8557,5.407568432778517
647,8558,3.8544111808759536
648,8811,1.9283279083041516
649,8813,0.0
650,8814,0.0
651,8815,0.0
652,8841,3.367354841751159
653,9111,2.2648722838519135
654,9112,2.102554182821291
655,9113,0.0
656,9114,0.0
657,9115,0.0
658,9116,0.0
659,9117,0.0
660,9134,3.0644202423343527
661,9135,3.0644202423343527
662,9136,3.1826254113543344
663,9137,3.1826254113543344
664,9140,5.316434161279346
665,9521,1.5346226209512819
666,10018,2.7598312087232744
667,10019,2.7598312087232744
668,10023,2.1670867203092867
669,10024,2.1670867203092867
670,10025,2.1670867203092867
671,10026,2.1670867203092867
672,10028,2.731994109820699
673,10029,2.731994109820699
674,10030,2.731994109820699
675,10031,2.731994109820699
676,10032,2.538000208116017
677,10033,2.4995125950439667
678,10034,2.473771834128651
679,10035,2.450902299681628
680,10036,2.4276853234283773
681,10037,2.8024078288065106
682,10038,2.8024078288065106
683,10039,2.8024078288065106
684,10040,2.8024078288065106
685,10041,2.614385919963189
686,10043,2.637492483146423
687,10044,2.547627903658903
688,10046,2.646952166927391
689,10047,2.5552182667443453
690,10048,2.6802896857092313
691,10049,2.6802896857092313
692,10050,2.5874627081937183
693,10051,2.492628052534629
694,10054,2.52941072318382
695,10055,2.417900198751396
696,10056,3.7161459107530397
697,10057,3.7161459107530397
698,10058,1.687242590052355
699,10339,1.9521374929479032
700,10341,2.2313160748472662
701,10342,2.1311147008554294
702,10343,2.1311147008554294
703,10344,2.3890409911653268
704,10345,2.3890409911653268
705,10346,2.3890409911653268
706,10347,2.3890409911653268
707,10348,3.795455321797679
708,10349,3.795455321797679
709,10350,3.795455321797679
710,10351,3.795455321797679
711,10352,3.795455321797679
712,10353,2.3635465488675065
713,10354,2.3635465488675065
714,10355,2.115188960405778
715,10356,1.7127481557984234
716,10716,7.55520969484508
717,10717,7.55520969484508
718,10718,5.2361777996533645
719,10719,8.639458133185887
720,10720,8.639458133185887
721,10721,8.639458133185887
722,10722,8.639458133185887
723,10724,9.042408897730356
724,10725,9.57817708133788
725,10726,9.57817708133788
726,10727,9.57817708133788
727,10728,9.901970492127933
728,10729,9.901970492127933
729,10730,9.901970492127933
730,10731,9.878396933745591
731,10732,9.878396933745591
732,10733,9.841938468200697
733,10743,9.791538152728412
734,10744,2.6007193589746924
735,10925,2.6760650069711494
736,10926,2.6760650069711494
737,10928,3.4714989932652918
738,10929,3.4714989932652918
739,10930,3.4714989932652918
740,10931,3.4714989932652918
741,10932,3.4714989932652918
742,10933,3.4714989932652918
743,10934,3.4714989932652918
744,10935,3.4714989932652918
745,10936,3.391900142459806
746,10937,3.391900142459806
747,10938,3.410094561922202
748,10939,3.410094561922202
749,10940,3.4934375775106465
750,10941,3.4934375775106465
751,10942,3.4934375775106465
752,10943,3.3415088917551605
753,10944,3.5609492066205166
754,10945,3.5609492066205166
755,10946,3.5609492066205166
756,10947,3.6129256026359906
757,10948,3.6129256026359906
758,10949,3.596449584969718
759,10950,3.48863576898254
760,10951,3.48863576898254
761,10952,3.48863576898254
762,10953,3.48863576898254
763,10954,3.4512153454839125
764,10955,3.4512153454839125
765,10956,3.5218460108050236
766,10957,3.5218460108050236
767,10958,3.5218460108050236
768,10959,3.472752781674978
769,10960,3.4071085913650236
770,10964,3.5237571708458426
771,10965,3.5237571708458426
772,10974,3.9681752346183607
773,10975,3.858307514825547
774,10976,3.7957866767887647
775,10977,2.9241818139284628
776,11242,2.6962535556843767
777,11243,2.6962535556843767
778,11244,2.6962535556843767
779,11245,2.6962535556843767
780,11246,2.863426031978742
781,11247,2.863426031978742
782,11248,2.863426031978742
783,11249,3.2014957388091716
784,11250,3.2014957388091716
785,11251,3.2014957388091716
786,11252,3.2014957388091716
787,11253,3.2014957388091716
788,11254,3.476495414502548
789,11255,3.476495414502548
790,11256,3.476495414502548
791,11257,3.476495414502548
792,11258,3.437985615468185
793,11259,3.432745647278519
794,11260,3.5987792940634535
795,11261,3.5987792940634535
796,11262,3.5393218659304875
797,11263,4.185886863849844
798,11264,4.185886863849844
799,11265,4.185886863849844
800,11266,4.185886863849844
801,11267,4.185886863849844
802,11268,3.984952818158633
803,11269,5.307489398289927
804,11270,5.307489398289927
805,11271,5.307489398289927
806,11272,4.590672671266521
807,11279,6.924920017173801
808,11280,6.126887847317954
809,11281,5.547542438699656
810,11282,5.085849133371307
811,11283,3.8850038850038855
812,11284,3.8850038850038855
813,11551,3.3054463840069284
814,11552,3.1175665522519744
815,11554,2.807049061603499
816,11556,2.604729668131393
817,11557,2.539018364719832
818,11558,2.5327356077299092
819,11559,2.76777534521078
820,11560,2.76777534521078
821,11561,2.76777534521078
822,11562,2.76777534521078
823,11852,1.8630369738317825
824,11853,1.8993316252010919
825,11854,1.8993316252010919
826,11855,2.688598460508522
827,11856,2.688598460508522
828,11857,2.688598460508522
829,11858,2.688598460508522
830,11859,2.688598460508522
831,11860,2.688598460508522
832,11861,2.688598460508522
833,11862,2.8126942516967577
834,11863,2.8126942516967577
835,11864,2.8126942516967577
836,11865,3.107684371144529
837,11866,3.107684371144529
838,11867,3.1046933649598096
839,11868,3.1046933649598096
840,11870,3.320902089843685
841,11871,3.3036336666699704
842,11872,3.284320326330068
843,11873,3.4964179198411225
844,11874,3.4964179198411225
845,11875,3.4964179198411225
846,11876,3.550543765777729
847,11877,3.550543765777729
848,11878,3.457264750420058
849,11879,3.457264750420058
850,11880,3.4549832951557677
851,11883,3.1613755777413868
852,11884,3.1613755777413868
853,11886,2.8811718302067817
854,11887,2.510626225499426
855,11889,2.0504072108720792
856,12423,1.550731402465973
857,12432,7.540966299421608
858,12433,7.540966299421608
859,12434,7.540966299421608
860,12435,7.540966299421608
861,12436,7.540966299421608
862,12437,7.540966299421608
863,12438,7.136434351940396
864,12439,7.107017469048939
865,12440,7.1030294420570375
866,12441,7.557722102558289
867,12442,7.557722102558289
868,12443,7.557722102558289
869,12444,7.424842036485674
870,12445,7.397598739449175
871,12446,6.995110417817946
872,12447,6.86596267662689
873,12448,6.86596267662689
874,12449,6.786838961885112
875,12450,6.786838961885112
876,12451,7.114045259555941
877,12452,7.114045259555941
878,12453,7.114045259555941
879,12454,6.881791467954938
880,12455,6.798836039270077
881,12456,7.041559282887603
882,12457,7.041559282887603
883,12458,6.940155043063662
884,12459,6.825146570022591
885,12460,6.960492246011638
886,12461,6.960492246011638
887,12462,6.7469099152588115
888,12463,6.738181230122366
889,12464,6.659341391136417
890,12465,6.78173001932793
891,12466,6.78173001932793
892,12467,7.2874080875654945
893,12468,7.2874080875654945
894,12469,7.2874080875654945
895,12470,7.2874080875654945
896,12471,3.8561055647459406
897,12474,3.8561055647459406
898,12711,5.481103894324317
899,12712,5.481103894324317
900,12713,5.481103894324317
901,12716,3.7680678855110257
902,12717,3.7680678855110257
903,12718,3.7680678855110257
904,12719,3.7680678855110257
905,12720,4.375869704103691
906,12721,4.375869704103691
907,12722,4.375869704103691
908,12723,8.405551025897504
909,12724,8.405551025897504
910,12725,8.380192576825415
911,12726,8.380192576825415
912,12727,7.661719749614998
913,12728,7.661719749614998
914,12729,7.661719749614998
915,12740,7.661719749614998
916,12741,7.584433708257174
917,12742,7.584433708257174
918,12743,7.096829136741705
919,12744,6.870444036798099
920,12746,6.951250877595423
921,12748,3.241659210850482
922,13011,5.275986873344658
923,13012,5.275986873344658
924,13013,5.275986873344658
925,13014,5.275986873344658
926,13015,5.275986873344658
927,13016,5.275986873344658
928,13017,5.275986873344658
929,13018,5.275986873344658
930,13019,5.299613658164319
931,13020,5.299613658164319
932,13021,5.299613658164319
933,13022,5.314880069731227
934,13023,5.314880069731227
935,13024,5.298630833792548
936,13025,5.412368344140029
937,13026,5.412368344140029
938,13027,5.5436367365719255
939,13028,5.5436367365719255
940,13029,5.537834485202906
941,13030,5.537834485202906
942,13031,5.537834485202906
943,13032,5.508367209791674
944,13033,5.508367209791674
945,13034,5.5038196508376815
946,13035,5.5038196508376815
947,13036,5.5038196508376815
948,13037,5.423199362231755
949,13038,5.507062808051326
950,13039,5.507062808051326
951,13042,5.324558460989622
952,13044,4.21953391028427
953,13313,4.92462855989087
954,13314,4.92462855989087
955,13315,4.92462855989087
956,13316,4.92462855989087
957,13317,4.92462855989087
958,13318,4.92462855989087
959,13319,4.92462855989087
960,13320,4.92462855989087
961,13321,4.92462855989087
962,13322,4.92462855989087
963,13323,6.323390855112145
964,13324,6.323390855112145
965,13325,6.323390855112145
966,13326,6.323390855112145
967,13327,6.842566236041165
968,13328,6.842566236041165
969,13329,6.842566236041165
970,13336,5.116005422965748
971,13337,5.116005422965748
972,13338,5.163315674793726
973,13339,5.163315674793726
974,13340,5.256545713549798
975,13341,5.256545713549798
976,13342,5.256545713549798
977,13343,5.153364116094987
978,13344,4.838327293488096
979,13345,4.415244957790258
980,13347,4.628858153270751
981,13349,3.924739201080088
982,13615,2.517756477557978
983,13616,2.517756477557978
984,13618,4.250453735936311
985,13621,7.364258308724437
986,13622,5.415357955160836
987,13623,5.415357955160836
988,13624,5.415357955160836
989,13625,5.239991616013414
990,13626,5.239991616013414
991,13627,5.810338917069033
992,13628,5.810338917069033
993,13629,5.810338917069033
994,13630,5.610098176718092
995,13631,5.877616273943939
996,13632,5.877616273943939
997,13633,5.877616273943939
998,13634,5.683368191324907
999,13635,5.746102705839764
1000,13636,5.746102705839764
1001,13637,5.746102705839764
1002,13638,5.8551437437789104
1003,13639,5.8551437437789104
1004,13640,5.8551437437789104
1005,13641,5.785128748040288
1006,13642,5.496951940149187
1007,13644,4.561232262508039
1008,13645,3.908448502282534
1009,13647,5.843510781277391
1010,13649,6.216895033944247
1011,13915,1.9930442754785798
1012,13944,3.645776368077582
1013,13969,1.540039486612437
1014,14213,1.9387960851829449
1015,14214,2.279488026989138
1016,14215,2.279488026989138
1017,14216,2.219691773600318
1018,14217,3.400111523657976
1019,14218,3.400111523657976
1020,14219,3.400111523657976
1021,14220,3.400111523657976
1022,14221,3.400111523657976
1023,14222,3.151631284352781
1024,14223,3.151631284352781
1025,14224,3.151631284352781
1026,14225,3.146009444320352
1027,14226,3.1697931392997294
1028,14227,3.1697931392997294
1029,14228,3.3105128646529924
1030,14229,3.3105128646529924
1031,14230,3.191217768700536
1032,14231,3.191217768700536
1033,14232,3.2634838996021815
1034,14233,3.2634838996021815
1035,14234,3.2458469388417517
1036,14235,3.1798827895203785
1037,14236,3.1798827895203785
1038,14237,3.1798827895203785
1039,14238,3.081331751583034
1040,14248,4.817953622378432
1041,14249,0.0
